Country,Category,Subcategory,Model,Fiscal Year,Value Column Name,Value
"France","Components","Brakes","Front Brakes","FY2020","Sales Amount - Order Quantity","5617.2498"
"France","Components","Brakes","Front Brakes","FY2020","(Sales Amount - Order Quantity)%","62.41388666666667"
"France","Components","Derailleurs","Rear Derailleur","FY2019","Order Quantity",
"France","Components","Derailleurs","Rear Derailleur","FY2019","Sales Amount",
"France","Components","Derailleurs","Rear Derailleur","FY2019","Sales Amount - Order Quantity",
"France","Components","Derailleurs","Rear Derailleur","FY2019","(Sales Amount - Order Quantity)%",
"France","Components","Derailleurs","Rear Derailleur","FY2020","Order Quantity","43"
"France","Components","Derailleurs","Rear Derailleur","FY2020","Sales Amount","3133.668"
"France","Components","Derailleurs","Rear Derailleur","FY2020","Sales Amount - Order Quantity","3090.668"
"France","Components","Derailleurs","Rear Derailleur","FY2020","(Sales Amount - Order Quantity)%","71.876"
"France","Components","Derailleurs","Front Derailleur","FY2019","Order Quantity",
"France","Components","Derailleurs","Front Derailleur","FY2019","Sales Amount",
"France","Components","Derailleurs","Front Derailleur","FY2019","Sales Amount - Order Quantity",
"France","Components","Derailleurs","Front Derailleur","FY2019","(Sales Amount - Order Quantity)%",
"France","Components","Derailleurs","Front Derailleur","FY2020","Order Quantity","101"
"France","Components","Derailleurs","Front Derailleur","FY2020","Sales Amount","5472.0169"
"France","Components","Derailleurs","Front Derailleur","FY2020","Sales Amount - Order Quantity","5371.0169"
"France","Components","Derailleurs","Front Derailleur","FY2020","(Sales Amount - Order Quantity)%","53.17838514851484"
"France","Components","Handlebars","LL Touring Handlebars","FY2019","Order Quantity",
"France","Components","Handlebars","LL Touring Handlebars","FY2019","Sales Amount",
"France","Components","Handlebars","LL Touring Handlebars","FY2019","Sales Amount - Order Quantity",
"France","Components","Handlebars","LL Touring Handlebars","FY2019","(Sales Amount - Order Quantity)%",
"France","Components","Handlebars","LL Touring Handlebars","FY2020","Order Quantity","5"
"France","Components","Handlebars","LL Touring Handlebars","FY2020","Sales Amount","138.27"
"France","Components","Handlebars","LL Touring Handlebars","FY2020","Sales Amount - Order Quantity","133.27"
"France","Components","Handlebars","LL Touring Handlebars","FY2020","(Sales Amount - Order Quantity)%","26.654000000000007"
"France","Components","Handlebars","LL Road Handlebars","FY2019","Order Quantity","3"
"France","Components","Handlebars","LL Road Handlebars","FY2019","Sales Amount","72.8835"
"France","Components","Handlebars","LL Road Handlebars","FY2019","Sales Amount - Order Quantity","69.8835"
"France","Components","Handlebars","LL Road Handlebars","FY2019","(Sales Amount - Order Quantity)%","23.2945"
"France","Components","Handlebars","LL Road Handlebars","FY2020","Order Quantity","6"
"France","Components","Handlebars","LL Road Handlebars","FY2020","Sales Amount","160.344"
"France","Components","Handlebars","LL Road Handlebars","FY2020","Sales Amount - Order Quantity","154.344"
"France","Components","Handlebars","LL Road Handlebars","FY2020","(Sales Amount - Order Quantity)%","25.724"
"France","Components","Handlebars","HL Mountain Handlebars","FY2019","Order Quantity","6"
"France","Components","Handlebars","HL Mountain Handlebars","FY2019","Sales Amount","393.6108"
"France","Components","Handlebars","HL Mountain Handlebars","FY2019","Sales Amount - Order Quantity","387.6108"
"France","Components","Handlebars","HL Mountain Handlebars","FY2019","(Sales Amount - Order Quantity)%","64.6018"
"France","Components","Handlebars","HL Mountain Handlebars","FY2020","Order Quantity","10"
"France","Components","Handlebars","HL Mountain Handlebars","FY2020","Sales Amount","721.62"
"France","Components","Handlebars","HL Mountain Handlebars","FY2020","Sales Amount - Order Quantity","711.62"
"France","Components","Handlebars","HL Mountain Handlebars","FY2020","(Sales Amount - Order Quantity)%","71.162"
"France","Components","Handlebars","HL Touring Handlebars","FY2019","Order Quantity",
"France","Components","Handlebars","HL Touring Handlebars","FY2019","Sales Amount",
"France","Components","Handlebars","HL Touring Handlebars","FY2019","Sales Amount - Order Quantity",
"France","Components","Handlebars","HL Touring Handlebars","FY2019","(Sales Amount - Order Quantity)%",
"France","Components","Handlebars","HL Touring Handlebars","FY2020","Order Quantity","22"
"France","Components","Handlebars","HL Touring Handlebars","FY2020","Sales Amount","1208.724"
"France","Components","Handlebars","HL Touring Handlebars","FY2020","Sales Amount - Order Quantity","1186.724"
"France","Components","Handlebars","HL Touring Handlebars","FY2020","(Sales Amount - Order Quantity)%","53.942"
"France","Components","Handlebars","LL Mountain Handlebars","FY2019","Order Quantity","18"
"France","Components","Handlebars","LL Mountain Handlebars","FY2019","Sales Amount","437.301"
"France","Components","Handlebars","LL Mountain Handlebars","FY2019","Sales Amount - Order Quantity","419.301"
"France","Components","Handlebars","LL Mountain Handlebars","FY2019","(Sales Amount - Order Quantity)%","23.2945"
"France","Components","Handlebars","LL Mountain Handlebars","FY2020","Order Quantity","51"
"France","Components","Handlebars","LL Mountain Handlebars","FY2020","Sales Amount","1362.924"
"France","Components","Handlebars","LL Mountain Handlebars","FY2020","Sales Amount - Order Quantity","1311.924"
"France","Components","Handlebars","LL Mountain Handlebars","FY2020","(Sales Amount - Order Quantity)%","25.724"
"France","Components","Handlebars","HL Road Handlebars","FY2019","Order Quantity","11"
"France","Components","Handlebars","HL Road Handlebars","FY2019","Sales Amount","721.6198"
"France","Components","Handlebars","HL Road Handlebars","FY2019","Sales Amount - Order Quantity","710.6198"
"France","Components","Handlebars","HL Road Handlebars","FY2019","(Sales Amount - Order Quantity)%","64.60180000000001"
"France","Components","Handlebars","HL Road Handlebars","FY2020","Order Quantity","21"
"France","Components","Handlebars","HL Road Handlebars","FY2020","Sales Amount","1515.402"
"France","Components","Handlebars","HL Road Handlebars","FY2020","Sales Amount - Order Quantity","1494.402"
"France","Components","Handlebars","HL Road Handlebars","FY2020","(Sales Amount - Order Quantity)%","71.162"
"France","Components","Handlebars","ML Mountain Handlebars","FY2019","Order Quantity","29"
"France","Components","Handlebars","ML Mountain Handlebars","FY2019","Sales Amount","979.4605"
"France","Components","Handlebars","ML Mountain Handlebars","FY2019","Sales Amount - Order Quantity","950.4605"
"France","Components","Handlebars","ML Mountain Handlebars","FY2019","(Sales Amount - Order Quantity)%","32.7745"
"France","Components","Handlebars","ML Mountain Handlebars","FY2020","Order Quantity","54"
"France","Components","Handlebars","ML Mountain Handlebars","FY2020","Sales Amount","2006.208"
"France","Components","Handlebars","ML Mountain Handlebars","FY2020","Sales Amount - Order Quantity","1952.208"
"France","Components","Handlebars","ML Mountain Handlebars","FY2020","(Sales Amount - Order Quantity)%","36.152"
"France","Components","Pedals","Touring Pedal","FY2019","Order Quantity",
"France","Components","Pedals","Touring Pedal","FY2019","Sales Amount",
"France","Components","Pedals","Touring Pedal","FY2019","Sales Amount - Order Quantity",
"France","Components","Pedals","Touring Pedal","FY2019","(Sales Amount - Order Quantity)%",
"France","Components","Pedals","Touring Pedal","FY2020","Order Quantity","12"
"France","Components","Pedals","Touring Pedal","FY2020","Sales Amount","583.128"
"France","Components","Pedals","Touring Pedal","FY2020","Sales Amount - Order Quantity","571.128"
"France","Components","Pedals","Touring Pedal","FY2020","(Sales Amount - Order Quantity)%","47.59400000000001"
"France","Components","Pedals","ML Mountain Pedal","FY2019","Order Quantity",
"France","Components","Pedals","ML Mountain Pedal","FY2019","Sales Amount",
"France","Components","Pedals","ML Mountain Pedal","FY2019","Sales Amount - Order Quantity",
"France","Components","Pedals","ML Mountain Pedal","FY2019","(Sales Amount - Order Quantity)%",
"France","Components","Pedals","ML Mountain Pedal","FY2020","Order Quantity","28"
"France","Components","Pedals","ML Mountain Pedal","FY2020","Sales Amount","1043.112"
"France","Components","Pedals","ML Mountain Pedal","FY2020","Sales Amount - Order Quantity","1015.1120000000001"
"France","Components","Pedals","ML Mountain Pedal","FY2020","(Sales Amount - Order Quantity)%","36.254000000000005"
"France","Components","Pedals","LL Mountain Pedal","FY2019","Order Quantity",
"France","Components","Pedals","LL Mountain Pedal","FY2019","Sales Amount",
"France","Components","Pedals","LL Mountain Pedal","FY2019","Sales Amount - Order Quantity",
"France","Components","Pedals","LL Mountain Pedal","FY2019","(Sales Amount - Order Quantity)%",
"France","Components","Pedals","LL Mountain Pedal","FY2020","Order Quantity","50"
"France","Components","Pedals","LL Mountain Pedal","FY2020","Sales Amount","1214.7"
"France","Components","Pedals","LL Mountain Pedal","FY2020","Sales Amount - Order Quantity","1164.7"
"France","Components","Pedals","LL Mountain Pedal","FY2020","(Sales Amount - Order Quantity)%","23.294"
"France","Components","Pedals","LL Road Pedal","FY2019","Order Quantity",
"France","Components","Pedals","LL Road Pedal","FY2019","Sales Amount",
"France","Components","Pedals","LL Road Pedal","FY2019","Sales Amount - Order Quantity",
"France","Components","Pedals","LL Road Pedal","FY2019","(Sales Amount - Order Quantity)%",
"France","Components","Pedals","LL Road Pedal","FY2020","Order Quantity","76"
"France","Components","Pedals","LL Road Pedal","FY2020","Sales Amount","1846.344"
"France","Components","Pedals","LL Road Pedal","FY2020","Sales Amount - Order Quantity","1770.344"
"France","Components","Pedals","LL Road Pedal","FY2020","(Sales Amount - Order Quantity)%","23.294"
"France","Components","Pedals","ML Road Pedal","FY2019","Order Quantity",
"France","Components","Pedals","ML Road Pedal","FY2019","Sales Amount",
"France","Components","Pedals","ML Road Pedal","FY2019","Sales Amount - Order Quantity",
"France","Components","Pedals","ML Road Pedal","FY2019","(Sales Amount - Order Quantity)%",
"France","Components","Pedals","ML Road Pedal","FY2020","Order Quantity","50"
"France","Components","Pedals","ML Road Pedal","FY2020","Sales Amount","1862.7"
"France","Components","Pedals","ML Road Pedal","FY2020","Sales Amount - Order Quantity","1812.7"
"France","Components","Pedals","ML Road Pedal","FY2020","(Sales Amount - Order Quantity)%","36.254"
"France","Components","Pedals","HL Road Pedal","FY2019","Order Quantity",
"France","Components","Pedals","HL Road Pedal","FY2019","Sales Amount",
"France","Components","Pedals","HL Road Pedal","FY2019","Sales Amount - Order Quantity",
"France","Components","Pedals","HL Road Pedal","FY2019","(Sales Amount - Order Quantity)%",
"France","Components","Pedals","HL Road Pedal","FY2020","Order Quantity","42"
"France","Components","Pedals","HL Road Pedal","FY2020","Sales Amount","2040.948"
"France","Components","Pedals","HL Road Pedal","FY2020","Sales Amount - Order Quantity","1998.948"
"France","Components","Pedals","HL Road Pedal","FY2020","(Sales Amount - Order Quantity)%","47.59400000000001"
"France","Components","Pedals","HL Mountain Pedal","FY2019","Order Quantity",
"France","Components","Pedals","HL Mountain Pedal","FY2019","Sales Amount",
"France","Components","Pedals","HL Mountain Pedal","FY2019","Sales Amount - Order Quantity",
"France","Components","Pedals","HL Mountain Pedal","FY2019","(Sales Amount - Order Quantity)%",
"France","Components","Pedals","HL Mountain Pedal","FY2020","Order Quantity","72"
"France","Components","Pedals","HL Mountain Pedal","FY2020","Sales Amount","3498.768"
"France","Components","Pedals","HL Mountain Pedal","FY2020","Sales Amount - Order Quantity","3426.768"
"France","Components","Pedals","HL Mountain Pedal","FY2020","(Sales Amount - Order Quantity)%","47.59400000000001"
"France","Components","Cranksets","ML Crankset","FY2019","Order Quantity",
"France","Components","Cranksets","ML Crankset","FY2019","Sales Amount",
"France","Components","Cranksets","ML Crankset","FY2019","Sales Amount - Order Quantity",
"France","Components","Cranksets","ML Crankset","FY2019","(Sales Amount - Order Quantity)%",
"France","Components","Cranksets","ML Crankset","FY2020","Order Quantity","8"
"France","Components","Cranksets","ML Crankset","FY2020","Sales Amount","1231.152"
"France","Components","Cranksets","ML Crankset","FY2020","Sales Amount - Order Quantity","1223.152"
"France","Components","Cranksets","ML Crankset","FY2020","(Sales Amount - Order Quantity)%","152.894"
"France","Components","Cranksets","LL Crankset","FY2019","Order Quantity",
"France","Components","Cranksets","LL Crankset","FY2019","Sales Amount",
"France","Components","Cranksets","LL Crankset","FY2019","Sales Amount - Order Quantity",
"France","Components","Cranksets","LL Crankset","FY2019","(Sales Amount - Order Quantity)%",
"France","Components","Cranksets","LL Crankset","FY2020","Order Quantity","47"
"France","Components","Cranksets","LL Crankset","FY2020","Sales Amount","4948.818"
"France","Components","Cranksets","LL Crankset","FY2020","Sales Amount - Order Quantity","4901.818"
"France","Components","Cranksets","LL Crankset","FY2020","(Sales Amount - Order Quantity)%","104.29400000000001"
"France","Components","Cranksets","HL Crankset","FY2019","Order Quantity",
"France","Components","Cranksets","HL Crankset","FY2019","Sales Amount",
"France","Components","Cranksets","HL Crankset","FY2019","Sales Amount - Order Quantity",
"France","Components","Cranksets","HL Crankset","FY2019","(Sales Amount - Order Quantity)%",
"France","Components","Cranksets","HL Crankset","FY2020","Order Quantity","76"
"France","Components","Cranksets","HL Crankset","FY2020","Sales Amount","18467.544"
"France","Components","Cranksets","HL Crankset","FY2020","Sales Amount - Order Quantity","18391.544"
"France","Components","Cranksets","HL Crankset","FY2020","(Sales Amount - Order Quantity)%","241.99400000000003"
"France","Components","Wheels","ML Road Rear Wheel","FY2019","Order Quantity","2"
"France","Components","Wheels","ML Road Rear Wheel","FY2019","Sales Amount","330.462"
"France","Components","Wheels","ML Road Rear Wheel","FY2019","Sales Amount - Order Quantity","328.462"
"France","Components","Wheels","ML Road Rear Wheel","FY2019","(Sales Amount - Order Quantity)%","164.231"
"France","Components","Wheels","ML Road Rear Wheel","FY2020","Order Quantity",
