Category,Sub-Category,Region,Segment,Value Column Name,Value
"Office Supplies","Binders","South","Consumer","(Profit - Quantity)%","2.6921410256410256"
"Office Supplies","Binders","South","Consumer","Profit - PL","-1202.0715"
"Office Supplies","Binders","South","Consumer","(Profit - PL)%","-0.4314685929648242"
"Office Supplies","Binders","South","Consumer","Profit - FC","48.928499999999985"
"Office Supplies","Binders","South","Consumer","(Profit - FC)%","0.031875244299674255"
"Office Supplies","Binders","South","Consumer","PL - Quantity","2357"
"Office Supplies","Binders","South","Consumer","(PL - Quantity)%","5.494172494172494"
"Office Supplies","Binders","South","Consumer","FC - Quantity","1106"
"Office Supplies","Binders","South","Consumer","(FC - Quantity)%","2.578088578088578"
"Office Supplies","Binders","South","Consumer","FC - PL","-1251"
"Office Supplies","Binders","South","Consumer","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Binders","South","Corporate","Quantity","365"
"Office Supplies","Binders","South","Corporate","PL","2786"
"Office Supplies","Binders","South","Corporate","FC","1535"
"Office Supplies","Binders","South","Corporate","Profit","2496.2001"
"Office Supplies","Binders","South","Corporate","Profit - Quantity","2131.2001"
"Office Supplies","Binders","South","Corporate","(Profit - Quantity)%","5.838904383561644"
"Office Supplies","Binders","South","Corporate","Profit - PL","-289.7999"
"Office Supplies","Binders","South","Corporate","(Profit - PL)%","-0.10402006460875807"
"Office Supplies","Binders","South","Corporate","Profit - FC","961.2001"
"Office Supplies","Binders","South","Corporate","(Profit - FC)%","0.626188990228013"
"Office Supplies","Binders","South","Corporate","PL - Quantity","2421"
"Office Supplies","Binders","South","Corporate","(PL - Quantity)%","6.632876712328767"
"Office Supplies","Binders","South","Corporate","FC - Quantity","1170"
"Office Supplies","Binders","South","Corporate","(FC - Quantity)%","3.2054794520547945"
"Office Supplies","Binders","South","Corporate","FC - PL","-1251"
"Office Supplies","Binders","South","Corporate","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Binders","South","Home Office","Quantity","187"
"Office Supplies","Binders","South","Home Office","PL","2786"
"Office Supplies","Binders","South","Home Office","FC","1535"
"Office Supplies","Binders","South","Home Office","Profit","-179.4646"
"Office Supplies","Binders","South","Home Office","Profit - Quantity","-366.4646"
"Office Supplies","Binders","South","Home Office","(Profit - Quantity)%","-1.9597037433155082"
"Office Supplies","Binders","South","Home Office","Profit - PL","-2965.4646"
"Office Supplies","Binders","South","Home Office","(Profit - PL)%","-1.0644165829145729"
"Office Supplies","Binders","South","Home Office","Profit - FC","-1714.4646"
"Office Supplies","Binders","South","Home Office","(Profit - FC)%","-1.1169150488599349"
"Office Supplies","Binders","South","Home Office","PL - Quantity","2599"
"Office Supplies","Binders","South","Home Office","(PL - Quantity)%","13.898395721925134"
"Office Supplies","Binders","South","Home Office","FC - Quantity","1348"
"Office Supplies","Binders","South","Home Office","(FC - Quantity)%","7.208556149732621"
"Office Supplies","Binders","South","Home Office","FC - PL","-1251"
"Office Supplies","Binders","South","Home Office","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Binders","West","Consumer","Quantity","959"
"Office Supplies","Binders","West","Consumer","PL","2786"
"Office Supplies","Binders","West","Consumer","FC","1535"
"Office Supplies","Binders","West","Consumer","Profit","7838.678"
"Office Supplies","Binders","West","Consumer","Profit - Quantity","6879.678"
"Office Supplies","Binders","West","Consumer","(Profit - Quantity)%","7.173803962460896"
"Office Supplies","Binders","West","Consumer","Profit - PL","5052.678"
"Office Supplies","Binders","West","Consumer","(Profit - PL)%","1.8135958363244797"
"Office Supplies","Binders","West","Consumer","Profit - FC","6303.678"
"Office Supplies","Binders","West","Consumer","(Profit - FC)%","4.106630618892508"
"Office Supplies","Binders","West","Consumer","PL - Quantity","1827"
"Office Supplies","Binders","West","Consumer","(PL - Quantity)%","1.9051094890510951"
"Office Supplies","Binders","West","Consumer","FC - Quantity","576"
"Office Supplies","Binders","West","Consumer","(FC - Quantity)%","0.6006256517205423"
"Office Supplies","Binders","West","Consumer","FC - PL","-1251"
"Office Supplies","Binders","West","Consumer","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Binders","West","Corporate","Quantity","565"
"Office Supplies","Binders","West","Corporate","PL","2786"
"Office Supplies","Binders","West","Corporate","FC","1535"
"Office Supplies","Binders","West","Corporate","Profit","5468.5415"
"Office Supplies","Binders","West","Corporate","Profit - Quantity","4903.5415"
"Office Supplies","Binders","West","Corporate","(Profit - Quantity)%","8.678834513274337"
"Office Supplies","Binders","West","Corporate","Profit - PL","2682.5415000000003"
"Office Supplies","Binders","West","Corporate","(Profit - PL)%","0.9628648600143577"
"Office Supplies","Binders","West","Corporate","Profit - FC","3933.5415000000003"
"Office Supplies","Binders","West","Corporate","(Profit - FC)%","2.5625677524429964"
"Office Supplies","Binders","West","Corporate","PL - Quantity","2221"
"Office Supplies","Binders","West","Corporate","(PL - Quantity)%","3.9309734513274335"
"Office Supplies","Binders","West","Corporate","FC - Quantity","970"
"Office Supplies","Binders","West","Corporate","(FC - Quantity)%","1.7168141592920356"
"Office Supplies","Binders","West","Corporate","FC - PL","-1251"
"Office Supplies","Binders","West","Corporate","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Binders","West","Home Office","Quantity","344"
"Office Supplies","Binders","West","Home Office","PL","2786"
"Office Supplies","Binders","West","Home Office","FC","1535"
"Office Supplies","Binders","West","Home Office","Profit","2789.5821"
"Office Supplies","Binders","West","Home Office","Profit - Quantity","2445.5821"
"Office Supplies","Binders","West","Home Office","(Profit - Quantity)%","7.109250290697674"
"Office Supplies","Binders","West","Home Office","Profit - PL","3.582100000000082"
"Office Supplies","Binders","West","Home Office","(Profit - PL)%","0.001285750179468802"
"Office Supplies","Binders","West","Home Office","Profit - FC","1254.5821"
"Office Supplies","Binders","West","Home Office","(Profit - FC)%","0.817317328990228"
"Office Supplies","Binders","West","Home Office","PL - Quantity","2442"
"Office Supplies","Binders","West","Home Office","(PL - Quantity)%","7.098837209302326"
"Office Supplies","Binders","West","Home Office","FC - Quantity","1191"
"Office Supplies","Binders","West","Home Office","(FC - Quantity)%","3.4622093023255816"
"Office Supplies","Binders","West","Home Office","FC - PL","-1251"
"Office Supplies","Binders","West","Home Office","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Storage","Central","Consumer","Quantity","394"
"Office Supplies","Storage","Central","Consumer","PL","2786"
"Office Supplies","Storage","Central","Consumer","FC","1535"
"Office Supplies","Storage","Central","Consumer","Profit","413.3101"
"Office Supplies","Storage","Central","Consumer","Profit - Quantity","19.310099999999977"
"Office Supplies","Storage","Central","Consumer","(Profit - Quantity)%","0.0490104060913705"
"Office Supplies","Storage","Central","Consumer","Profit - PL","-2372.6899"
"Office Supplies","Storage","Central","Consumer","(Profit - PL)%","-0.8516474874371859"
"Office Supplies","Storage","Central","Consumer","Profit - FC","-1121.6899"
"Office Supplies","Storage","Central","Consumer","(Profit - FC)%","-0.7307426058631923"
"Office Supplies","Storage","Central","Consumer","PL - Quantity","2392"
"Office Supplies","Storage","Central","Consumer","(PL - Quantity)%","6.071065989847716"
"Office Supplies","Storage","Central","Consumer","FC - Quantity","1141"
"Office Supplies","Storage","Central","Consumer","(FC - Quantity)%","2.8959390862944163"
"Office Supplies","Storage","Central","Consumer","FC - PL","-1251"
"Office Supplies","Storage","Central","Consumer","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Storage","Central","Corporate","Quantity","195"
"Office Supplies","Storage","Central","Corporate","PL","2786"
"Office Supplies","Storage","Central","Corporate","FC","1535"
"Office Supplies","Storage","Central","Corporate","Profit","1084.5102"
"Office Supplies","Storage","Central","Corporate","Profit - Quantity","889.5101999999999"
"Office Supplies","Storage","Central","Corporate","(Profit - Quantity)%","4.561590769230769"
"Office Supplies","Storage","Central","Corporate","Profit - PL","-1701.4898"
"Office Supplies","Storage","Central","Corporate","(Profit - PL)%","-0.6107285714285714"
"Office Supplies","Storage","Central","Corporate","Profit - FC","-450.48980000000006"
"Office Supplies","Storage","Central","Corporate","(Profit - FC)%","-0.29347869706840396"
"Office Supplies","Storage","Central","Corporate","PL - Quantity","2591"
"Office Supplies","Storage","Central","Corporate","(PL - Quantity)%","13.287179487179488"
"Office Supplies","Storage","Central","Corporate","FC - Quantity","1340"
"Office Supplies","Storage","Central","Corporate","(FC - Quantity)%","6.871794871794872"
"Office Supplies","Storage","Central","Corporate","FC - PL","-1251"
"Office Supplies","Storage","Central","Corporate","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Storage","Central","Home Office","Quantity","135"
"Office Supplies","Storage","Central","Home Office","PL","2786"
"Office Supplies","Storage","Central","Home Office","FC","1535"
"Office Supplies","Storage","Central","Home Office","Profit","472.0162"
"Office Supplies","Storage","Central","Home Office","Profit - Quantity","337.0162"
"Office Supplies","Storage","Central","Home Office","(Profit - Quantity)%","2.4964162962962964"
"Office Supplies","Storage","Central","Home Office","Profit - PL","-2313.9838"
"Office Supplies","Storage","Central","Home Office","(Profit - PL)%","-0.830575664034458"
"Office Supplies","Storage","Central","Home Office","Profit - FC","-1062.9838"
"Office Supplies","Storage","Central","Home Office","(Profit - FC)%","-0.6924975895765472"
"Office Supplies","Storage","Central","Home Office","PL - Quantity","2651"
"Office Supplies","Storage","Central","Home Office","(PL - Quantity)%","19.637037037037036"
"Office Supplies","Storage","Central","Home Office","FC - Quantity","1400"
"Office Supplies","Storage","Central","Home Office","(FC - Quantity)%","10.37037037037037"
"Office Supplies","Storage","Central","Home Office","FC - PL","-1251"
"Office Supplies","Storage","Central","Home Office","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Storage","East","Consumer","Quantity","398"
"Office Supplies","Storage","East","Consumer","PL","2786"
"Office Supplies","Storage","East","Consumer","FC","1535"
"Office Supplies","Storage","East","Consumer","Profit","1973.9242"
"Office Supplies","Storage","East","Consumer","Profit - Quantity","1575.9242"
"Office Supplies","Storage","East","Consumer","(Profit - Quantity)%","3.9596085427135677"
"Office Supplies","Storage","East","Consumer","Profit - PL","-812.0758000000001"
"Office Supplies","Storage","East","Consumer","(Profit - PL)%","-0.29148449389806175"
"Office Supplies","Storage","East","Consumer","Profit - FC","438.9241999999999"
"Office Supplies","Storage","East","Consumer","(Profit - FC)%","0.28594410423452765"
"Office Supplies","Storage","East","Consumer","PL - Quantity","2388"
"Office Supplies","Storage","East","Consumer","(PL - Quantity)%","6"
"Office Supplies","Storage","East","Consumer","FC - Quantity","1137"
"Office Supplies","Storage","East","Consumer","(FC - Quantity)%","2.85678391959799"
"Office Supplies","Storage","East","Consumer","FC - PL","-1251"
"Office Supplies","Storage","East","Consumer","(FC - PL)%","-0.44903086862885855"
"Office Supplies","Storage","East","Corporate","Quantity","356"
"Office Supplies","Storage","East","Corporate","PL","2786"
"Office Supplies","Storage","East","Corporate","FC","1535"
"Office Supplies","Storage","East","Corporate","Profit","3836.4565"
"Office Supplies","Storage","East","Corporate","Profit - Quantity","3480.4565"
"Office Supplies","Storage","East","Corporate","(Profit - Quantity)%","9.77656320224719"
"Office Supplies","Storage","East","Corporate","Profit - PL","1050.4564999999998"
"Office Supplies","Storage","East","Corporate","(Profit - PL)%","0.3770482770997845"
"Office Supplies","Storage","East","Corporate","Profit - FC","2301.4565"
"Office Supplies","Storage","East","Corporate","(Profit - FC)%","1.4993201954397393"
"Office Supplies","Storage","East","Corporate","PL - Quantity","2430"
"Office Supplies","Storage","East","Corporate","(PL - Quantity)%","6.825842696629213"
"Office Supplies","Storage","East","Corporate","FC - Quantity","1179"
"Office Supplies","Storage","East","Corporate","(FC - Quantity)%","3.311797752808989"
"Office Supplies","Storage","East","Corporate","FC - PL","-1251"
