Category,Sub-Category,Segment,Month,Value Column Name,Value
"NewTechnology","Machines","Corporate","January","Sum of Sales","4943.682"
"NewTechnology","Machines","Corporate","January","Sum of Sales - Sum of Profit","5241.914000000001"
"NewTechnology","Machines","Corporate","January","(Sum of Sales - Sum of Profit)%","17.576631615654904"
"NewTechnology","Machines","Corporate","February","Sum of Profit","38.99739999999997"
"NewTechnology","Machines","Corporate","February","Sum of Sales","239.98400000000004"
"NewTechnology","Machines","Corporate","February","Sum of Sales - Sum of Profit","200.98660000000007"
"NewTechnology","Machines","Corporate","February","(Sum of Sales - Sum of Profit)%","5.1538461538461595"
"NewTechnology","Machines","Corporate","March","Sum of Profit","-590.4379999999999"
"NewTechnology","Machines","Corporate","March","Sum of Sales","981.82"
"NewTechnology","Machines","Corporate","March","Sum of Sales - Sum of Profit","1572.2579999999998"
"NewTechnology","Machines","Corporate","March","(Sum of Sales - Sum of Profit)%","2.6628672273803518"
"NewTechnology","Machines","Corporate","April","Sum of Profit","2725.980599999999"
"NewTechnology","Machines","Corporate","April","Sum of Sales","13899.914"
"NewTechnology","Machines","Corporate","April","Sum of Sales - Sum of Profit","11173.933400000002"
"NewTechnology","Machines","Corporate","April","(Sum of Sales - Sum of Profit)%","4.0990509616979685"
"NewTechnology","Machines","Corporate","May","Sum of Profit","179.73000000000013"
"NewTechnology","Machines","Corporate","May","Sum of Sales","2396.4"
"NewTechnology","Machines","Corporate","May","Sum of Sales - Sum of Profit","2216.67"
"NewTechnology","Machines","Corporate","May","(Sum of Sales - Sum of Profit)%","12.333333333333325"
"NewTechnology","Machines","Corporate","June","Sum of Profit","36.18359999999999"
"NewTechnology","Machines","Corporate","June","Sum of Sales","78.66"
"NewTechnology","Machines","Corporate","June","Sum of Sales - Sum of Profit","42.476400000000005"
"NewTechnology","Machines","Corporate","June","(Sum of Sales - Sum of Profit)%","1.1739130434782612"
"NewTechnology","Machines","Corporate","July","Sum of Profit","-380.9301000000001"
"NewTechnology","Machines","Corporate","July","Sum of Sales","1204.5980000000002"
"NewTechnology","Machines","Corporate","July","Sum of Sales - Sum of Profit","1585.5281000000002"
"NewTechnology","Machines","Corporate","July","(Sum of Sales - Sum of Profit)%","4.1622547023719045"
"NewTechnology","Machines","Corporate","August","Sum of Profit","-183.00480000000027"
"NewTechnology","Machines","Corporate","August","Sum of Sales","1679.958"
"NewTechnology","Machines","Corporate","August","Sum of Sales - Sum of Profit","1862.9628000000002"
"NewTechnology","Machines","Corporate","August","(Sum of Sales - Sum of Profit)%","10.17985757750615"
"NewTechnology","Machines","Corporate","September","Sum of Profit","-1265.4213000000004"
"NewTechnology","Machines","Corporate","September","Sum of Sales","7045.469999999999"
"NewTechnology","Machines","Corporate","September","Sum of Sales - Sum of Profit","8310.8913"
"NewTechnology","Machines","Corporate","September","(Sum of Sales - Sum of Profit)%","6.5676872200586445"
"NewTechnology","Machines","Corporate","October","Sum of Profit","1638.1222"
"NewTechnology","Machines","Corporate","October","Sum of Sales","7133.354"
"NewTechnology","Machines","Corporate","October","Sum of Sales - Sum of Profit","5495.2318000000005"
"NewTechnology","Machines","Corporate","October","(Sum of Sales - Sum of Profit)%","3.3545921055217978"
"NewTechnology","Machines","Corporate","November","Sum of Profit","-761.3555999999987"
"NewTechnology","Machines","Corporate","November","Sum of Sales","19152.653"
"NewTechnology","Machines","Corporate","November","Sum of Sales - Sum of Profit","19914.008599999997"
"NewTechnology","Machines","Corporate","November","(Sum of Sales - Sum of Profit)%","26.15598887037809"
"NewTechnology","Machines","Corporate","December","Sum of Profit","-436.61299999999983"
"NewTechnology","Machines","Corporate","December","Sum of Sales","1520.2620000000002"
"NewTechnology","Machines","Corporate","December","Sum of Sales - Sum of Profit","1956.875"
"NewTechnology","Machines","Corporate","December","(Sum of Sales - Sum of Profit)%","4.481943964105514"
"NewTechnology","Machines","Home Office","January","Sum of Profit","152.08829999999998"
"NewTechnology","Machines","Home Office","January","Sum of Sales","350.97300000000007"
"NewTechnology","Machines","Home Office","January","Sum of Sales - Sum of Profit","198.8847000000001"
"NewTechnology","Machines","Home Office","January","(Sum of Sales - Sum of Profit)%","1.3076923076923086"
"NewTechnology","Machines","Home Office","February","Sum of Profit",
"NewTechnology","Machines","Home Office","February","Sum of Sales",
"NewTechnology","Machines","Home Office","February","Sum of Sales - Sum of Profit",
"NewTechnology","Machines","Home Office","February","(Sum of Sales - Sum of Profit)%",
"NewTechnology","Machines","Home Office","March","Sum of Profit","-868.7384000000027"
"NewTechnology","Machines","Home Office","March","Sum of Sales","28882.244"
"NewTechnology","Machines","Home Office","March","Sum of Sales - Sum of Profit","29750.9824"
"NewTechnology","Machines","Home Office","March","(Sum of Sales - Sum of Profit)%","34.24619240959063"
"NewTechnology","Machines","Home Office","April","Sum of Profit","-3399.980000000001"
"NewTechnology","Machines","Home Office","April","Sum of Sales","2549.9850000000006"
"NewTechnology","Machines","Home Office","April","Sum of Sales - Sum of Profit","5949.965000000002"
"NewTechnology","Machines","Home Office","April","(Sum of Sales - Sum of Profit)%","1.75"
"NewTechnology","Machines","Home Office","May","Sum of Profit","38.60999999999996"
"NewTechnology","Machines","Home Office","May","Sum of Sales","343.20000000000005"
"NewTechnology","Machines","Home Office","May","Sum of Sales - Sum of Profit","304.5900000000001"
"NewTechnology","Machines","Home Office","May","(Sum of Sales - Sum of Profit)%","7.888888888888901"
"NewTechnology","Machines","Home Office","June","Sum of Profit","1709.5746"
"NewTechnology","Machines","Home Office","June","Sum of Sales","4503.954"
"NewTechnology","Machines","Home Office","June","Sum of Sales - Sum of Profit","2794.3794"
"NewTechnology","Machines","Home Office","June","(Sum of Sales - Sum of Profit)%","1.634546629319364"
"NewTechnology","Machines","Home Office","July","Sum of Profit","209.58000000000004"
"NewTechnology","Machines","Home Office","July","Sum of Sales","2395.2000000000003"
"NewTechnology","Machines","Home Office","July","Sum of Sales - Sum of Profit","2185.6200000000003"
"NewTechnology","Machines","Home Office","July","(Sum of Sales - Sum of Profit)%","10.428571428571429"
"NewTechnology","Machines","Home Office","August","Sum of Profit",
"NewTechnology","Machines","Home Office","August","Sum of Sales",
"NewTechnology","Machines","Home Office","August","Sum of Sales - Sum of Profit",
"NewTechnology","Machines","Home Office","August","(Sum of Sales - Sum of Profit)%",
"NewTechnology","Machines","Home Office","September","Sum of Profit","74.96369999999996"
"NewTechnology","Machines","Home Office","September","Sum of Sales","406.5"
"NewTechnology","Machines","Home Office","September","Sum of Sales - Sum of Profit","331.53630000000004"
"NewTechnology","Machines","Home Office","September","(Sum of Sales - Sum of Profit)%","4.42262455028234"
"NewTechnology","Machines","Home Office","October","Sum of Profit","-651.0675"
"NewTechnology","Machines","Home Office","October","Sum of Sales","3008.585"
"NewTechnology","Machines","Home Office","October","Sum of Sales - Sum of Profit","3659.6525"
"NewTechnology","Machines","Home Office","October","(Sum of Sales - Sum of Profit)%","5.62100319859308"
"NewTechnology","Machines","Home Office","November","Sum of Profit","3134.6243999999997"
"NewTechnology","Machines","Home Office","November","Sum of Sales","6366.32"
"NewTechnology","Machines","Home Office","November","Sum of Sales - Sum of Profit","3231.6956"
"NewTechnology","Machines","Home Office","November","(Sum of Sales - Sum of Profit)%","1.0309674103219513"
"NewTechnology","Machines","Home Office","December","Sum of Profit","141.02099999999996"
"NewTechnology","Machines","Home Office","December","Sum of Sales","612.0899999999999"
"NewTechnology","Machines","Home Office","December","Sum of Sales - Sum of Profit","471.06899999999996"
"NewTechnology","Machines","Home Office","December","(Sum of Sales - Sum of Profit)%","3.340417384644841"
"NewTechnology","Phones","Consumer","January","Sum of Profit","1247.5581000000002"
"NewTechnology","Phones","Consumer","January","Sum of Sales","9219.504000000003"
"NewTechnology","Phones","Consumer","January","Sum of Sales - Sum of Profit","7971.945900000002"
"NewTechnology","Phones","Consumer","January","(Sum of Sales - Sum of Profit)%","6.3900397905316"
"NewTechnology","Phones","Consumer","February","Sum of Profit","168.50379999999993"
"NewTechnology","Phones","Consumer","February","Sum of Sales","2223.058"
"NewTechnology","Phones","Consumer","February","Sum of Sales - Sum of Profit","2054.5542"
"NewTechnology","Phones","Consumer","February","(Sum of Sales - Sum of Profit)%","12.192925026023158"
"NewTechnology","Phones","Consumer","March","Sum of Profit","828.6024"
"NewTechnology","Phones","Consumer","March","Sum of Sales","8364.467999999999"
"NewTechnology","Phones","Consumer","March","Sum of Sales - Sum of Profit","7535.865599999999"
"NewTechnology","Phones","Consumer","March","(Sum of Sales - Sum of Profit)%","9.094670254394629"
"NewTechnology","Phones","Consumer","April","Sum of Profit","950.7535000000003"
"NewTechnology","Phones","Consumer","April","Sum of Sales","9213.747999999998"
"NewTechnology","Phones","Consumer","April","Sum of Sales - Sum of Profit","8262.994499999997"
"NewTechnology","Phones","Consumer","April","(Sum of Sales - Sum of Profit)%","8.690995615582793"
"NewTechnology","Phones","Consumer","May","Sum of Profit","1895.5629999999999"
"NewTechnology","Phones","Consumer","May","Sum of Sales","16397.417999999998"
"NewTechnology","Phones","Consumer","May","Sum of Sales - Sum of Profit","14501.854999999998"
"NewTechnology","Phones","Consumer","May","(Sum of Sales - Sum of Profit)%","7.6504210094837255"
"NewTechnology","Phones","Consumer","June","Sum of Profit","2781.8360000000002"
"NewTechnology","Phones","Consumer","June","Sum of Sales","15776.798000000004"
"NewTechnology","Phones","Consumer","June","Sum of Sales - Sum of Profit","12994.962000000003"
"NewTechnology","Phones","Consumer","June","(Sum of Sales - Sum of Profit)%","4.671361647487488"
"NewTechnology","Phones","Consumer","July","Sum of Profit","1124.2821999999994"
"NewTechnology","Phones","Consumer","July","Sum of Sales","14485.402"
"NewTechnology","Phones","Consumer","July","Sum of Sales - Sum of Profit","13361.1198"
"NewTechnology","Phones","Consumer","July","(Sum of Sales - Sum of Profit)%","11.884133538714753"
"NewTechnology","Phones","Consumer","August","Sum of Profit","2045.5386999999998"
"NewTechnology","Phones","Consumer","August","Sum of Sales","17290.881999999994"
"NewTechnology","Phones","Consumer","August","Sum of Sales - Sum of Profit","15245.343299999995"
"NewTechnology","Phones","Consumer","August","(Sum of Sales - Sum of Profit)%","7.452972314823472"
"NewTechnology","Phones","Consumer","September","Sum of Profit","3696.4449999999997"
"NewTechnology","Phones","Consumer","September","Sum of Sales","17200.766000000003"
"NewTechnology","Phones","Consumer","September","Sum of Sales - Sum of Profit","13504.321000000004"
"NewTechnology","Phones","Consumer","September","(Sum of Sales - Sum of Profit)%","3.6533266422197554"
"NewTechnology","Phones","Consumer","October","Sum of Profit","1362.6601999999996"
"NewTechnology","Phones","Consumer","October","Sum of Sales","11269.346"
"NewTechnology","Phones","Consumer","October","Sum of Sales - Sum of Profit","9906.6858"
"NewTechnology","Phones","Consumer","October","(Sum of Sales - Sum of Profit)%","7.2701072505089686"
"NewTechnology","Phones","Consumer","November","Sum of Profit","4274.576400000001"
"NewTechnology","Phones","Consumer","November","Sum of Sales","29449.847999999987"
"NewTechnology","Phones","Consumer","November","Sum of Sales - Sum of Profit","25175.271599999985"
"NewTechnology","Phones","Consumer","November","(Sum of Sales - Sum of Profit)%","5.889536001742766"
"NewTechnology","Phones","Consumer","December","Sum of Profit","3460.795400000001"
"NewTechnology","Phones","Consumer","December","Sum of Sales","19041.52600000001"
"NewTechnology","Phones","Consumer","December","Sum of Sales - Sum of Profit","15580.730600000008"
"NewTechnology","Phones","Consumer","December","(Sum of Sales - Sum of Profit)%","4.502066374683694"
"NewTechnology","Phones","Corporate","January","Sum of Profit","219.80979999999994"
"NewTechnology","Phones","Corporate","January","Sum of Sales","1685.4200000000003"
"NewTechnology","Phones","Corporate","January","Sum of Sales - Sum of Profit","1465.6102000000003"
"NewTechnology","Phones","Corporate","January","(Sum of Sales - Sum of Profit)%","6.667629013811035"
"NewTechnology","Phones","Corporate","February","Sum of Profit","553.0138000000001"
"NewTechnology","Phones","Corporate","February","Sum of Sales","3199.6600000000003"
"NewTechnology","Phones","Corporate","February","Sum of Sales - Sum of Profit","2646.6462"
"NewTechnology","Phones","Corporate","February","(Sum of Sales - Sum of Profit)%","4.785859231722608"
"NewTechnology","Phones","Corporate","March","Sum of Profit","1471.4242000000006"
