Model3_Invoice_Table.Invoice Date,Model3_Invoice_Table.Order Date,Model3_Invoice_Table.Shipping Date,Model3_Invoice_Table.Bill To Address,Model3_Invoice_Table.Shipping Address,Model3_Invoice_Table.Company Name,Model3_Invoice_Table.Company Address,Model3_Invoice_Table.Date,Model3_Invoice_Table.Phone,Model3_Invoice_Table.Invoice Number,Model3_Invoice_Table.Item Code,Model3_Invoice_Table.Description,Sum(Model3_Invoice_Table.Unit Price),Sum(Model3_Invoice_Table.Quantity),Sum(Model3_Invoice_Table.Discount),Sum(Model3_Invoice_Table.Price)
02/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D19401,Invoice-D19401,,,,
12/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D19401,Invoice-D19401,,,,
03/07/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D19401,Invoice-D19401,309,60,42,18498
12/02/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D22668,Invoice-D22668,,,,
25/04/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D22668,Invoice-D22668,,,,
02/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D22668,Invoice-D22668,,,,
12/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D22668,Invoice-D22668,,,,
03/07/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D22668,Invoice-D22668,433,38,30,16424
12/02/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D22956,Invoice-D22956,,,,
25/04/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D22956,Invoice-D22956,,,,
02/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D22956,Invoice-D22956,,,,
12/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D22956,Invoice-D22956,,,,
03/07/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D22956,Invoice-D22956,252,36,46,9026
12/02/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D23084,Invoice-D23084,,,,
25/04/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D23084,Invoice-D23084,,,,
02/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D23084,Invoice-D23084,,,,
12/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D23084,Invoice-D23084,,,,
03/07/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D23084,Invoice-D23084,479,44,48,21028
12/02/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D23110,Invoice-D23110,,,,
25/04/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D23110,Invoice-D23110,,,,
02/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D23110,Invoice-D23110,,,,
12/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D23110,Invoice-D23110,,,,
03/07/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D23110,Invoice-D23110,355,45,46,15929
12/02/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D23662,Invoice-D23662,,,,
25/04/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D23662,Invoice-D23662,,,,
02/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D23662,Invoice-D23662,,,,
12/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D23662,Invoice-D23662,,,,
03/07/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D23662,Invoice-D23662,473,56,46,26442
12/02/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D24527,Invoice-D24527,,,,
25/04/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D24527,Invoice-D24527,,,,
02/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D24527,Invoice-D24527,,,,
12/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D24527,Invoice-D24527,,,,
03/07/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D24527,Invoice-D24527,162,58,54,9342
12/02/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D26705,Invoice-D26705,,,,
25/04/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D26705,Invoice-D26705,,,,
02/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D26705,Invoice-D26705,,,,
12/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D26705,Invoice-D26705,,,,
03/07/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D26705,Invoice-D26705,479,49,32,23439
12/02/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D29424,Invoice-D29424,,,,
25/04/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D29424,Invoice-D29424,,,,
02/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D29424,Invoice-D29424,,,,
12/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D29424,Invoice-D29424,,,,
03/07/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D29424,Invoice-D29424,199,54,51,10695
12/02/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D29634,Invoice-D29634,,,,
25/04/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D29634,Invoice-D29634,,,,
02/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D29634,Invoice-D29634,,,,
12/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D29634,Invoice-D29634,,,,
03/07/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D29634,Invoice-D29634,459,39,50,17851
12/02/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D31251,Invoice-D31251,,,,
25/04/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D31251,Invoice-D31251,,,,
02/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D31251,Invoice-D31251,,,,
12/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D31251,Invoice-D31251,,,,
03/07/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D31251,Invoice-D31251,263,57,49,14942
12/02/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D31852,Invoice-D31852,,,,
25/04/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D31852,Invoice-D31852,,,,
02/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D31852,Invoice-D31852,,,,
12/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D31852,Invoice-D31852,,,,
03/07/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D31852,Invoice-D31852,251,37,68,9219
12/02/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D34003,Invoice-D34003,,,,
25/04/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D34003,Invoice-D34003,,,,
02/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D34003,Invoice-D34003,,,,
12/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D34003,Invoice-D34003,,,,
03/07/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D34003,Invoice-D34003,122,39,66,4692
12/02/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D34103,Invoice-D34103,,,,
25/04/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D34103,Invoice-D34103,,,,
02/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D34103,Invoice-D34103,,,,
12/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D34103,Invoice-D34103,,,,
03/07/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D34103,Invoice-D34103,170,33,35,5575
12/02/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D35869,Invoice-D35869,,,,
25/04/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D35869,Invoice-D35869,,,,
02/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D35869,Invoice-D35869,,,,
12/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D35869,Invoice-D35869,,,,
03/07/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D35869,Invoice-D35869,479,40,68,19092
12/02/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D37764,Invoice-D37764,,,,
25/04/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D37764,Invoice-D37764,,,,
02/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D37764,Invoice-D37764,,,,
12/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D37764,Invoice-D37764,,,,
03/07/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D37764,Invoice-D37764,331,38,64,12514
12/02/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D40148,Invoice-D40148,,,,
25/04/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D40148,Invoice-D40148,,,,
02/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D40148,Invoice-D40148,,,,
12/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D40148,Invoice-D40148,,,,
03/07/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D40148,Invoice-D40148,393,41,68,16045
12/02/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D41850,Invoice-D41850,,,,
25/04/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D41850,Invoice-D41850,,,,
02/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D41850,Invoice-D41850,,,,
12/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D41850,Invoice-D41850,,,,
03/07/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D41850,Invoice-D41850,233,53,45,12304
12/02/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D43764,Invoice-D43764,,,,
25/04/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D43764,Invoice-D43764,,,,
02/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D43764,Invoice-D43764,,,,
12/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D43764,Invoice-D43764,,,,
03/07/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D43764,Invoice-D43764,328,35,47,11433
12/02/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D49666,Invoice-D49666,,,,
25/04/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D49666,Invoice-D49666,,,,
02/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D49666,Invoice-D49666,,,,
12/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D49666,Invoice-D49666,,,,
03/07/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D49666,Invoice-D49666,223,51,41,11332
12/02/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D49846,Invoice-D49846,,,,
25/04/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D49846,Invoice-D49846,,,,
02/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D49846,Invoice-D49846,,,,
12/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D49846,Invoice-D49846,,,,
03/07/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D49846,Invoice-D49846,130,53,47,6843
