Orders.Order Date.Variation.Date Hierarchy.Day,Orders.Order Date.Variation.Date Hierarchy.Month,Orders.Order Date.Variation.Date Hierarchy.Quarter,Orders.Order Date.Variation.Date Hierarchy.Year,Orders.Category,Orders.Sub-Category,Sum(Orders.Profit),Sum(Orders.Quantity),Sum(Orders.Sales)
1,October,Qtr 4,2014,Office Supplies,Art,,,
2,October,Qtr 4,2014,Office Supplies,Art,,,
3,October,Qtr 4,2014,Office Supplies,Art,4.663199999999999,5,62.17600000000001
4,October,Qtr 4,2014,Office Supplies,Art,,,
5,October,Qtr 4,2014,Office Supplies,Art,,,
6,October,Qtr 4,2014,Office Supplies,Art,,,
7,October,Qtr 4,2014,Office Supplies,Art,,,
8,October,Qtr 4,2014,Office Supplies,Art,,,
9,October,Qtr 4,2014,Office Supplies,Art,41.93399999999998,3,144.60000000000002
10,October,Qtr 4,2014,Office Supplies,Art,112.57400000000001,7,255.84999999999997
11,October,Qtr 4,2014,Office Supplies,Art,,,
12,October,Qtr 4,2014,Office Supplies,Art,4.172000000000001,5,14.9
13,October,Qtr 4,2014,Office Supplies,Art,3.2256,4,11.52
14,October,Qtr 4,2014,Office Supplies,Art,,,
15,October,Qtr 4,2014,Office Supplies,Art,,,
16,October,Qtr 4,2014,Office Supplies,Art,,,
17,October,Qtr 4,2014,Office Supplies,Art,,,
18,October,Qtr 4,2014,Office Supplies,Art,,,
19,October,Qtr 4,2014,Office Supplies,Art,,,
20,October,Qtr 4,2014,Office Supplies,Art,,,
21,October,Qtr 4,2014,Office Supplies,Art,0.8803999999999998,1,2.84
22,October,Qtr 4,2014,Office Supplies,Art,,,
24,October,Qtr 4,2014,Office Supplies,Art,,,
25,October,Qtr 4,2014,Office Supplies,Art,,,
26,October,Qtr 4,2014,Office Supplies,Art,,,
27,October,Qtr 4,2014,Office Supplies,Art,,,
28,October,Qtr 4,2014,Office Supplies,Art,,,
29,October,Qtr 4,2014,Office Supplies,Art,,,
31,October,Qtr 4,2014,Office Supplies,Art,22.432000000000002,8,61.64
1,November,Qtr 4,2014,Office Supplies,Art,6.852,9,59.08800000000001
2,November,Qtr 4,2014,Office Supplies,Art,,,
3,November,Qtr 4,2014,Office Supplies,Art,3.36,4,6.72
4,November,Qtr 4,2014,Office Supplies,Art,0.7938000000000001,1,2.94
5,November,Qtr 4,2014,Office Supplies,Art,,,
6,November,Qtr 4,2014,Office Supplies,Art,,,
7,November,Qtr 4,2014,Office Supplies,Art,9.057599999999997,4,120.76800000000001
8,November,Qtr 4,2014,Office Supplies,Art,,,
9,November,Qtr 4,2014,Office Supplies,Art,,,
10,November,Qtr 4,2014,Office Supplies,Art,1.521,2,3.9
11,November,Qtr 4,2014,Office Supplies,Art,15.486400000000005,7,101.432
12,November,Qtr 4,2014,Office Supplies,Art,1.2195999999999985,4,10.544
14,November,Qtr 4,2014,Office Supplies,Art,,,
15,November,Qtr 4,2014,Office Supplies,Art,0.47519999999999984,3,4.224
16,November,Qtr 4,2014,Office Supplies,Art,,,
17,November,Qtr 4,2014,Office Supplies,Art,26.564999999999998,5,57.75
18,November,Qtr 4,2014,Office Supplies,Art,,,
19,November,Qtr 4,2014,Office Supplies,Art,,,
20,November,Qtr 4,2014,Office Supplies,Art,,,
21,November,Qtr 4,2014,Office Supplies,Art,1.4742000000000002,3,5.46
22,November,Qtr 4,2014,Office Supplies,Art,,,
23,November,Qtr 4,2014,Office Supplies,Art,,,
24,November,Qtr 4,2014,Office Supplies,Art,46.00239999999998,5,154.54399999999998
25,November,Qtr 4,2014,Office Supplies,Art,10.894099999999995,10,58.456
26,November,Qtr 4,2014,Office Supplies,Art,,,
27,November,Qtr 4,2014,Office Supplies,Art,,,
28,November,Qtr 4,2014,Office Supplies,Art,8.2905,7,27.79
29,November,Qtr 4,2014,Office Supplies,Art,,,
30,November,Qtr 4,2014,Office Supplies,Art,,,
1,December,Qtr 4,2014,Office Supplies,Art,12.592800000000004,4,46.64
2,December,Qtr 4,2014,Office Supplies,Art,1.4406000000000008,7,16.464
3,December,Qtr 4,2014,Office Supplies,Art,,,
4,December,Qtr 4,2014,Office Supplies,Art,,,
5,December,Qtr 4,2014,Office Supplies,Art,123.20939999999997,17,1139.4840000000002
6,December,Qtr 4,2014,Office Supplies,Art,,,
7,December,Qtr 4,2014,Office Supplies,Art,2.4192,3,8.64
8,December,Qtr 4,2014,Office Supplies,Art,,,
9,December,Qtr 4,2014,Office Supplies,Art,,,
10,December,Qtr 4,2014,Office Supplies,Art,,,
12,December,Qtr 4,2014,Office Supplies,Art,,,
13,December,Qtr 4,2014,Office Supplies,Art,,,
14,December,Qtr 4,2014,Office Supplies,Art,0.2951999999999996,1,2.624
15,December,Qtr 4,2014,Office Supplies,Art,,,
16,December,Qtr 4,2014,Office Supplies,Art,,,
17,December,Qtr 4,2014,Office Supplies,Art,11.213999999999999,3,40.05
19,December,Qtr 4,2014,Office Supplies,Art,,,
20,December,Qtr 4,2014,Office Supplies,Art,13.454400000000001,3,51.43
21,December,Qtr 4,2014,Office Supplies,Art,,,
22,December,Qtr 4,2014,Office Supplies,Art,3.1752000000000002,4,11.76
23,December,Qtr 4,2014,Office Supplies,Art,0.504,1,1.344
24,December,Qtr 4,2014,Office Supplies,Art,,,
26,December,Qtr 4,2014,Office Supplies,Art,1.102199999999999,3,8.016
27,December,Qtr 4,2014,Office Supplies,Art,,,
28,December,Qtr 4,2014,Office Supplies,Art,8.674399999999995,4,99.13600000000001
29,December,Qtr 4,2014,Office Supplies,Art,,,
30,December,Qtr 4,2014,Office Supplies,Art,2.853599999999999,3,9.84
31,December,Qtr 4,2014,Office Supplies,Art,11.575199999999999,7,29.68
3,January,Qtr 1,2014,Office Supplies,Binders,,,
4,January,Qtr 1,2014,Office Supplies,Binders,-5.487,2,3.539999999999999
5,January,Qtr 1,2014,Office Supplies,Binders,,,
6,January,Qtr 1,2014,Office Supplies,Binders,274.491,2,609.98
7,January,Qtr 1,2014,Office Supplies,Binders,-18.252500000000005,7,10.429999999999998
9,January,Qtr 1,2014,Office Supplies,Binders,,,
10,January,Qtr 1,2014,Office Supplies,Binders,,,
11,January,Qtr 1,2014,Office Supplies,Binders,,,
13,January,Qtr 1,2014,Office Supplies,Binders,0.18599999999999905,5,9.078
14,January,Qtr 1,2014,Office Supplies,Binders,,,
15,January,Qtr 1,2014,Office Supplies,Binders,,,
16,January,Qtr 1,2014,Office Supplies,Binders,-13.6312,2,18.588000000000005
18,January,Qtr 1,2014,Office Supplies,Binders,,,
19,January,Qtr 1,2014,Office Supplies,Binders,-23.716,10,32.34
20,January,Qtr 1,2014,Office Supplies,Binders,-29.196899999999985,11,115.944
21,January,Qtr 1,2014,Office Supplies,Binders,,,
23,January,Qtr 1,2014,Office Supplies,Binders,,,
26,January,Qtr 1,2014,Office Supplies,Binders,5.0196,2,10.68
27,January,Qtr 1,2014,Office Supplies,Binders,,,
28,January,Qtr 1,2014,Office Supplies,Binders,1.3256999999999999,1,3.9280000000000004
30,January,Qtr 1,2014,Office Supplies,Binders,,,
31,January,Qtr 1,2014,Office Supplies,Binders,,,
1,February,Qtr 1,2014,Office Supplies,Binders,,,
2,February,Qtr 1,2014,Office Supplies,Binders,-12.224,2,18.336000000000002
3,February,Qtr 1,2014,Office Supplies,Binders,31.5614,5,97.11200000000001
4,February,Qtr 1,2014,Office Supplies,Binders,35.050399999999996,5,100.144
6,February,Qtr 1,2014,Office Supplies,Binders,-14.770800000000001,2,8.951999999999998
7,February,Qtr 1,2014,Office Supplies,Binders,,,
8,February,Qtr 1,2014,Office Supplies,Binders,,,
11,February,Qtr 1,2014,Office Supplies,Binders,37.0336,7,79
12,February,Qtr 1,2014,Office Supplies,Binders,,,
14,February,Qtr 1,2014,Office Supplies,Binders,,,
15,February,Qtr 1,2014,Office Supplies,Binders,7.209,5,21.36
16,February,Qtr 1,2014,Office Supplies,Binders,-1.7280000000000002,3,1.0799999999999998
17,February,Qtr 1,2014,Office Supplies,Binders,,,
18,February,Qtr 1,2014,Office Supplies,Binders,,,
20,February,Qtr 1,2014,Office Supplies,Binders,,,
21,February,Qtr 1,2014,Office Supplies,Binders,-13.717499999999998,5,8.849999999999998
22,February,Qtr 1,2014,Office Supplies,Binders,,,
23,February,Qtr 1,2014,Office Supplies,Binders,-6.863399999999999,3,4.427999999999999
24,February,Qtr 1,2014,Office Supplies,Binders,,,
27,February,Qtr 1,2014,Office Supplies,Binders,,,
1,March,Qtr 1,2014,Office Supplies,Binders,,,
2,March,Qtr 1,2014,Office Supplies,Binders,,,
3,March,Qtr 1,2014,Office Supplies,Binders,50.0505,8,151.08
4,March,Qtr 1,2014,Office Supplies,Binders,,,
5,March,Qtr 1,2014,Office Supplies,Binders,16.750799999999998,6,49.632000000000005
7,March,Qtr 1,2014,Office Supplies,Binders,33.639999999999986,2,107.64800000000001
10,March,Qtr 1,2014,Office Supplies,Binders,,,
11,March,Qtr 1,2014,Office Supplies,Binders,,,
14,March,Qtr 1,2014,Office Supplies,Binders,31.3328,6,95.136
15,March,Qtr 1,2014,Office Supplies,Binders,-37.205,7,50.406000000000006
16,March,Qtr 1,2014,Office Supplies,Binders,,,
17,March,Qtr 1,2014,Office Supplies,Binders,62.60809999999999,21,131.15
18,March,Qtr 1,2014,Office Supplies,Binders,,,
19,March,Qtr 1,2014,Office Supplies,Binders,-25.737000000000002,5,33.57
21,March,Qtr 1,2014,Office Supplies,Binders,59.01119999999999,3,122.94
22,March,Qtr 1,2014,Office Supplies,Binders,-45.31689999999999,9,59.109000000000016
23,March,Qtr 1,2014,Office Supplies,Binders,,,
24,March,Qtr 1,2014,Office Supplies,Binders,,,
25,March,Qtr 1,2014,Office Supplies,Binders,,,
26,March,Qtr 1,2014,Office Supplies,Binders,9.428399999999996,4,27.936000000000003
28,March,Qtr 1,2014,Office Supplies,Binders,,,
29,March,Qtr 1,2014,Office Supplies,Binders,,,
30,March,Qtr 1,2014,Office Supplies,Binders,,,
31,March,Qtr 1,2014,Office Supplies,Binders,226.73950000000002,16,697.0680000000001
1,April,Qtr 2,2014,Office Supplies,Binders,8.6112,6,23.328000000000003
2,April,Qtr 2,2014,Office Supplies,Binders,,,
3,April,Qtr 2,2014,Office Supplies,Binders,,,
4,April,Qtr 2,2014,Office Supplies,Binders,2.244999999999999,2,7.184000000000001
5,April,Qtr 2,2014,Office Supplies,Binders,74.6164,12,155.56
6,April,Qtr 2,2014,Office Supplies,Binders,-12.159600000000001,8,110.47800000000001
7,April,Qtr 2,2014,Office Supplies,Binders,,,
8,April,Qtr 2,2014,Office Supplies,Binders,,,
11,April,Qtr 2,2014,Office Supplies,Binders,3.3543999999999996,1,9.584000000000001
12,April,Qtr 2,2014,Office Supplies,Binders,6.556900000000001,7,18.088
13,April,Qtr 2,2014,Office Supplies,Binders,-407.9759999999999,10,509.9700000000001
15,April,Qtr 2,2014,Office Supplies,Binders,,,
16,April,Qtr 2,2014,Office Supplies,Binders,,,
18,April,Qtr 2,2014,Office Supplies,Binders,,,
19,April,Qtr 2,2014,Office Supplies,Binders,26.703,3,58.050000000000004
20,April,Qtr 2,2014,Office Supplies,Binders,,,
21,April,Qtr 2,2014,Office Supplies,Binders,5.5755,5,16.520000000000003
22,April,Qtr 2,2014,Office Supplies,Binders,3.3452999999999995,3,9.912
23,April,Qtr 2,2014,Office Supplies,Binders,-6.992999999999998,11,9.990000000000002
25,April,Qtr 2,2014,Office Supplies,Binders,,,
26,April,Qtr 2,2014,Office Supplies,Binders,5.714999999999999,6,18.288
28,April,Qtr 2,2014,Office Supplies,Binders,9.386999999999999,2,20.86
29,April,Qtr 2,2014,Office Supplies,Binders,8.6112,3,17.94
30,April,Qtr 2,2014,Office Supplies,Binders,,,
2,May,Qtr 2,2014,Office Supplies,Binders,,,
3,May,Qtr 2,2014,Office Supplies,Binders,18.513599999999997,6,51.072
4,May,Qtr 2,2014,Office Supplies,Binders,21.059999999999995,4,46.8
5,May,Qtr 2,2014,Office Supplies,Binders,5.346,2,11.88
6,May,Qtr 2,2014,Office Supplies,Binders,52.775999999999996,8,140.736
7,May,Qtr 2,2014,Office Supplies,Binders,7.9086,3,16.14
8,May,Qtr 2,2014,Office Supplies,Binders,,,
9,May,Qtr 2,2014,Office Supplies,Binders,,,
10,May,Qtr 2,2014,Office Supplies,Binders,,,
11,May,Qtr 2,2014,Office Supplies,Binders,-172.55700000000007,9,104.57999999999998
12,May,Qtr 2,2014,Office Supplies,Binders,,,
13,May,Qtr 2,2014,Office Supplies,Binders,-331.9599999999999,8,398.35200000000003
14,May,Qtr 2,2014,Office Supplies,Binders,,,
16,May,Qtr 2,2014,Office Supplies,Binders,,,
17,May,Qtr 2,2014,Office Supplies,Binders,45.839999999999996,3,91.67999999999999
18,May,Qtr 2,2014,Office Supplies,Binders,,,
19,May,Qtr 2,2014,Office Supplies,Binders,26.413199999999996,9,57.42
20,May,Qtr 2,2014,Office Supplies,Binders,,,
21,May,Qtr 2,2014,Office Supplies,Binders,1464.9305,17,3182.03
22,May,Qtr 2,2014,Office Supplies,Binders,,,
23,May,Qtr 2,2014,Office Supplies,Binders,3.2113999999999994,7,21.242
24,May,Qtr 2,2014,Office Supplies,Binders,,,
25,May,Qtr 2,2014,Office Supplies,Binders,,,
26,May,Qtr 2,2014,Office Supplies,Binders,,,
27,May,Qtr 2,2014,Office Supplies,Binders,-30.555000000000007,6,17.459999999999997
28,May,Qtr 2,2014,Office Supplies,Binders,51.35999999999999,4,136.96
30,May,Qtr 2,2014,Office Supplies,Binders,35.3424,6,95.952
31,May,Qtr 2,2014,Office Supplies,Binders,,,
1,June,Qtr 2,2014,Office Supplies,Binders,87.4296,7,184.04000000000002
2,June,Qtr 2,2014,Office Supplies,Binders,19.4376,3,59.80800000000001
3,June,Qtr 2,2014,Office Supplies,Binders,,,
4,June,Qtr 2,2014,Office Supplies,Binders,,,
6,June,Qtr 2,2014,Office Supplies,Binders,11.449699999999986,13,175.49699999999999
7,June,Qtr 2,2014,Office Supplies,Binders,-20.5623,3,12.461999999999996
8,June,Qtr 2,2014,Office Supplies,Binders,25.679999999999996,2,68.48
9,June,Qtr 2,2014,Office Supplies,Binders,5.7825,3,18.504
10,June,Qtr 2,2014,Office Supplies,Binders,,,
13,June,Qtr 2,2014,Office Supplies,Binders,,,
14,June,Qtr 2,2014,Office Supplies,Binders,,,
15,June,Qtr 2,2014,Office Supplies,Binders,-14.5656,3,8.567999999999998
16,June,Qtr 2,2014,Office Supplies,Binders,14.337599999999998,3,39.55200000000001
17,June,Qtr 2,2014,Office Supplies,Binders,1061.5721999999998,3,3266.376
18,June,Qtr 2,2014,Office Supplies,Binders,,,
20,June,Qtr 2,2014,Office Supplies,Binders,-5.088000000000001,4,3.3919999999999995
21,June,Qtr 2,2014,Office Supplies,Binders,-32.111999999999995,11,45.258
22,June,Qtr 2,2014,Office Supplies,Binders,-6.032399999999999,3,8.226
23,June,Qtr 2,2014,Office Supplies,Binders,,,
24,June,Qtr 2,2014,Office Supplies,Binders,,,
25,June,Qtr 2,2014,Office Supplies,Binders,,,
27,June,Qtr 2,2014,Office Supplies,Binders,,,
28,June,Qtr 2,2014,Office Supplies,Binders,-25.22519999999999,6,34.254000000000005
29,June,Qtr 2,2014,Office Supplies,Binders,4.872000000000001,3,13.919999999999998
30,June,Qtr 2,2014,Office Supplies,Binders,109.63959999999997,8,337.456
1,July,Qtr 3,2014,Office Supplies,Binders,3.3431999999999995,11,25.104000000000003
2,July,Qtr 3,2014,Office Supplies,Binders,,,
4,July,Qtr 3,2014,Office Supplies,Binders,7.644,5,15.600000000000001
5,July,Qtr 3,2014,Office Supplies,Binders,60.993,11,190.77000000000004
6,July,Qtr 3,2014,Office Supplies,Binders,,,
7,July,Qtr 3,2014,Office Supplies,Binders,,,
8,July,Qtr 3,2014,Office Supplies,Binders,68.84639999999997,6,196.704
9,July,Qtr 3,2014,Office Supplies,Binders,18.791399999999996,12,56.208
11,July,Qtr 3,2014,Office Supplies,Binders,6.398,5,18.28
12,July,Qtr 3,2014,Office Supplies,Binders,6.597199999999999,6,18.976000000000003
13,July,Qtr 3,2014,Office Supplies,Binders,,,
14,July,Qtr 3,2014,Office Supplies,Binders,-46.39460000000001,7,29.93199999999999
15,July,Qtr 3,2014,Office Supplies,Binders,,,
18,July,Qtr 3,2014,Office Supplies,Binders,4.5188,2,13.904
19,July,Qtr 3,2014,Office Supplies,Binders,13.643399999999998,5,30.785999999999998
20,July,Qtr 3,2014,Office Supplies,Binders,11.545000000000002,11,125.77600000000002
21,July,Qtr 3,2014,Office Supplies,Binders,-1.8270000000000004,1,1.0439999999999998
22,July,Qtr 3,2014,Office Supplies,Binders,,,
23,July,Qtr 3,2014,Office Supplies,Binders,-5.712,5,8.160000000000002
25,July,Qtr 3,2014,Office Supplies,Binders,,,
26,July,Qtr 3,2014,Office Supplies,Binders,-3742.067200000002,17,2203.2479999999996
27,July,Qtr 3,2014,Office Supplies,Binders,,,
28,July,Qtr 3,2014,Office Supplies,Binders,,,
30,July,Qtr 3,2014,Office Supplies,Binders,,,
1,August,Qtr 3,2014,Office Supplies,Binders,6.9132,3,19.752000000000002
2,August,Qtr 3,2014,Office Supplies,Binders,12.549,5,26.7
3,August,Qtr 3,2014,Office Supplies,Binders,,,
4,August,Qtr 3,2014,Office Supplies,Binders,4.7792,1,13.184000000000001
5,August,Qtr 3,2014,Office Supplies,Binders,,,
6,August,Qtr 3,2014,Office Supplies,Binders,,,
8,August,Qtr 3,2014,Office Supplies,Binders,,,
9,August,Qtr 3,2014,Office Supplies,Binders,637.4409999999999,12,2070.089
11,August,Qtr 3,2014,Office Supplies,Binders,,,
12,August,Qtr 3,2014,Office Supplies,Binders,104.8442,10,210.25
15,August,Qtr 3,2014,Office Supplies,Binders,-1.0782000000000238,18,158.19599999999997
16,August,Qtr 3,2014,Office Supplies,Binders,,,
17,August,Qtr 3,2014,Office Supplies,Binders,8.2616,4,17.96
19,August,Qtr 3,2014,Office Supplies,Binders,-36.28839999999998,6,146.23200000000003
20,August,Qtr 3,2014,Office Supplies,Binders,421.58529999999996,1,896.99
22,August,Qtr 3,2014,Office Supplies,Binders,,,
23,August,Qtr 3,2014,Office Supplies,Binders,17.348799999999997,2,49.568000000000005
24,August,Qtr 3,2014,Office Supplies,Binders,7.1288,5,20.96
25,August,Qtr 3,2014,Office Supplies,Binders,-83.1624,21,68.30999999999999
26,August,Qtr 3,2014,Office Supplies,Binders,,,
27,August,Qtr 3,2014,Office Supplies,Binders,7.383999999999999,4,22.72
29,August,Qtr 3,2014,Office Supplies,Binders,-336.7839999999999,4,505.1760000000001
30,August,Qtr 3,2014,Office Supplies,Binders,11.890999999999998,5,25.299999999999997
31,August,Qtr 3,2014,Office Supplies,Binders,,,
1,September,Qtr 3,2014,Office Supplies,Binders,2.2911999999999964,5,27.392
2,September,Qtr 3,2014,Office Supplies,Binders,843.1705999999999,2,1793.98
3,September,Qtr 3,2014,Office Supplies,Binders,-11.52,5,7.679999999999998
5,September,Qtr 3,2014,Office Supplies,Binders,,,
6,September,Qtr 3,2014,Office Supplies,Binders,,,
7,September,Qtr 3,2014,Office Supplies,Binders,-478.07860000000005,20,470.52799999999996
8,September,Qtr 3,2014,Office Supplies,Binders,-76.32239999999999,6,59.79199999999999
9,September,Qtr 3,2014,Office Supplies,Binders,,,
10,September,Qtr 3,2014,Office Supplies,Binders,4.7236,2,9.64
11,September,Qtr 3,2014,Office Supplies,Binders,,,
12,September,Qtr 3,2014,Office Supplies,Binders,94.47539999999998,14,401.064
13,September,Qtr 3,2014,Office Supplies,Binders,-14.433599999999998,10,21.150000000000002
14,September,Qtr 3,2014,Office Supplies,Binders,-10.2464,4,15.711999999999998
15,September,Qtr 3,2014,Office Supplies,Binders,,,
16,September,Qtr 3,2014,Office Supplies,Binders,12.581999999999999,1,33.552
17,September,Qtr 3,2014,Office Supplies,Binders,42.1941,9,143.132
19,September,Qtr 3,2014,Office Supplies,Binders,,,
20,September,Qtr 3,2014,Office Supplies,Binders,6.575399999999998,3,20.232
21,September,Qtr 3,2014,Office Supplies,Binders,-5.036999999999999,3,6.570000000000001
22,September,Qtr 3,2014,Office Supplies,Binders,1.3944,1,3.9840000000000004
23,September,Qtr 3,2014,Office Supplies,Binders,4711.9043,21,9666.414000000002
24,September,Qtr 3,2014,Office Supplies,Binders,,,
25,September,Qtr 3,2014,Office Supplies,Binders,-4.358400000000001,2,2.7239999999999993
26,September,Qtr 3,2014,Office Supplies,Binders,-5.9786,6,6.846
27,September,Qtr 3,2014,Office Supplies,Binders,,,
28,September,Qtr 3,2014,Office Supplies,Binders,,,
29,September,Qtr 3,2014,Office Supplies,Binders,3.139999999999999,2,10.048000000000002
30,September,Qtr 3,2014,Office Supplies,Binders,13.4925,7,43.176
1,October,Qtr 4,2014,Office Supplies,Binders,,,
2,October,Qtr 4,2014,Office Supplies,Binders,,,
3,October,Qtr 4,2014,Office Supplies,Binders,-3.0396,3,1.7879999999999996
4,October,Qtr 4,2014,Office Supplies,Binders,31.08559999999999,2,95.64800000000001
5,October,Qtr 4,2014,Office Supplies,Binders,,,
6,October,Qtr 4,2014,Office Supplies,Binders,7.68,2,15.36
7,October,Qtr 4,2014,Office Supplies,Binders,,,
8,October,Qtr 4,2014,Office Supplies,Binders,,,
9,October,Qtr 4,2014,Office Supplies,Binders,,,
10,October,Qtr 4,2014,Office Supplies,Binders,-34.13310000000001,8,31.142
11,October,Qtr 4,2014,Office Supplies,Binders,,,
12,October,Qtr 4,2014,Office Supplies,Binders,,,
13,October,Qtr 4,2014,Office Supplies,Binders,19.414699999999996,7,41.87200000000001
14,October,Qtr 4,2014,Office Supplies,Binders,6.140699999999999,7,25.866
15,October,Qtr 4,2014,Office Supplies,Binders,,,
16,October,Qtr 4,2014,Office Supplies,Binders,5.023199999999999,3,14.352000000000002
17,October,Qtr 4,2014,Office Supplies,Binders,-17.248000000000008,5,10.779999999999996
18,October,Qtr 4,2014,Office Supplies,Binders,0.4703999999999999,1,1.344
19,October,Qtr 4,2014,Office Supplies,Binders,8.1444,7,23.056
20,October,Qtr 4,2014,Office Supplies,Binders,-14.759400000000003,1,8.681999999999997
21,October,Qtr 4,2014,Office Supplies,Binders,12.2715,3,36.36
22,October,Qtr 4,2014,Office Supplies,Binders,,,
24,October,Qtr 4,2014,Office Supplies,Binders,11.138399999999999,3,34.272
25,October,Qtr 4,2014,Office Supplies,Binders,8.9394,7,63.106
26,October,Qtr 4,2014,Office Supplies,Binders,,,
27,October,Qtr 4,2014,Office Supplies,Binders,,,
28,October,Qtr 4,2014,Office Supplies,Binders,2.244999999999999,2,7.184000000000001
29,October,Qtr 4,2014,Office Supplies,Binders,,,
31,October,Qtr 4,2014,Office Supplies,Binders,27.095999999999997,7,69.344
1,November,Qtr 4,2014,Office Supplies,Binders,-20.55239999999999,5,25.560000000000006
