Category,Sub-Category,Year,Region,Value Column Name,Value
"Office Supplies","Appliances","2014","West","(Sum of Discount - Sum of Quantity)%","-0.9920000000000002"
"Office Supplies","Appliances","2014","West","Sum of Discount - Sum of Profit","-1066.3247999999999"
"Office Supplies","Appliances","2014","West","(Sum of Discount - Sum of Profit)%","-0.9994376360920658"
"Office Supplies","Appliances","2014","West","Count of Postal Code",""
"Office Supplies","Appliances","2015","Central","Sum of Quantity","106"
"Office Supplies","Appliances","2015","Central","Sum of Profit","-2194.756100000001"
"Office Supplies","Appliances","2015","Central","Sum of Discount","12.700000000000003"
"Office Supplies","Appliances","2015","Central","Sum of Sales","4974.508999999999"
"Office Supplies","Appliances","2015","Central","Sum of Sales - Sum of Quantity","4868.508999999999"
"Office Supplies","Appliances","2015","Central","(Sum of Sales - Sum of Quantity)%","45.929330188679245"
"Office Supplies","Appliances","2015","Central","Sum of Sales - Sum of Profit","7169.2651000000005"
"Office Supplies","Appliances","2015","Central","(Sum of Sales - Sum of Profit)%","3.266542965753688"
"Office Supplies","Appliances","2015","Central","Sum of Sales - Sum of Discount","4961.808999999999"
"Office Supplies","Appliances","2015","Central","(Sum of Sales - Sum of Discount)%","390.69362204724393"
"Office Supplies","Appliances","2015","Central","Sum of Profit - Sum of Quantity","-2300.756100000001"
"Office Supplies","Appliances","2015","Central","(Sum of Profit - Sum of Quantity)%","-21.705246226415102"
"Office Supplies","Appliances","2015","Central","Sum of Discount - Sum of Quantity","-93.3"
"Office Supplies","Appliances","2015","Central","(Sum of Discount - Sum of Quantity)%","-0.880188679245283"
"Office Supplies","Appliances","2015","Central","Sum of Discount - Sum of Profit","2207.456100000001"
"Office Supplies","Appliances","2015","Central","(Sum of Discount - Sum of Profit)%","1.005786519969121"
"Office Supplies","Appliances","2015","Central","Count of Postal Code",""
"Office Supplies","Appliances","2015","East","Sum of Quantity","98"
"Office Supplies","Appliances","2015","East","Sum of Profit","1850.6004999999998"
"Office Supplies","Appliances","2015","East","Sum of Discount","1.5999999999999999"
"Office Supplies","Appliances","2015","East","Sum of Sales","6691.2519999999995"
"Office Supplies","Appliances","2015","East","Sum of Sales - Sum of Quantity","6593.2519999999995"
"Office Supplies","Appliances","2015","East","(Sum of Sales - Sum of Quantity)%","67.27808163265306"
"Office Supplies","Appliances","2015","East","Sum of Sales - Sum of Profit","4840.6515"
"Office Supplies","Appliances","2015","East","(Sum of Sales - Sum of Profit)%","2.6157193300228765"
"Office Supplies","Appliances","2015","East","Sum of Sales - Sum of Discount","6689.651999999999"
"Office Supplies","Appliances","2015","East","(Sum of Sales - Sum of Discount)%","4181.0325"
"Office Supplies","Appliances","2015","East","Sum of Profit - Sum of Quantity","1752.6004999999998"
"Office Supplies","Appliances","2015","East","(Sum of Profit - Sum of Quantity)%","17.883678571428568"
"Office Supplies","Appliances","2015","East","Sum of Discount - Sum of Quantity","-96.4"
"Office Supplies","Appliances","2015","East","(Sum of Discount - Sum of Quantity)%","-0.9836734693877551"
"Office Supplies","Appliances","2015","East","Sum of Discount - Sum of Profit","-1849.0004999999999"
"Office Supplies","Appliances","2015","East","(Sum of Discount - Sum of Profit)%","-0.9991354157745014"
"Office Supplies","Appliances","2015","East","Count of Postal Code",""
"Office Supplies","Appliances","2015","South","Sum of Quantity","47"
"Office Supplies","Appliances","2015","South","Sum of Profit","962.6974000000001"
"Office Supplies","Appliances","2015","South","Sum of Discount","0.8"
"Office Supplies","Appliances","2015","South","Sum of Sales","3850.3399999999992"
"Office Supplies","Appliances","2015","South","Sum of Sales - Sum of Quantity","3803.3399999999992"
"Office Supplies","Appliances","2015","South","(Sum of Sales - Sum of Quantity)%","80.92212765957446"
"Office Supplies","Appliances","2015","South","Sum of Sales - Sum of Profit","2887.642599999999"
"Office Supplies","Appliances","2015","South","(Sum of Sales - Sum of Profit)%","2.999532978898664"
"Office Supplies","Appliances","2015","South","Sum of Sales - Sum of Discount","3849.539999999999"
"Office Supplies","Appliances","2015","South","(Sum of Sales - Sum of Discount)%","4811.924999999998"
"Office Supplies","Appliances","2015","South","Sum of Profit - Sum of Quantity","915.6974000000001"
"Office Supplies","Appliances","2015","South","(Sum of Profit - Sum of Quantity)%","19.48292340425532"
"Office Supplies","Appliances","2015","South","Sum of Discount - Sum of Quantity","-46.2"
"Office Supplies","Appliances","2015","South","(Sum of Discount - Sum of Quantity)%","-0.9829787234042554"
"Office Supplies","Appliances","2015","South","Sum of Discount - Sum of Profit","-961.8974000000002"
"Office Supplies","Appliances","2015","South","(Sum of Discount - Sum of Profit)%","-0.9991690015990486"
"Office Supplies","Appliances","2015","South","Count of Postal Code",""
"Office Supplies","Appliances","2015","West","Sum of Quantity","114"
"Office Supplies","Appliances","2015","West","Sum of Profit","1893.353899999999"
"Office Supplies","Appliances","2015","West","Sum of Discount","1.7999999999999998"
"Office Supplies","Appliances","2015","West","Sum of Sales","7725.188"
"Office Supplies","Appliances","2015","West","Sum of Sales - Sum of Quantity","7611.188"
"Office Supplies","Appliances","2015","West","(Sum of Sales - Sum of Quantity)%","66.76480701754386"
"Office Supplies","Appliances","2015","West","Sum of Sales - Sum of Profit","5831.834100000001"
"Office Supplies","Appliances","2015","West","(Sum of Sales - Sum of Profit)%","3.0801606081145234"
"Office Supplies","Appliances","2015","West","Sum of Sales - Sum of Discount","7723.388"
"Office Supplies","Appliances","2015","West","(Sum of Sales - Sum of Discount)%","4290.771111111111"
"Office Supplies","Appliances","2015","West","Sum of Profit - Sum of Quantity","1779.353899999999"
"Office Supplies","Appliances","2015","West","(Sum of Profit - Sum of Quantity)%","15.60836754385964"
"Office Supplies","Appliances","2015","West","Sum of Discount - Sum of Quantity","-112.2"
"Office Supplies","Appliances","2015","West","(Sum of Discount - Sum of Quantity)%","-0.9842105263157896"
"Office Supplies","Appliances","2015","West","Sum of Discount - Sum of Profit","-1891.553899999999"
"Office Supplies","Appliances","2015","West","(Sum of Discount - Sum of Profit)%","-0.9990493061017277"
"Office Supplies","Appliances","2015","West","Count of Postal Code",""
"Office Supplies","Appliances","2016","Central","Sum of Quantity","100"
"Office Supplies","Appliances","2016","Central","Sum of Profit","378.69469999999967"
"Office Supplies","Appliances","2016","Central","Sum of Discount","10.100000000000001"
"Office Supplies","Appliances","2016","Central","Sum of Sales","6015.011000000001"
"Office Supplies","Appliances","2016","Central","Sum of Sales - Sum of Quantity","5915.011000000001"
"Office Supplies","Appliances","2016","Central","(Sum of Sales - Sum of Quantity)%","59.15011000000001"
"Office Supplies","Appliances","2016","Central","Sum of Sales - Sum of Profit","5636.316300000001"
"Office Supplies","Appliances","2016","Central","(Sum of Sales - Sum of Profit)%","14.883536262852388"
"Office Supplies","Appliances","2016","Central","Sum of Sales - Sum of Discount","6004.911000000001"
"Office Supplies","Appliances","2016","Central","(Sum of Sales - Sum of Discount)%","594.5456435643564"
"Office Supplies","Appliances","2016","Central","Sum of Profit - Sum of Quantity","278.69469999999967"
"Office Supplies","Appliances","2016","Central","(Sum of Profit - Sum of Quantity)%","2.7869469999999965"
"Office Supplies","Appliances","2016","Central","Sum of Discount - Sum of Quantity","-89.9"
"Office Supplies","Appliances","2016","Central","(Sum of Discount - Sum of Quantity)%","-0.899"
"Office Supplies","Appliances","2016","Central","Sum of Discount - Sum of Profit","-368.59469999999965"
"Office Supplies","Appliances","2016","Central","(Sum of Discount - Sum of Profit)%","-0.9733294392554213"
"Office Supplies","Appliances","2016","Central","Count of Postal Code",""
"Office Supplies","Appliances","2016","East","Sum of Quantity","119"
"Office Supplies","Appliances","2016","East","Sum of Profit","2302.6057999999994"
"Office Supplies","Appliances","2016","East","Sum of Discount","3.0000000000000004"
"Office Supplies","Appliances","2016","East","Sum of Sales","9426.582000000002"
"Office Supplies","Appliances","2016","East","Sum of Sales - Sum of Quantity","9307.582000000002"
"Office Supplies","Appliances","2016","East","(Sum of Sales - Sum of Quantity)%","78.21497478991598"
"Office Supplies","Appliances","2016","East","Sum of Sales - Sum of Profit","7123.976200000003"
"Office Supplies","Appliances","2016","East","(Sum of Sales - Sum of Profit)%","3.093875729836173"
"Office Supplies","Appliances","2016","East","Sum of Sales - Sum of Discount","9423.582000000002"
"Office Supplies","Appliances","2016","East","(Sum of Sales - Sum of Discount)%","3141.1940000000004"
"Office Supplies","Appliances","2016","East","Sum of Profit - Sum of Quantity","2183.6057999999994"
"Office Supplies","Appliances","2016","East","(Sum of Profit - Sum of Quantity)%","18.349628571428568"
"Office Supplies","Appliances","2016","East","Sum of Discount - Sum of Quantity","-116"
"Office Supplies","Appliances","2016","East","(Sum of Discount - Sum of Quantity)%","-0.9747899159663865"
"Office Supplies","Appliances","2016","East","Sum of Discount - Sum of Profit","-2299.6057999999994"
"Office Supplies","Appliances","2016","East","(Sum of Discount - Sum of Profit)%","-0.9986971282709355"
"Office Supplies","Appliances","2016","East","Count of Postal Code",""
"Office Supplies","Appliances","2016","South","Sum of Quantity","53"
"Office Supplies","Appliances","2016","South","Sum of Profit","1159.3742999999997"
"Office Supplies","Appliances","2016","South","Sum of Discount","1.9999999999999998"
"Office Supplies","Appliances","2016","South","Sum of Sales","5607.47"
"Office Supplies","Appliances","2016","South","Sum of Sales - Sum of Quantity","5554.47"
"Office Supplies","Appliances","2016","South","(Sum of Sales - Sum of Quantity)%","104.80132075471698"
"Office Supplies","Appliances","2016","South","Sum of Sales - Sum of Profit","4448.095700000001"
"Office Supplies","Appliances","2016","South","(Sum of Sales - Sum of Profit)%","3.8366347261622082"
"Office Supplies","Appliances","2016","South","Sum of Sales - Sum of Discount","5605.47"
"Office Supplies","Appliances","2016","South","(Sum of Sales - Sum of Discount)%","2802.7350000000006"
"Office Supplies","Appliances","2016","South","Sum of Profit - Sum of Quantity","1106.3742999999997"
"Office Supplies","Appliances","2016","South","(Sum of Profit - Sum of Quantity)%","20.874986792452823"
"Office Supplies","Appliances","2016","South","Sum of Discount - Sum of Quantity","-51"
"Office Supplies","Appliances","2016","South","(Sum of Discount - Sum of Quantity)%","-0.9622641509433962"
"Office Supplies","Appliances","2016","South","Sum of Discount - Sum of Profit","-1157.3742999999997"
"Office Supplies","Appliances","2016","South","(Sum of Discount - Sum of Profit)%","-0.9982749315730045"
"Office Supplies","Appliances","2016","South","Count of Postal Code",""
"Office Supplies","Appliances","2016","West","Sum of Quantity","124"
"Office Supplies","Appliances","2016","West","Sum of Profit","1460.6666999999998"
"Office Supplies","Appliances","2016","West","Sum of Discount","1.2"
"Office Supplies","Appliances","2016","West","Sum of Sales","5001.252000000002"
"Office Supplies","Appliances","2016","West","Sum of Sales - Sum of Quantity","4877.252000000002"
"Office Supplies","Appliances","2016","West","(Sum of Sales - Sum of Quantity)%","39.33267741935486"
"Office Supplies","Appliances","2016","West","Sum of Sales - Sum of Profit","3540.5853000000025"
"Office Supplies","Appliances","2016","West","(Sum of Sales - Sum of Profit)%","2.4239515421279907"
"Office Supplies","Appliances","2016","West","Sum of Sales - Sum of Discount","5000.052000000002"
"Office Supplies","Appliances","2016","West","(Sum of Sales - Sum of Discount)%","4166.710000000002"
"Office Supplies","Appliances","2016","West","Sum of Profit - Sum of Quantity","1336.6666999999998"
"Office Supplies","Appliances","2016","West","(Sum of Profit - Sum of Quantity)%","10.779570161290321"
"Office Supplies","Appliances","2016","West","Sum of Discount - Sum of Quantity","-122.8"
"Office Supplies","Appliances","2016","West","(Sum of Discount - Sum of Quantity)%","-0.9903225806451613"
"Office Supplies","Appliances","2016","West","Sum of Discount - Sum of Profit","-1459.4666999999997"
"Office Supplies","Appliances","2016","West","(Sum of Discount - Sum of Profit)%","-0.9991784573441703"
"Office Supplies","Appliances","2016","West","Count of Postal Code",""
"Office Supplies","Appliances","2017","Central","Sum of Quantity","182"
"Office Supplies","Appliances","2017","Central","Sum of Profit","-313.3837000000003"
"Office Supplies","Appliances","2017","Central","Sum of Discount","21.70000000000001"
"Office Supplies","Appliances","2017","Central","Sum of Sales","8933.308"
"Office Supplies","Appliances","2017","Central","Sum of Sales - Sum of Quantity","8751.308"
"Office Supplies","Appliances","2017","Central","(Sum of Sales - Sum of Quantity)%","48.08410989010989"
"Office Supplies","Appliances","2017","Central","Sum of Sales - Sum of Profit","9246.691700000001"
"Office Supplies","Appliances","2017","Central","(Sum of Sales - Sum of Profit)%","29.505975262912497"
"Office Supplies","Appliances","2017","Central","Sum of Sales - Sum of Discount","8911.608"
"Office Supplies","Appliances","2017","Central","(Sum of Sales - Sum of Discount)%","410.67317972350213"
"Office Supplies","Appliances","2017","Central","Sum of Profit - Sum of Quantity","-495.3837000000003"
"Office Supplies","Appliances","2017","Central","(Sum of Profit - Sum of Quantity)%","-2.7218884615384633"
"Office Supplies","Appliances","2017","Central","Sum of Discount - Sum of Quantity","-160.29999999999998"
"Office Supplies","Appliances","2017","Central","(Sum of Discount - Sum of Quantity)%","-0.8807692307692306"
