One Lakh Report.column.Variation.Date Hierarchy.Month,One Lakh Report.column.Variation.Date Hierarchy.Quarter,One Lakh Report.column.Variation.Date Hierarchy.Year,One Lakh Report.Continent,One Lakh Report.Country,One Lakh Report.States,One Lakh Report.Districts,One Lakh Report.Villages,Sum(One Lakh Report.Series 2),Sum(One Lakh Report.Series 3),Sum(One Lakh Report.Series 4),Sum(One Lakh Report.Series 5),Sum(One Lakh Report.Series 1)
January,Qtr 1,2023,Continent.0000,Country.0003,States.0004,Districts.0004,Villages.0000,546935.7382591,450429.7361849999,683819.5474,747354.2331230001,625126.7629890001
January,Qtr 1,2021,Continent.0000,Country.0003,States.0004,Districts.0004,Villages.0001,573828.13877,527093.10038,673522.488414,715968.54879,622388.49485
January,Qtr 1,2022,Continent.0000,Country.0003,States.0004,Districts.0004,Villages.0001,657413.0062160001,451224.256075,457418.869065,685206.730833,582099.1306362
January,Qtr 1,2023,Continent.0000,Country.0003,States.0004,Districts.0004,Villages.0001,589297.305031,636553.71574,534483.4391889999,560393.50692,722126.306812
January,Qtr 1,2021,Continent.0000,Country.0003,States.0005,Districts.0000,Villages.0000,422912.42558089993,631942.7160359999,450198.0702412,412025.8875385,691723.9964
January,Qtr 1,2022,Continent.0000,Country.0003,States.0005,Districts.0000,Villages.0000,636625.231255,426470.56483600003,657393.3570416999,676496.2488699999,535391.5094619999
January,Qtr 1,2023,Continent.0000,Country.0003,States.0005,Districts.0000,Villages.0000,636650.8091313001,406500.10455860005,689473.077829,802488.4075199999,571872.234624
January,Qtr 1,2021,Continent.0000,Country.0003,States.0005,Districts.0000,Villages.0001,615531.0193619999,680193.18518,493421.98943,606040.7331640001,534667.8960480001
January,Qtr 1,2022,Continent.0000,Country.0003,States.0005,Districts.0000,Villages.0001,564142.221282,698055.0842459999,624252.2460089999,748684.056732,621652.8098880001
January,Qtr 1,2023,Continent.0000,Country.0003,States.0005,Districts.0000,Villages.0001,693603.2799900001,563919.385,560151.3694590001,629660.635902,705962.937405
January,Qtr 1,2021,Continent.0000,Country.0003,States.0005,Districts.0001,Villages.0000,595595.3178575999,602506.504734,659133.0421140001,661515.53556,737342.7767099999
January,Qtr 1,2022,Continent.0000,Country.0003,States.0005,Districts.0001,Villages.0000,559329.6433444,535761.7254000001,592981.275678,807638.96193,664476.3043199999
January,Qtr 1,2023,Continent.0000,Country.0003,States.0005,Districts.0001,Villages.0000,486067.671264,708641.9626700002,441233.01836499997,483940.87233199994,623074.674505
January,Qtr 1,2021,Continent.0000,Country.0003,States.0005,Districts.0001,Villages.0001,611924.462116,620862.197695,682320.083782,671391.58315,546791.218068
January,Qtr 1,2022,Continent.0000,Country.0003,States.0005,Districts.0001,Villages.0001,396764.09288809996,441626.386305,614214.6289799998,652348.091146,548453.627346
January,Qtr 1,2023,Continent.0000,Country.0003,States.0005,Districts.0001,Villages.0001,542700.8236230001,539735.3413351999,681783.4937700001,667027.6459370002,771590.00911
January,Qtr 1,2021,Continent.0000,Country.0003,States.0005,Districts.0002,Villages.0000,782645.1223200001,583499.569556,553149.816373,544576.6528869999,677656.94687
January,Qtr 1,2022,Continent.0000,Country.0003,States.0005,Districts.0002,Villages.0000,566828.3940131,523413.79435,772212.18707,701197.93249,580296.746178
January,Qtr 1,2023,Continent.0000,Country.0003,States.0005,Districts.0002,Villages.0000,720164.0113199999,510270.087355,690549.6421500001,751080.06988,592290.5985559999
January,Qtr 1,2021,Continent.0000,Country.0003,States.0005,Districts.0002,Villages.0001,747481.4334199999,477825.472956,516629.529247,700255.278914,769314.4720899999
January,Qtr 1,2022,Continent.0000,Country.0003,States.0005,Districts.0002,Villages.0001,617523.534998,865034.537483,639843.11306,555985.2714,535976.9244789999
January,Qtr 1,2023,Continent.0000,Country.0003,States.0005,Districts.0002,Villages.0001,619104.160517,400915.601037,757083.38073,652507.9140400001,593647.49908
January,Qtr 1,2021,Continent.0000,Country.0003,States.0005,Districts.0003,Villages.0000,567918.8104440001,551442.8586889999,404678.2269850001,686595.4015200001,627271.966648
January,Qtr 1,2022,Continent.0000,Country.0003,States.0005,Districts.0003,Villages.0000,556986.8443250001,612860.223871,707628.1827400001,483108.538853,546055.745386
January,Qtr 1,2023,Continent.0000,Country.0003,States.0005,Districts.0003,Villages.0000,636202.6752347,589296.04596,498006.22657199996,688869.67027,425893.11082899995
January,Qtr 1,2021,Continent.0000,Country.0003,States.0005,Districts.0003,Villages.0001,552760.606688,632675.3973012,722368.826629,619666.37852,602019.9589300001
January,Qtr 1,2022,Continent.0000,Country.0003,States.0005,Districts.0003,Villages.0001,617570.001644,572537.522537,818647.422564,619880.6939300001,459977.910857
January,Qtr 1,2023,Continent.0000,Country.0003,States.0005,Districts.0003,Villages.0001,422422.9344937999,566776.425079,524413.4570492001,441953.475111,721919.2860280002
January,Qtr 1,2021,Continent.0000,Country.0003,States.0005,Districts.0004,Villages.0000,678646.8748830002,623406.636085,583221.893334,470673.12085999997,590151.4187676
January,Qtr 1,2022,Continent.0000,Country.0003,States.0005,Districts.0004,Villages.0000,567449.8296399999,670618.2285500001,867098.6212100001,464188.23948499997,742777.413362
January,Qtr 1,2023,Continent.0000,Country.0003,States.0005,Districts.0004,Villages.0000,575970.693158,605189.8661351,643741.6688699999,636179.62784,776857.45484
January,Qtr 1,2021,Continent.0000,Country.0003,States.0005,Districts.0004,Villages.0001,622443.6382699999,597884.597968,777731.5530279999,624555.363301,668767.65188
January,Qtr 1,2022,Continent.0000,Country.0003,States.0005,Districts.0004,Villages.0001,532551.8049979999,621449.7230699998,453333.68169,422499.96519019996,706125.719104
January,Qtr 1,2023,Continent.0000,Country.0003,States.0005,Districts.0004,Villages.0001,602649.021445,527695.732774,677738.222909,753761.96291,521109.22995199997
January,Qtr 1,2021,Continent.0000,Country.0003,States.0006,Districts.0000,Villages.0000,654515.0994599999,783007.104782,748567.5904,612239.171877,619348.9038549999
January,Qtr 1,2022,Continent.0000,Country.0003,States.0006,Districts.0000,Villages.0000,528985.741699,561741.7160463001,573494.161912,537242.792377,518131.65940849995
January,Qtr 1,2023,Continent.0000,Country.0003,States.0006,Districts.0000,Villages.0000,702033.4144236002,573324.6579047,642960.99977,671864.8583170001,594121.1829035
January,Qtr 1,2021,Continent.0000,Country.0003,States.0006,Districts.0000,Villages.0001,623267.32327,606693.38867,561093.149444,555581.62558,631818.4886119999
January,Qtr 1,2022,Continent.0000,Country.0003,States.0006,Districts.0000,Villages.0001,540008.6646220001,411081.511592,536006.708952,508288.34912900004,575354.718735
January,Qtr 1,2023,Continent.0000,Country.0003,States.0006,Districts.0000,Villages.0001,451634.30729,615384.7488330001,593512.9796099999,656149.21677,677412.575706
January,Qtr 1,2021,Continent.0000,Country.0003,States.0006,Districts.0001,Villages.0000,586768.4473379999,617928.355766,666619.1816499999,509833.967037,625410.3698439999
January,Qtr 1,2022,Continent.0000,Country.0003,States.0006,Districts.0001,Villages.0000,640825.020204,526189.2850240001,575393.1262220001,651852.38979,570867.0844249999
January,Qtr 1,2023,Continent.0000,Country.0003,States.0006,Districts.0001,Villages.0000,637530.8563989,679081.6075000002,538792.6431421,593357.3290700001,677116.416573
January,Qtr 1,2021,Continent.0000,Country.0003,States.0006,Districts.0001,Villages.0001,690384.26148,688663.2476290001,532330.553841,575496.5489923999,634882.747648
January,Qtr 1,2022,Continent.0000,Country.0003,States.0006,Districts.0001,Villages.0001,686845.721675,498831.575672,598397.6792789999,548651.715125,530064.6438719999
January,Qtr 1,2023,Continent.0000,Country.0003,States.0006,Districts.0001,Villages.0001,420241.70475400006,573928.27803,293318.74550699996,841485.97674,578183.4646899999
January,Qtr 1,2021,Continent.0000,Country.0003,States.0006,Districts.0002,Villages.0000,308463.2509821,764155.89838,606696.2823300001,792777.09393,650043.77159
January,Qtr 1,2022,Continent.0000,Country.0003,States.0006,Districts.0002,Villages.0000,717591.6768780001,639313.648071,688381.787735,469291.895007,494315.3495349999
January,Qtr 1,2023,Continent.0000,Country.0003,States.0006,Districts.0002,Villages.0000,601437.697719,716742.4207799999,609755.6668000001,731414.54547,527624.062514
January,Qtr 1,2021,Continent.0000,Country.0003,States.0006,Districts.0002,Villages.0001,671819.08436,641740.04794,629689.11657,572582.001688,649478.5021510001
January,Qtr 1,2022,Continent.0000,Country.0003,States.0006,Districts.0002,Villages.0001,699019.576875,564216.4204029999,719684.4107400001,585248.23662,370863.84190109995
January,Qtr 1,2023,Continent.0000,Country.0003,States.0006,Districts.0002,Villages.0001,391216.60226799996,555458.30582,681608.1643221999,658270.4967499999,661069.89127
January,Qtr 1,2021,Continent.0000,Country.0003,States.0006,Districts.0003,Villages.0000,541478.4544919,808704.0394399998,812274.041986,616520.232558,685578.891351
January,Qtr 1,2022,Continent.0000,Country.0003,States.0006,Districts.0003,Villages.0000,685399.2224601,609005.21242,573629.166603,831667.14783,552621.5330849
January,Qtr 1,2023,Continent.0000,Country.0003,States.0006,Districts.0003,Villages.0000,815248.79244,538301.1677999999,447896.80306,643096.523121,699119.151628
January,Qtr 1,2021,Continent.0000,Country.0003,States.0006,Districts.0003,Villages.0001,519023.705363,485681.0570689999,509728.97129699995,602311.79342,774860.04837
January,Qtr 1,2022,Continent.0000,Country.0003,States.0006,Districts.0003,Villages.0001,571226.5601420001,572031.8059766002,575594.64295,571346.334924,525999.1411840001
January,Qtr 1,2023,Continent.0000,Country.0003,States.0006,Districts.0003,Villages.0001,584695.58474,694740.4323890001,576340.1502668998,452866.01757100003,471647.2478850001
January,Qtr 1,2021,Continent.0000,Country.0003,States.0006,Districts.0004,Villages.0000,549244.396319,840466.401395,701760.6644400001,645584.45332,536205.1345919999
January,Qtr 1,2022,Continent.0000,Country.0003,States.0006,Districts.0004,Villages.0000,460594.86398200004,616364.666022,450672.9459399999,643385.3807246,591286.346892
January,Qtr 1,2023,Continent.0000,Country.0003,States.0006,Districts.0004,Villages.0000,549060.667312,734497.94421,414748.365173,602912.42381,505000.439658
January,Qtr 1,2021,Continent.0000,Country.0003,States.0006,Districts.0004,Villages.0001,599514.6282799998,623776.9982699999,629101.8803290001,701520.0798500001,493299.09178009996
January,Qtr 1,2022,Continent.0000,Country.0003,States.0006,Districts.0004,Villages.0001,550499.992016,526910.848597,512948.1924710001,533174.217129,713841.8006869999
January,Qtr 1,2023,Continent.0000,Country.0003,States.0006,Districts.0004,Villages.0001,611135.785419,477073.5006783999,719753.2339700001,510939.3270810001,580444.999482
January,Qtr 1,2021,Continent.0000,Country.0003,States.0007,Districts.0000,Villages.0000,506466.362157,462139.45037900005,331184.0305711,609500.80859,550285.2744740001
January,Qtr 1,2022,Continent.0000,Country.0003,States.0007,Districts.0000,Villages.0000,605265.111272,620836.122852,808334.61453,689987.943873,637969.749583
January,Qtr 1,2023,Continent.0000,Country.0003,States.0007,Districts.0000,Villages.0000,527714.749985,638446.0801,563930.812079,442566.337775,701845.4805729999
January,Qtr 1,2021,Continent.0000,Country.0003,States.0007,Districts.0000,Villages.0001,624893.910192,561667.487024,589532.659766,510236.2643200001,536363.0852630001
January,Qtr 1,2022,Continent.0000,Country.0003,States.0007,Districts.0000,Villages.0001,600632.141567,558941.6387400001,553633.318437,714259.00141,709930.72118
January,Qtr 1,2023,Continent.0000,Country.0003,States.0007,Districts.0000,Villages.0001,477315.15105999995,753182.5104900001,566036.993429,506641.45585499995,514702.07833
January,Qtr 1,2021,Continent.0000,Country.0003,States.0007,Districts.0001,Villages.0000,545893.8305749999,563016.2608169,535266.21165,586873.59644,553843.58949
January,Qtr 1,2022,Continent.0000,Country.0003,States.0007,Districts.0001,Villages.0000,640834.9974730001,518301.650223,436281.67806000006,489592.3179250001,440723.48477299995
January,Qtr 1,2023,Continent.0000,Country.0003,States.0007,Districts.0001,Villages.0000,528577.198457,496361.63288800005,692524.1880300001,595881.47369,510584.3186939999
January,Qtr 1,2021,Continent.0000,Country.0003,States.0007,Districts.0001,Villages.0001,622547.7175840001,709354.5941439999,508696.75392000005,515651.4160840001,819778.8715799999
January,Qtr 1,2022,Continent.0000,Country.0003,States.0007,Districts.0001,Villages.0001,671042.17453,467492.29884100007,695908.25097,652765.6141900001,682894.0965399999
January,Qtr 1,2023,Continent.0000,Country.0003,States.0007,Districts.0001,Villages.0001,733426.354603,598842.8223728001,536752.6059980999,683151.27414,532991.8071309999
January,Qtr 1,2021,Continent.0000,Country.0003,States.0007,Districts.0002,Villages.0000,827099.5281699998,659140.41925,464046.875198,756842.53584,452191.45330600004
January,Qtr 1,2022,Continent.0000,Country.0003,States.0007,Districts.0002,Villages.0000,630330.6585257,629229.64895,606873.786823,586330.157703,568185.8018179999
January,Qtr 1,2023,Continent.0000,Country.0003,States.0007,Districts.0002,Villages.0000,786978.17225,598686.331396,549144.603283,585408.4838779999,714379.4723599999
January,Qtr 1,2021,Continent.0000,Country.0003,States.0007,Districts.0002,Villages.0001,593195.5126210001,600562.226566,583012.441496,607799.979057,739696.89743
January,Qtr 1,2022,Continent.0000,Country.0003,States.0007,Districts.0002,Villages.0001,504134.955908,528755.263634,497864.311891,701956.06888,518162.1399151
January,Qtr 1,2023,Continent.0000,Country.0003,States.0007,Districts.0002,Villages.0001,458245.388099,530393.5129450001,585765.319586,672611.405692,454991.65540499997
January,Qtr 1,2021,Continent.0000,Country.0003,States.0007,Districts.0003,Villages.0000,520398.93510510004,485954.515341,736875.298737,464820.960365,656874.6501000001
January,Qtr 1,2022,Continent.0000,Country.0003,States.0007,Districts.0003,Villages.0000,674316.6251699999,534905.19825,557612.982842,592258.1047648,728389.8895900003
January,Qtr 1,2023,Continent.0000,Country.0003,States.0007,Districts.0003,Villages.0000,703355.85269,692200.3400050001,610507.6613800002,842773.58231,629124.2419909999
January,Qtr 1,2021,Continent.0000,Country.0003,States.0007,Districts.0003,Villages.0001,367032.29958999995,593891.313777,674024.114415,560911.443935,383888.62867
January,Qtr 1,2022,Continent.0000,Country.0003,States.0007,Districts.0003,Villages.0001,556660.8560450001,641385.0202629999,567487.97361,588534.6327399999,590553.9160053
January,Qtr 1,2023,Continent.0000,Country.0003,States.0007,Districts.0003,Villages.0001,542211.05378,675380.44416,490033.91504700005,555400.917531,688694.4781800001
January,Qtr 1,2021,Continent.0000,Country.0003,States.0007,Districts.0004,Villages.0000,447799.3084660001,702454.49405,712274.1320234,582767.80148,548074.07434
January,Qtr 1,2022,Continent.0000,Country.0003,States.0007,Districts.0004,Villages.0000,641640.06034,583128.21522,553903.9350350001,706812.18597,576432.931626
January,Qtr 1,2023,Continent.0000,Country.0003,States.0007,Districts.0004,Villages.0000,533489.871387,659290.3630359999,646102.6905886999,501656.01246999996,600410.065369
January,Qtr 1,2021,Continent.0000,Country.0003,States.0007,Districts.0004,Villages.0001,399020.55666899995,745520.0630020001,488212.62350800005,490056.431645,449585.648688
January,Qtr 1,2022,Continent.0000,Country.0003,States.0007,Districts.0004,Villages.0001,728193.8336300001,591661.8870498,522061.724913,555995.6602040001,668778.3752700001
January,Qtr 1,2023,Continent.0000,Country.0003,States.0007,Districts.0004,Villages.0001,650004.48345,782534.95391,345901.964294,410826.757453,675518.229756
January,Qtr 1,2021,Continent.0000,Country.0004,States.0000,Districts.0000,Villages.0000,661401.8290599999,454951.73173999996,465704.01038,704990.115038,624067.769412
