Orders.Order Date.Variation.Date Hierarchy.Year,Orders.Segment,Orders.Region,Orders.City,Sum(Orders.Profit)
2015,Home Office,Central,Frisco,-1.3583999999999987
2016,Home Office,Central,Frisco,
2017,Home Office,Central,Frisco,
2014,Home Office,Central,Garland,-7.475999999999999
2015,Home Office,Central,Garland,
2016,Home Office,Central,Garland,
2017,Home Office,Central,Garland,3.7979999999999947
2014,Home Office,Central,Grand Prairie,
2015,Home Office,Central,Grand Prairie,
2016,Home Office,Central,Grand Prairie,
2017,Home Office,Central,Grand Prairie,8.879999999999999
2014,Home Office,Central,Grand Rapids,9.5256
2015,Home Office,Central,Grand Rapids,
2016,Home Office,Central,Grand Rapids,
2017,Home Office,Central,Grand Rapids,
2014,Home Office,Central,Greenwood,
2015,Home Office,Central,Greenwood,
2016,Home Office,Central,Greenwood,
2017,Home Office,Central,Greenwood,115.5072
2014,Home Office,Central,Highland Park,
2015,Home Office,Central,Highland Park,
2016,Home Office,Central,Highland Park,-4.704000000000001
2017,Home Office,Central,Highland Park,
2014,Home Office,Central,Holland,
2015,Home Office,Central,Holland,
2016,Home Office,Central,Holland,63.0588
2017,Home Office,Central,Holland,
2014,Home Office,Central,Houston,-75.51450000000014
2015,Home Office,Central,Houston,-185.7387000000001
2016,Home Office,Central,Houston,-346.8849000000001
2017,Home Office,Central,Houston,-214.91710000000006
2014,Home Office,Central,Huntsville,17.154
2015,Home Office,Central,Huntsville,
2016,Home Office,Central,Huntsville,
2017,Home Office,Central,Huntsville,
2014,Home Office,Central,Independence,
2015,Home Office,Central,Independence,
2016,Home Office,Central,Independence,
2017,Home Office,Central,Independence,757.4112
2014,Home Office,Central,Indianapolis,
2015,Home Office,Central,Indianapolis,449.991
2016,Home Office,Central,Indianapolis,
2017,Home Office,Central,Indianapolis,103.95460000000003
2014,Home Office,Central,Jackson,
2015,Home Office,Central,Jackson,40.100199999999994
2016,Home Office,Central,Jackson,297.7466999999999
2017,Home Office,Central,Jackson,1596.6754999999998
2014,Home Office,Central,Jefferson City,
2015,Home Office,Central,Jefferson City,
2016,Home Office,Central,Jefferson City,8.661999999999992
2017,Home Office,Central,Jefferson City,
2014,Home Office,Central,Kenosha,
2015,Home Office,Central,Kenosha,
2016,Home Office,Central,Kenosha,
2017,Home Office,Central,Kenosha,143.982
2014,Home Office,Central,Lafayette,
2015,Home Office,Central,Lafayette,
2016,Home Office,Central,Lafayette,
2017,Home Office,Central,Lafayette,31.58699999999996
2014,Home Office,Central,Lakeville,1154.6735
2015,Home Office,Central,Lakeville,38.970000000000006
2016,Home Office,Central,Lakeville,
2017,Home Office,Central,Lakeville,
2014,Home Office,Central,Lansing,
2015,Home Office,Central,Lansing,
2016,Home Office,Central,Lansing,
2017,Home Office,Central,Lansing,54.438799999999986
2014,Home Office,Central,Lawrence,
2015,Home Office,Central,Lawrence,5.1552
2016,Home Office,Central,Lawrence,91.4608
2017,Home Office,Central,Lawrence,
2014,Home Office,Central,League City,-4.560399999999948
2015,Home Office,Central,League City,
2016,Home Office,Central,League City,
2017,Home Office,Central,League City,
2014,Home Office,Central,Lubbock,
2015,Home Office,Central,Lubbock,
2016,Home Office,Central,Lubbock,
2017,Home Office,Central,Lubbock,-17.046
2014,Home Office,Central,Manhattan,10.958399999999983
2015,Home Office,Central,Manhattan,
2016,Home Office,Central,Manhattan,
2017,Home Office,Central,Manhattan,
2014,Home Office,Central,Maple Grove,
2015,Home Office,Central,Maple Grove,
2016,Home Office,Central,Maple Grove,
2017,Home Office,Central,Maple Grove,53.819100000000006
2014,Home Office,Central,Marion,
2015,Home Office,Central,Marion,
2016,Home Office,Central,Marion,
2017,Home Office,Central,Marion,49.97039999999999
2014,Home Office,Central,Mcallen,
2015,Home Office,Central,Mcallen,-183.10620000000006
2016,Home Office,Central,Mcallen,
2017,Home Office,Central,Mcallen,
2014,Home Office,Central,Midland,7.4872
2015,Home Office,Central,Midland,1947.981
2016,Home Office,Central,Midland,
2017,Home Office,Central,Midland,
2014,Home Office,Central,Milwaukee,
2015,Home Office,Central,Milwaukee,586.2141999999999
2016,Home Office,Central,Milwaukee,137.28960000000004
2017,Home Office,Central,Milwaukee,41.0255
2014,Home Office,Central,Minneapolis,
2015,Home Office,Central,Minneapolis,
2016,Home Office,Central,Minneapolis,173.235
2017,Home Office,Central,Minneapolis,23.235999999999997
2014,Home Office,Central,Moorhead,81.58299999999997
2015,Home Office,Central,Moorhead,
2016,Home Office,Central,Moorhead,
2017,Home Office,Central,Moorhead,
2014,Home Office,Central,Muskogee,
2015,Home Office,Central,Muskogee,
2016,Home Office,Central,Muskogee,
2017,Home Office,Central,Muskogee,442.5966
2014,Home Office,Central,Naperville,-65.99010000000001
2015,Home Office,Central,Naperville,
2016,Home Office,Central,Naperville,
2017,Home Office,Central,Naperville,
2014,Home Office,Central,Normal,
2015,Home Office,Central,Normal,-110.02320000000003
2016,Home Office,Central,Normal,
2017,Home Office,Central,Normal,
2014,Home Office,Central,Odessa,-9.717599999999976
2015,Home Office,Central,Odessa,
2016,Home Office,Central,Odessa,
2017,Home Office,Central,Odessa,
2014,Home Office,Central,Oklahoma City,
2015,Home Office,Central,Oklahoma City,
2016,Home Office,Central,Oklahoma City,395.63269999999983
2017,Home Office,Central,Oklahoma City,
2014,Home Office,Central,Olathe,180.42579999999998
2015,Home Office,Central,Olathe,
2016,Home Office,Central,Olathe,26.984999999999992
2017,Home Office,Central,Olathe,
2014,Home Office,Central,Omaha,
2015,Home Office,Central,Omaha,72.8946
2016,Home Office,Central,Omaha,121.79350000000001
2017,Home Office,Central,Omaha,16.7025
2014,Home Office,Central,Orland Park,
2015,Home Office,Central,Orland Park,67.99199999999996
2016,Home Office,Central,Orland Park,
2017,Home Office,Central,Orland Park,
2014,Home Office,Central,Park Ridge,
2015,Home Office,Central,Park Ridge,-312.06139999999994
2016,Home Office,Central,Park Ridge,25.060000000000016
2017,Home Office,Central,Park Ridge,
2014,Home Office,Central,Pasadena,
2015,Home Office,Central,Pasadena,
2016,Home Office,Central,Pasadena,-382.9604000000001
2017,Home Office,Central,Pasadena,56.89679999999997
2014,Home Office,Central,Peoria,
2015,Home Office,Central,Peoria,-35.9058
2016,Home Office,Central,Peoria,
2017,Home Office,Central,Peoria,
2014,Home Office,Central,Pharr,
2015,Home Office,Central,Pharr,
2016,Home Office,Central,Pharr,-216.2264
2017,Home Office,Central,Pharr,
2014,Home Office,Central,Plano,
2015,Home Office,Central,Plano,
2016,Home Office,Central,Plano,3.574200000000001
2017,Home Office,Central,Plano,
2014,Home Office,Central,Richmond,
2015,Home Office,Central,Richmond,53.581599999999995
2016,Home Office,Central,Richmond,
2017,Home Office,Central,Richmond,1016.8021999999997
2014,Home Office,Central,Rockford,
2015,Home Office,Central,Rockford,
2016,Home Office,Central,Rockford,-18.836400000000005
2017,Home Office,Central,Rockford,-18.185999999999993
2014,Home Office,Central,Roseville,
2015,Home Office,Central,Roseville,644.3431999999999
2016,Home Office,Central,Roseville,229.00570000000002
2017,Home Office,Central,Roseville,
2014,Home Office,Central,Saginaw,
2015,Home Office,Central,Saginaw,
2016,Home Office,Central,Saginaw,
2017,Home Office,Central,Saginaw,8.2992
2014,Home Office,Central,Saint Charles,-4.804800000000002
2015,Home Office,Central,Saint Charles,253.30579999999995
2016,Home Office,Central,Saint Charles,
2017,Home Office,Central,Saint Charles,
2014,Home Office,Central,Saint Peters,
2015,Home Office,Central,Saint Peters,
2016,Home Office,Central,Saint Peters,146.40359999999998
2017,Home Office,Central,Saint Peters,
2014,Home Office,Central,San Antonio,
2015,Home Office,Central,San Antonio,-38.80860000000001
2016,Home Office,Central,San Antonio,20.298599999999993
2017,Home Office,Central,San Antonio,
2014,Home Office,Central,Sheboygan,
2015,Home Office,Central,Sheboygan,
2016,Home Office,Central,Sheboygan,34.341899999999995
2017,Home Office,Central,Sheboygan,
2014,Home Office,Central,Springfield,248.02760000000006
2015,Home Office,Central,Springfield,
2016,Home Office,Central,Springfield,15.254400000000004
2017,Home Office,Central,Springfield,225.1558
2014,Home Office,Central,Sterling Heights,
2015,Home Office,Central,Sterling Heights,29.5636
2016,Home Office,Central,Sterling Heights,
2017,Home Office,Central,Sterling Heights,
2014,Home Office,Central,Superior,
2015,Home Office,Central,Superior,4.9647999999999985
2016,Home Office,Central,Superior,509.1173999999999
2017,Home Office,Central,Superior,
2014,Home Office,Central,Trenton,436.102
2015,Home Office,Central,Trenton,
2016,Home Office,Central,Trenton,
2017,Home Office,Central,Trenton,
2014,Home Office,Central,Tulsa,178.27100000000004
2015,Home Office,Central,Tulsa,
2016,Home Office,Central,Tulsa,70.4852
2017,Home Office,Central,Tulsa,12.025199999999998
2014,Home Office,Central,Wichita,
2015,Home Office,Central,Wichita,68.2124
2016,Home Office,Central,Wichita,
2017,Home Office,Central,Wichita,
2014,Home Office,Central,Woodstock,
2015,Home Office,Central,Woodstock,
2016,Home Office,Central,Woodstock,
2017,Home Office,Central,Woodstock,0.9099999999999998
2014,Home Office,East,Akron,-4.593599999999999
2015,Home Office,East,Akron,
2016,Home Office,East,Akron,6.2292
2017,Home Office,East,Akron,
2014,Home Office,East,Allentown,
2015,Home Office,East,Allentown,-230.16319999999996
2016,Home Office,East,Allentown,
2017,Home Office,East,Allentown,
2014,Home Office,East,Baltimore,3.6018
2015,Home Office,East,Baltimore,112.33359999999998
2016,Home Office,East,Baltimore,
2017,Home Office,East,Baltimore,281.05400000000003
2014,Home Office,East,Bayonne,
2015,Home Office,East,Bayonne,79.40299999999999
2016,Home Office,East,Bayonne,
2017,Home Office,East,Bayonne,
2014,Home Office,East,Burlington,
2015,Home Office,East,Burlington,
2016,Home Office,East,Burlington,336.635
2017,Home Office,East,Burlington,
2014,Home Office,East,Cambridge,
2015,Home Office,East,Cambridge,137.05759999999998
2016,Home Office,East,Cambridge,
2017,Home Office,East,Cambridge,36.67
2014,Home Office,East,Chester,
2015,Home Office,East,Chester,113.41789999999995
2016,Home Office,East,Chester,
2017,Home Office,East,Chester,4.229999999999995
2014,Home Office,East,Cleveland,
2015,Home Office,East,Cleveland,35.96399999999999
2016,Home Office,East,Cleveland,-11.834000000000012
2017,Home Office,East,Cleveland,-102.32000000000012
2014,Home Office,East,Clinton,
2015,Home Office,East,Clinton,117.38939999999997
2016,Home Office,East,Clinton,
2017,Home Office,East,Clinton,13.4994
2014,Home Office,East,Columbia,
2015,Home Office,East,Columbia,
2016,Home Office,East,Columbia,
2017,Home Office,East,Columbia,191.4126
2014,Home Office,East,Columbus,-15.66039999999998
2015,Home Office,East,Columbus,
2016,Home Office,East,Columbus,110.15039999999999
2017,Home Office,East,Columbus,-2.6099999999999994
2014,Home Office,East,Concord,
2015,Home Office,East,Concord,84.94359999999999
2016,Home Office,East,Concord,152.76789999999994
2017,Home Office,East,Concord,345.2001999999999
2014,Home Office,East,Cranston,
2015,Home Office,East,Cranston,
2016,Home Office,East,Cranston,
2017,Home Office,East,Cranston,160.03979999999999
2014,Home Office,East,Danbury,
2015,Home Office,East,Danbury,
2016,Home Office,East,Danbury,
2017,Home Office,East,Danbury,9.8856
2014,Home Office,East,Dover,
2015,Home Office,East,Dover,426.8139000000001
2016,Home Office,East,Dover,
2017,Home Office,East,Dover,
2014,Home Office,East,Everett,
2015,Home Office,East,Everett,531.3104000000001
2016,Home Office,East,Everett,
2017,Home Office,East,Everett,
2014,Home Office,East,Fairfield,
2015,Home Office,East,Fairfield,
2016,Home Office,East,Fairfield,
2017,Home Office,East,Fairfield,260.5332
2014,Home Office,East,Franklin,50.7368
2015,Home Office,East,Franklin,409.85459999999983
2016,Home Office,East,Franklin,
2017,Home Office,East,Franklin,
2014,Home Office,East,Holyoke,
2015,Home Office,East,Holyoke,60.391999999999996
2016,Home Office,East,Holyoke,
2017,Home Office,East,Holyoke,
2014,Home Office,East,Lakewood,115.89569999999996
2015,Home Office,East,Lakewood,15.6078
2016,Home Office,East,Lakewood,
2017,Home Office,East,Lakewood,-122.85160000000002
2014,Home Office,East,Lancaster,28.417199999999994
2015,Home Office,East,Lancaster,
2016,Home Office,East,Lancaster,1.973000000000006
2017,Home Office,East,Lancaster,-335.0964999999999
2014,Home Office,East,Lawrence,297.0884
2015,Home Office,East,Lawrence,
2016,Home Office,East,Lawrence,
2017,Home Office,East,Lawrence,432.35570000000007
2014,Home Office,East,Lewiston,
2015,Home Office,East,Lewiston,32.2658
2016,Home Office,East,Lewiston,
2017,Home Office,East,Lewiston,
2014,Home Office,East,Long Beach,
2015,Home Office,East,Long Beach,0.3024
2016,Home Office,East,Long Beach,
2017,Home Office,East,Long Beach,
2014,Home Office,East,Lorain,
2015,Home Office,East,Lorain,
2016,Home Office,East,Lorain,28.830099999999995
2017,Home Office,East,Lorain,1.7574999999999996
2014,Home Office,East,Malden,
2015,Home Office,East,Malden,
2016,Home Office,East,Malden,20.852399999999992
2017,Home Office,East,Malden,
2014,Home Office,East,Marion,
2015,Home Office,East,Marion,
2016,Home Office,East,Marion,
2017,Home Office,East,Marion,1.7352000000000005
2014,Home Office,East,Mentor,
2015,Home Office,East,Mentor,
2016,Home Office,East,Mentor,
2017,Home Office,East,Mentor,-123.27420000000001
2014,Home Office,East,Meriden,
2015,Home Office,East,Meriden,
2016,Home Office,East,Meriden,
2017,Home Office,East,Meriden,2.8911999999999995
2014,Home Office,East,Milford,
2015,Home Office,East,Milford,
2016,Home Office,East,Milford,87.89000000000001
2017,Home Office,East,Milford,
2014,Home Office,East,New Brunswick,
2015,Home Office,East,New Brunswick,
2016,Home Office,East,New Brunswick,
2017,Home Office,East,New Brunswick,7.1567
2014,Home Office,East,New Rochelle,163.791
2015,Home Office,East,New Rochelle,
2016,Home Office,East,New Rochelle,
2017,Home Office,East,New Rochelle,
2014,Home Office,East,New York City,2801.4934
2015,Home Office,East,New York City,2891.9113999999995
2016,Home Office,East,New York City,2699.7889999999998
2017,Home Office,East,New York City,8940.204699999998
2014,Home Office,East,Newark,78.95909999999998
2015,Home Office,East,Newark,271.4153
2016,Home Office,East,Newark,
2017,Home Office,East,Newark,149.76
2014,Home Office,East,Niagara Falls,
2015,Home Office,East,Niagara Falls,
2016,Home Office,East,Niagara Falls,11.4318
2017,Home Office,East,Niagara Falls,
2014,Home Office,East,Norwich,
2015,Home Office,East,Norwich,9.102000000000002
2016,Home Office,East,Norwich,
2017,Home Office,East,Norwich,
2014,Home Office,East,Orange,
2015,Home Office,East,Orange,
2016,Home Office,East,Orange,20.819699999999997
2017,Home Office,East,Orange,
2014,Home Office,East,Parma,
2015,Home Office,East,Parma,
2016,Home Office,East,Parma,19.989999999999995
2017,Home Office,East,Parma,
2014,Home Office,East,Paterson,
2015,Home Office,East,Paterson,163.88799999999998
2016,Home Office,East,Paterson,
2017,Home Office,East,Paterson,
2014,Home Office,East,Perth Amboy,
2015,Home Office,East,Perth Amboy,
2016,Home Office,East,Perth Amboy,
2017,Home Office,East,Perth Amboy,45.71039999999999
2014,Home Office,East,Philadelphia,15.62269999999998
2015,Home Office,East,Philadelphia,-413.0568000000002
2016,Home Office,East,Philadelphia,-1609.9223000000006
2017,Home Office,East,Philadelphia,-951.1793000000002
2014,Home Office,East,Plainfield,
2015,Home Office,East,Plainfield,
2016,Home Office,East,Plainfield,
2017,Home Office,East,Plainfield,635.6371
2014,Home Office,East,Providence,1071.7254
2015,Home Office,East,Providence,107.5103
2016,Home Office,East,Providence,4180.5574
2017,Home Office,East,Providence,
2014,Home Office,East,Quincy,
2015,Home Office,East,Quincy,14.50099999999999
2016,Home Office,East,Quincy,
2017,Home Office,East,Quincy,104.74719999999999
2014,Home Office,East,Revere,
2015,Home Office,East,Revere,28.2712
2016,Home Office,East,Revere,
2017,Home Office,East,Revere,
2014,Home Office,East,Rochester,
2015,Home Office,East,Rochester,44.365500000000004
2016,Home Office,East,Rochester,
2017,Home Office,East,Rochester,10.429999999999998
2014,Home Office,East,Rome,
2015,Home Office,East,Rome,
2016,Home Office,East,Rome,
2017,Home Office,East,Rome,129.9066
2014,Home Office,East,Shelton,
2015,Home Office,East,Shelton,
2016,Home Office,East,Shelton,21.405299999999997
2017,Home Office,East,Shelton,
2014,Home Office,East,Springfield,-143.25480000000002
2015,Home Office,East,Springfield,0.2996000000000001
2016,Home Office,East,Springfield,34.644199999999955
2017,Home Office,East,Springfield,-30.7292
2014,Home Office,East,Toledo,
2015,Home Office,East,Toledo,
2016,Home Office,East,Toledo,-14.190399999999993
2017,Home Office,East,Toledo,82.99199999999988
2014,Home Office,East,Troy,
2015,Home Office,East,Troy,-10.382399999999997
2016,Home Office,East,Troy,-44.41369999999998
2017,Home Office,East,Troy,-127.23370000000013
2014,Home Office,East,Washington,
2015,Home Office,East,Washington,
2016,Home Office,East,Washington,13.2288
2017,Home Office,East,Washington,35.064
2014,Home Office,East,Waterbury,
2015,Home Office,East,Waterbury,
2016,Home Office,East,Waterbury,
2017,Home Office,East,Waterbury,135.1433
2014,Home Office,East,Watertown,
2015,Home Office,East,Watertown,
2016,Home Office,East,Watertown,
2017,Home Office,East,Watertown,31.94100000000001
2014,Home Office,East,Westfield,
2015,Home Office,East,Westfield,
2016,Home Office,East,Westfield,117.7404
2017,Home Office,East,Westfield,12.0276
2014,Home Office,East,Wheeling,
2015,Home Office,East,Wheeling,
2016,Home Office,East,Wheeling,
2017,Home Office,East,Wheeling,262.8752
2014,Home Office,East,Wilmington,
2015,Home Office,East,Wilmington,
2016,Home Office,East,Wilmington,
2017,Home Office,East,Wilmington,401.9111
2014,Home Office,East,Yonkers,
2015,Home Office,East,Yonkers,
2016,Home Office,East,Yonkers,
2017,Home Office,East,Yonkers,94.6252
2014,Home Office,South,Alexandria,105.5586
2015,Home Office,South,Alexandria,
2016,Home Office,South,Alexandria,
2017,Home Office,South,Alexandria,
2014,Home Office,South,Apopka,
2015,Home Office,South,Apopka,
2016,Home Office,South,Apopka,43.44419999999995
2017,Home Office,South,Apopka,
2014,Home Office,South,Arlington,16.2486
2015,Home Office,South,Arlington,30.92459999999999
2016,Home Office,South,Arlington,23.13239999999999
2017,Home Office,South,Arlington,
2014,Home Office,South,Atlanta,
2015,Home Office,South,Atlanta,
2016,Home Office,South,Atlanta,694.4141999999999
2017,Home Office,South,Atlanta,
2014,Home Office,South,Auburn,
2015,Home Office,South,Auburn,
2016,Home Office,South,Auburn,
2017,Home Office,South,Auburn,1.0903999999999998
2014,Home Office,South,Boynton Beach,
2015,Home Office,South,Boynton Beach,
2016,Home Office,South,Boynton Beach,
2017,Home Office,South,Boynton Beach,10.4073
2014,Home Office,South,Bristol,
2015,Home Office,South,Bristol,
2016,Home Office,South,Bristol,8.44499999999999
2017,Home Office,South,Bristol,
2014,Home Office,South,Burlington,
2015,Home Office,South,Burlington,
2016,Home Office,South,Burlington,
2017,Home Office,South,Burlington,-1306.5504
2014,Home Office,South,Charlotte,
2015,Home Office,South,Charlotte,
2016,Home Office,South,Charlotte,9.003000000000014
2017,Home Office,South,Charlotte,23.611299999999886
2014,Home Office,South,Charlottesville,
2015,Home Office,South,Charlottesville,12.232799999999997
2016,Home Office,South,Charlottesville,
2017,Home Office,South,Charlottesville,
2014,Home Office,South,Chattanooga,
2015,Home Office,South,Chattanooga,
2016,Home Office,South,Chattanooga,-1.829499999999996
2017,Home Office,South,Chattanooga,
2014,Home Office,South,Chesapeake,284.98
2015,Home Office,South,Chesapeake,
2016,Home Office,South,Chesapeake,
2017,Home Office,South,Chesapeake,
2014,Home Office,South,Clarksville,
2015,Home Office,South,Clarksville,
2016,Home Office,South,Clarksville,
2017,Home Office,South,Clarksville,-13.240800000000036
2014,Home Office,South,Columbia,-14.591999999999999
2015,Home Office,South,Columbia,
2016,Home Office,South,Columbia,12.441600000000001
2017,Home Office,South,Columbia,3.2615999999999996
2014,Home Office,South,Columbus,
2015,Home Office,South,Columbus,
2016,Home Office,South,Columbus,357.8738
2017,Home Office,South,Columbus,453.17119999999994
2014,Home Office,South,Deltona,
2015,Home Office,South,Deltona,
2016,Home Office,South,Deltona,
2017,Home Office,South,Deltona,2.0087999999999973
2014,Home Office,South,Durham,5.082
2015,Home Office,South,Durham,
2016,Home Office,South,Durham,
2017,Home Office,South,Durham,
2014,Home Office,South,Fayetteville,7.6626
2015,Home Office,South,Fayetteville,3.0576
2016,Home Office,South,Fayetteville,9.3312
2017,Home Office,South,Fayetteville,
2014,Home Office,South,Florence,
2015,Home Office,South,Florence,
2016,Home Office,South,Florence,2.4402000000000004
2017,Home Office,South,Florence,3.2399999999999984
2014,Home Office,South,Fort Lauderdale,243.6048
2015,Home Office,South,Fort Lauderdale,
2016,Home Office,South,Fort Lauderdale,-11.401599999999993
2017,Home Office,South,Fort Lauderdale,-21.152000000000015
2014,Home Office,South,Franklin,
2015,Home Office,South,Franklin,-65.81900000000002
2016,Home Office,South,Franklin,
2017,Home Office,South,Franklin,
2014,Home Office,South,Gastonia,
2015,Home Office,South,Gastonia,
2016,Home Office,South,Gastonia,-14.743600000000043
2017,Home Office,South,Gastonia,
2014,Home Office,South,Greenville,
2015,Home Office,South,Greenville,
2016,Home Office,South,Greenville,6.8467999999999964
2017,Home Office,South,Greenville,
2014,Home Office,South,Hampton,
2015,Home Office,South,Hampton,56.550000000000004
2016,Home Office,South,Hampton,
2017,Home Office,South,Hampton,
2014,Home Office,South,Harrisonburg,623.1933
2015,Home Office,South,Harrisonburg,14.3856
2016,Home Office,South,Harrisonburg,
2017,Home Office,South,Harrisonburg,
2014,Home Office,South,Henderson,1343.4813999999997
2015,Home Office,South,Henderson,40.5616
2016,Home Office,South,Henderson,
2017,Home Office,South,Henderson,225.344
2014,Home Office,South,Hendersonville,
2015,Home Office,South,Hendersonville,
2016,Home Office,South,Hendersonville,-10.956599999999998
2017,Home Office,South,Hendersonville,
2014,Home Office,South,Hialeah,-329.5623999999999
2015,Home Office,South,Hialeah,
2016,Home Office,South,Hialeah,16.157999999999976
2017,Home Office,South,Hialeah,19.254900000000013
2014,Home Office,South,Hollywood,
2015,Home Office,South,Hollywood,
2016,Home Office,South,Hollywood,
2017,Home Office,South,Hollywood,19.29800000000002
2014,Home Office,South,Hot Springs,
2015,Home Office,South,Hot Springs,
2016,Home Office,South,Hot Springs,59.084799999999994
2017,Home Office,South,Hot Springs,
2014,Home Office,South,Huntsville,
2015,Home Office,South,Huntsville,
2016,Home Office,South,Huntsville,
2017,Home Office,South,Huntsville,372.8058
2014,Home Office,South,Jackson,
2015,Home Office,South,Jackson,
2016,Home Office,South,Jackson,451.13559999999995
2017,Home Office,South,Jackson,280.76970000000006
2014,Home Office,South,Jacksonville,-1757.8631000000023
2015,Home Office,South,Jacksonville,277.8320999999999
2016,Home Office,South,Jacksonville,1.6509999999999998
2017,Home Office,South,Jacksonville,89.99099999999999
2014,Home Office,South,Jonesboro,
2015,Home Office,South,Jonesboro,
2016,Home Office,South,Jonesboro,
2017,Home Office,South,Jonesboro,58.428399999999996
2014,Home Office,South,Knoxville,
2015,Home Office,South,Knoxville,
2016,Home Office,South,Knoxville,
2017,Home Office,South,Knoxville,-1033.1657
2014,Home Office,South,Lake Charles,
2015,Home Office,South,Lake Charles,
2016,Home Office,South,Lake Charles,
2017,Home Office,South,Lake Charles,219.6546
2014,Home Office,South,Lakeland,
2015,Home Office,South,Lakeland,
2016,Home Office,South,Lakeland,
2017,Home Office,South,Lakeland,47.88779999999998
2014,Home Office,South,Lebanon,
2015,Home Office,South,Lebanon,
2016,Home Office,South,Lebanon,17.998199999999997
2017,Home Office,South,Lebanon,
2014,Home Office,South,Louisville,
2015,Home Office,South,Louisville,174.00939999999997
2016,Home Office,South,Louisville,6.3744
2017,Home Office,South,Louisville,221.18880000000001
2014,Home Office,South,Marietta,78.23610000000001
2015,Home Office,South,Marietta,
2016,Home Office,South,Marietta,
2017,Home Office,South,Marietta,
2014,Home Office,South,Miami,72.60039999999998
2015,Home Office,South,Miami,3.9473999999999996
2016,Home Office,South,Miami,19.3424
2017,Home Office,South,Miami,8.99699999999999
2014,Home Office,South,Miramar,
2015,Home Office,South,Miramar,
2016,Home Office,South,Miramar,
2017,Home Office,South,Miramar,-57.631200000000035
2014,Home Office,South,Monroe,180.2656
2015,Home Office,South,Monroe,
2016,Home Office,South,Monroe,
2017,Home Office,South,Monroe,2.6892000000000005
2014,Home Office,South,Nashville,
2015,Home Office,South,Nashville,
2016,Home Office,South,Nashville,
2017,Home Office,South,Nashville,-0.9088000000000047
2014,Home Office,South,Newport News,
2015,Home Office,South,Newport News,
2016,Home Office,South,Newport News,112.12299999999999
2017,Home Office,South,Newport News,
2014,Home Office,South,Raleigh,29.49500000000002
2015,Home Office,South,Raleigh,
2016,Home Office,South,Raleigh,137.32199999999978
2017,Home Office,South,Raleigh,
2014,Home Office,South,Richmond,35.273000000000025
2015,Home Office,South,Richmond,
2016,Home Office,South,Richmond,
2017,Home Office,South,Richmond,415.1617999999999
2014,Home Office,South,Roswell,
2015,Home Office,South,Roswell,
2016,Home Office,South,Roswell,
2017,Home Office,South,Roswell,238.18959999999998
2014,Home Office,South,Salem,
2015,Home Office,South,Salem,
2016,Home Office,South,Salem,124.44529999999999
2017,Home Office,South,Salem,
2014,Home Office,South,Sandy Springs,
2015,Home Office,South,Sandy Springs,
2016,Home Office,South,Sandy Springs,
2017,Home Office,South,Sandy Springs,45.2831
2014,Home Office,South,Sanford,
2015,Home Office,South,Sanford,
2016,Home Office,South,Sanford,
2017,Home Office,South,Sanford,-11.827200000000037
2014,Home Office,South,Smyrna,
2015,Home Office,South,Smyrna,97.22259999999997
2016,Home Office,South,Smyrna,688.7151
2017,Home Office,South,Smyrna,
2014,Home Office,South,Springdale,
2015,Home Office,South,Springdale,
2016,Home Office,South,Springdale,
2017,Home Office,South,Springdale,1.4189999999999996
2014,Home Office,South,Springfield,
2015,Home Office,South,Springfield,58.92359999999999
2016,Home Office,South,Springfield,19.06949999999998
2017,Home Office,South,Springfield,
2014,Home Office,South,Suffolk,
2015,Home Office,South,Suffolk,
2016,Home Office,South,Suffolk,63.345600000000005
2017,Home Office,South,Suffolk,
2014,Home Office,South,Tallahassee,
2015,Home Office,South,Tallahassee,
2016,Home Office,South,Tallahassee,-24.158100000000058
2017,Home Office,South,Tallahassee,
2014,Home Office,South,Tamarac,
2015,Home Office,South,Tamarac,-2.5256
2016,Home Office,South,Tamarac,
2017,Home Office,South,Tamarac,
2014,Home Office,South,Tampa,
2015,Home Office,South,Tampa,
2016,Home Office,South,Tampa,2.949399999999997
2017,Home Office,South,Tampa,-395.0545000000001
2014,Home Office,South,Texarkana,
2015,Home Office,South,Texarkana,
2016,Home Office,South,Texarkana,
2017,Home Office,South,Texarkana,18.093
2014,Home Office,South,Tuscaloosa,
2015,Home Office,South,Tuscaloosa,
2016,Home Office,South,Tuscaloosa,
2017,Home Office,South,Tuscaloosa,51.01040000000001
2014,Home Office,South,Virginia Beach,53.6296
2015,Home Office,South,Virginia Beach,
2016,Home Office,South,Virginia Beach,
2017,Home Office,South,Virginia Beach,22.083499999999997
2014,Home Office,South,Waynesboro,
2015,Home Office,South,Waynesboro,
2016,Home Office,South,Waynesboro,106.5112
2017,Home Office,South,Waynesboro,
2014,Home Office,South,West Palm Beach,
2015,Home Office,South,West Palm Beach,2.131999999999999
2016,Home Office,South,West Palm Beach,
2017,Home Office,South,West Palm Beach,
2014,Home Office,South,Wilson,
2015,Home Office,South,Wilson,-5.412000000000001
2016,Home Office,South,Wilson,
2017,Home Office,South,Wilson,
2014,Home Office,West,Albuquerque,22.678200000000018
2015,Home Office,West,Albuquerque,
2016,Home Office,West,Albuquerque,
2017,Home Office,West,Albuquerque,322.93909999999994
2014,Home Office,West,Apple Valley,
2015,Home Office,West,Apple Valley,
2016,Home Office,West,Apple Valley,
2017,Home Office,West,Apple Valley,21.3324
