Category,Subcategory,Fiscal Year,Fiscal Quarter,Channel,Value Column Name,Value
"Components","Pedals","FY2019","FY2019 Q3","Reseller","Sales Amount",
"Components","Pedals","FY2019","FY2019 Q3","Reseller","Sales Amount - Unit Price",
"Components","Pedals","FY2019","FY2019 Q3","Reseller","(Sales Amount - Unit Price)%",
"Components","Pedals","FY2019","FY2019 Q3","Reseller","Total Sales",
"Components","Pedals","FY2019","FY2019 Q4","Internet","Unit Price",
"Components","Pedals","FY2019","FY2019 Q4","Internet","Sales Amount",
"Components","Pedals","FY2019","FY2019 Q4","Internet","Sales Amount - Unit Price",
"Components","Pedals","FY2019","FY2019 Q4","Internet","(Sales Amount - Unit Price)%",
"Components","Pedals","FY2019","FY2019 Q4","Internet","Total Sales",
"Components","Pedals","FY2019","FY2019 Q4","Reseller","Unit Price",
"Components","Pedals","FY2019","FY2019 Q4","Reseller","Sales Amount",
"Components","Pedals","FY2019","FY2019 Q4","Reseller","Sales Amount - Unit Price",
"Components","Pedals","FY2019","FY2019 Q4","Reseller","(Sales Amount - Unit Price)%",
"Components","Pedals","FY2019","FY2019 Q4","Reseller","Total Sales",
"Components","Pedals","FY2020","FY2020 Q1","Internet","Unit Price",
"Components","Pedals","FY2020","FY2020 Q1","Internet","Sales Amount",
"Components","Pedals","FY2020","FY2020 Q1","Internet","Sales Amount - Unit Price",
"Components","Pedals","FY2020","FY2020 Q1","Internet","(Sales Amount - Unit Price)%",
"Components","Pedals","FY2020","FY2020 Q1","Internet","Total Sales",
"Components","Pedals","FY2020","FY2020 Q1","Reseller","Unit Price","37.6721"
"Components","Pedals","FY2020","FY2020 Q1","Reseller","Sales Amount","54159.8353"
"Components","Pedals","FY2020","FY2020 Q1","Reseller","Sales Amount - Unit Price","54122.163199999995"
"Components","Pedals","FY2020","FY2020 Q1","Reseller","(Sales Amount - Unit Price)%","1436.6643537259667"
"Components","Pedals","FY2020","FY2020 Q1","Reseller","Total Sales","933216056.6900003"
"Components","Pedals","FY2020","FY2020 Q2","Internet","Unit Price",
"Components","Pedals","FY2020","FY2020 Q2","Internet","Sales Amount",
"Components","Pedals","FY2020","FY2020 Q2","Internet","Sales Amount - Unit Price",
"Components","Pedals","FY2020","FY2020 Q2","Internet","(Sales Amount - Unit Price)%",
"Components","Pedals","FY2020","FY2020 Q2","Internet","Total Sales",
"Components","Pedals","FY2020","FY2020 Q2","Reseller","Unit Price","36.9552"
"Components","Pedals","FY2020","FY2020 Q2","Reseller","Sales Amount","39900.69"
"Components","Pedals","FY2020","FY2020 Q2","Reseller","Sales Amount - Unit Price","39863.734800000006"
"Components","Pedals","FY2020","FY2020 Q2","Reseller","(Sales Amount - Unit Price)%","1078.7043447200938"
"Components","Pedals","FY2020","FY2020 Q2","Reseller","Total Sales","933216056.6900003"
"Components","Pedals","FY2020","FY2020 Q3","Internet","Unit Price",
"Components","Pedals","FY2020","FY2020 Q3","Internet","Sales Amount",
"Components","Pedals","FY2020","FY2020 Q3","Internet","Sales Amount - Unit Price",
"Components","Pedals","FY2020","FY2020 Q3","Internet","(Sales Amount - Unit Price)%",
"Components","Pedals","FY2020","FY2020 Q3","Internet","Total Sales",
"Components","Pedals","FY2020","FY2020 Q3","Reseller","Unit Price","38.7412"
"Components","Pedals","FY2020","FY2020 Q3","Reseller","Sales Amount","15784.44"
"Components","Pedals","FY2020","FY2020 Q3","Reseller","Sales Amount - Unit Price","15745.6988"
"Components","Pedals","FY2020","FY2020 Q3","Reseller","(Sales Amount - Unit Price)%","406.43291379719784"
"Components","Pedals","FY2020","FY2020 Q3","Reseller","Total Sales","933216056.6900003"
"Components","Pedals","FY2020","FY2020 Q4","Internet","Unit Price",
"Components","Pedals","FY2020","FY2020 Q4","Internet","Sales Amount",
"Components","Pedals","FY2020","FY2020 Q4","Internet","Sales Amount - Unit Price",
"Components","Pedals","FY2020","FY2020 Q4","Internet","(Sales Amount - Unit Price)%",
"Components","Pedals","FY2020","FY2020 Q4","Internet","Total Sales",
"Components","Pedals","FY2020","FY2020 Q4","Reseller","Unit Price","36.7044"
"Components","Pedals","FY2020","FY2020 Q4","Reseller","Sales Amount","37638.9445"
"Components","Pedals","FY2020","FY2020 Q4","Reseller","Sales Amount - Unit Price","37602.240099999995"
"Components","Pedals","FY2020","FY2020 Q4","Reseller","(Sales Amount - Unit Price)%","1024.461375202973"
"Components","Pedals","FY2020","FY2020 Q4","Reseller","Total Sales","933216056.6900003"
"Components","Forks","FY2018","FY2018 Q1","Internet","Unit Price",
"Components","Forks","FY2018","FY2018 Q1","Internet","Sales Amount",
"Components","Forks","FY2018","FY2018 Q1","Internet","Sales Amount - Unit Price",
"Components","Forks","FY2018","FY2018 Q1","Internet","(Sales Amount - Unit Price)%",
"Components","Forks","FY2018","FY2018 Q1","Internet","Total Sales",
"Components","Forks","FY2018","FY2018 Q1","Reseller","Unit Price",
"Components","Forks","FY2018","FY2018 Q1","Reseller","Sales Amount",
"Components","Forks","FY2018","FY2018 Q1","Reseller","Sales Amount - Unit Price",
"Components","Forks","FY2018","FY2018 Q1","Reseller","(Sales Amount - Unit Price)%",
"Components","Forks","FY2018","FY2018 Q1","Reseller","Total Sales",
"Components","Forks","FY2018","FY2018 Q2","Internet","Unit Price",
"Components","Forks","FY2018","FY2018 Q2","Internet","Sales Amount",
"Components","Forks","FY2018","FY2018 Q2","Internet","Sales Amount - Unit Price",
"Components","Forks","FY2018","FY2018 Q2","Internet","(Sales Amount - Unit Price)%",
"Components","Forks","FY2018","FY2018 Q2","Internet","Total Sales",
"Components","Forks","FY2018","FY2018 Q2","Reseller","Unit Price",
"Components","Forks","FY2018","FY2018 Q2","Reseller","Sales Amount",
"Components","Forks","FY2018","FY2018 Q2","Reseller","Sales Amount - Unit Price",
"Components","Forks","FY2018","FY2018 Q2","Reseller","(Sales Amount - Unit Price)%",
"Components","Forks","FY2018","FY2018 Q2","Reseller","Total Sales",
"Components","Forks","FY2018","FY2018 Q3","Internet","Unit Price",
"Components","Forks","FY2018","FY2018 Q3","Internet","Sales Amount",
"Components","Forks","FY2018","FY2018 Q3","Internet","Sales Amount - Unit Price",
"Components","Forks","FY2018","FY2018 Q3","Internet","(Sales Amount - Unit Price)%",
"Components","Forks","FY2018","FY2018 Q3","Internet","Total Sales",
"Components","Forks","FY2018","FY2018 Q3","Reseller","Unit Price",
"Components","Forks","FY2018","FY2018 Q3","Reseller","Sales Amount",
"Components","Forks","FY2018","FY2018 Q3","Reseller","Sales Amount - Unit Price",
"Components","Forks","FY2018","FY2018 Q3","Reseller","(Sales Amount - Unit Price)%",
"Components","Forks","FY2018","FY2018 Q3","Reseller","Total Sales",
"Components","Forks","FY2018","FY2018 Q4","Internet","Unit Price",
"Components","Forks","FY2018","FY2018 Q4","Internet","Sales Amount",
"Components","Forks","FY2018","FY2018 Q4","Internet","Sales Amount - Unit Price",
"Components","Forks","FY2018","FY2018 Q4","Internet","(Sales Amount - Unit Price)%",
"Components","Forks","FY2018","FY2018 Q4","Internet","Total Sales",
"Components","Forks","FY2018","FY2018 Q4","Reseller","Unit Price",
"Components","Forks","FY2018","FY2018 Q4","Reseller","Sales Amount",
"Components","Forks","FY2018","FY2018 Q4","Reseller","Sales Amount - Unit Price",
"Components","Forks","FY2018","FY2018 Q4","Reseller","(Sales Amount - Unit Price)%",
"Components","Forks","FY2018","FY2018 Q4","Reseller","Total Sales",
"Components","Forks","FY2019","FY2019 Q1","Internet","Unit Price",
"Components","Forks","FY2019","FY2019 Q1","Internet","Sales Amount",
"Components","Forks","FY2019","FY2019 Q1","Internet","Sales Amount - Unit Price",
"Components","Forks","FY2019","FY2019 Q1","Internet","(Sales Amount - Unit Price)%",
"Components","Forks","FY2019","FY2019 Q1","Internet","Total Sales",
"Components","Forks","FY2019","FY2019 Q1","Reseller","Unit Price","112.4238"
"Components","Forks","FY2019","FY2019 Q1","Reseller","Sales Amount","26129.5136"
"Components","Forks","FY2019","FY2019 Q1","Reseller","Sales Amount - Unit Price","26017.089799999998"
"Components","Forks","FY2019","FY2019 Q1","Reseller","(Sales Amount - Unit Price)%","231.4197687678232"
"Components","Forks","FY2019","FY2019 Q1","Reseller","Total Sales","933216056.6900003"
"Components","Forks","FY2019","FY2019 Q2","Internet","Unit Price",
"Components","Forks","FY2019","FY2019 Q2","Internet","Sales Amount",
"Components","Forks","FY2019","FY2019 Q2","Internet","Sales Amount - Unit Price",
"Components","Forks","FY2019","FY2019 Q2","Internet","(Sales Amount - Unit Price)%",
"Components","Forks","FY2019","FY2019 Q2","Internet","Total Sales",
"Components","Forks","FY2019","FY2019 Q2","Reseller","Unit Price","113.313"
"Components","Forks","FY2019","FY2019 Q2","Reseller","Sales Amount","23543.106"
"Components","Forks","FY2019","FY2019 Q2","Reseller","Sales Amount - Unit Price","23429.793"
"Components","Forks","FY2019","FY2019 Q2","Reseller","(Sales Amount - Unit Price)%","206.7705647189643"
"Components","Forks","FY2019","FY2019 Q2","Reseller","Total Sales","933216056.6900003"
"Components","Forks","FY2019","FY2019 Q3","Internet","Unit Price",
"Components","Forks","FY2019","FY2019 Q3","Internet","Sales Amount",
"Components","Forks","FY2019","FY2019 Q3","Internet","Sales Amount - Unit Price",
"Components","Forks","FY2019","FY2019 Q3","Internet","(Sales Amount - Unit Price)%",
"Components","Forks","FY2019","FY2019 Q3","Internet","Total Sales",
"Components","Forks","FY2019","FY2019 Q3","Reseller","Unit Price","137.694"
"Components","Forks","FY2019","FY2019 Q3","Reseller","Sales Amount","9913.968"
"Components","Forks","FY2019","FY2019 Q3","Reseller","Sales Amount - Unit Price","9776.274000000001"
"Components","Forks","FY2019","FY2019 Q3","Reseller","(Sales Amount - Unit Price)%","71.00000000000001"
"Components","Forks","FY2019","FY2019 Q3","Reseller","Total Sales","933216056.6900003"
"Components","Forks","FY2019","FY2019 Q4","Internet","Unit Price",
"Components","Forks","FY2019","FY2019 Q4","Internet","Sales Amount",
"Components","Forks","FY2019","FY2019 Q4","Internet","Sales Amount - Unit Price",
"Components","Forks","FY2019","FY2019 Q4","Internet","(Sales Amount - Unit Price)%",
"Components","Forks","FY2019","FY2019 Q4","Internet","Total Sales",
"Components","Forks","FY2019","FY2019 Q4","Reseller","Unit Price","116.796"
"Components","Forks","FY2019","FY2019 Q4","Reseller","Sales Amount","18345.102"
"Components","Forks","FY2019","FY2019 Q4","Reseller","Sales Amount - Unit Price","18228.306"
"Components","Forks","FY2019","FY2019 Q4","Reseller","(Sales Amount - Unit Price)%","156.06960854823794"
"Components","Forks","FY2019","FY2019 Q4","Reseller","Total Sales","933216056.6900003"
"Components","Forks","FY2020","FY2020 Q1","Internet","Unit Price",
"Components","Forks","FY2020","FY2020 Q1","Internet","Sales Amount",
"Components","Forks","FY2020","FY2020 Q1","Internet","Sales Amount - Unit Price",
"Components","Forks","FY2020","FY2020 Q1","Internet","(Sales Amount - Unit Price)%",
"Components","Forks","FY2020","FY2020 Q1","Internet","Total Sales",
"Components","Forks","FY2020","FY2020 Q1","Reseller","Unit Price",
"Components","Forks","FY2020","FY2020 Q1","Reseller","Sales Amount",
"Components","Forks","FY2020","FY2020 Q1","Reseller","Sales Amount - Unit Price",
"Components","Forks","FY2020","FY2020 Q1","Reseller","(Sales Amount - Unit Price)%",
"Components","Forks","FY2020","FY2020 Q1","Reseller","Total Sales",
"Components","Forks","FY2020","FY2020 Q2","Internet","Unit Price",
"Components","Forks","FY2020","FY2020 Q2","Internet","Sales Amount",
"Components","Forks","FY2020","FY2020 Q2","Internet","Sales Amount - Unit Price",
"Components","Forks","FY2020","FY2020 Q2","Internet","(Sales Amount - Unit Price)%",
"Components","Forks","FY2020","FY2020 Q2","Internet","Total Sales",
"Components","Forks","FY2020","FY2020 Q2","Reseller","Unit Price",
"Components","Forks","FY2020","FY2020 Q2","Reseller","Sales Amount",
"Components","Forks","FY2020","FY2020 Q2","Reseller","Sales Amount - Unit Price",
"Components","Forks","FY2020","FY2020 Q2","Reseller","(Sales Amount - Unit Price)%",
"Components","Forks","FY2020","FY2020 Q2","Reseller","Total Sales",
"Components","Forks","FY2020","FY2020 Q3","Internet","Unit Price",
"Components","Forks","FY2020","FY2020 Q3","Internet","Sales Amount",
"Components","Forks","FY2020","FY2020 Q3","Internet","Sales Amount - Unit Price",
"Components","Forks","FY2020","FY2020 Q3","Internet","(Sales Amount - Unit Price)%",
"Components","Forks","FY2020","FY2020 Q3","Internet","Total Sales",
"Components","Forks","FY2020","FY2020 Q3","Reseller","Unit Price",
"Components","Forks","FY2020","FY2020 Q3","Reseller","Sales Amount",
"Components","Forks","FY2020","FY2020 Q3","Reseller","Sales Amount - Unit Price",
"Components","Forks","FY2020","FY2020 Q3","Reseller","(Sales Amount - Unit Price)%",
"Components","Forks","FY2020","FY2020 Q3","Reseller","Total Sales",
"Components","Forks","FY2020","FY2020 Q4","Internet","Unit Price",
"Components","Forks","FY2020","FY2020 Q4","Internet","Sales Amount",
"Components","Forks","FY2020","FY2020 Q4","Internet","Sales Amount - Unit Price",
"Components","Forks","FY2020","FY2020 Q4","Internet","(Sales Amount - Unit Price)%",
"Components","Forks","FY2020","FY2020 Q4","Internet","Total Sales",
"Components","Forks","FY2020","FY2020 Q4","Reseller","Unit Price",
"Components","Forks","FY2020","FY2020 Q4","Reseller","Sales Amount",
"Components","Forks","FY2020","FY2020 Q4","Reseller","Sales Amount - Unit Price",
"Components","Forks","FY2020","FY2020 Q4","Reseller","(Sales Amount - Unit Price)%",
"Components","Forks","FY2020","FY2020 Q4","Reseller","Total Sales",
"Components","Derailleurs","FY2018","FY2018 Q1","Internet","Unit Price",
"Components","Derailleurs","FY2018","FY2018 Q1","Internet","Sales Amount",
"Components","Derailleurs","FY2018","FY2018 Q1","Internet","Sales Amount - Unit Price",
"Components","Derailleurs","FY2018","FY2018 Q1","Internet","(Sales Amount - Unit Price)%",
"Components","Derailleurs","FY2018","FY2018 Q1","Internet","Total Sales",
"Components","Derailleurs","FY2018","FY2018 Q1","Reseller","Unit Price",
"Components","Derailleurs","FY2018","FY2018 Q1","Reseller","Sales Amount",
"Components","Derailleurs","FY2018","FY2018 Q1","Reseller","Sales Amount - Unit Price",
"Components","Derailleurs","FY2018","FY2018 Q1","Reseller","(Sales Amount - Unit Price)%",
"Components","Derailleurs","FY2018","FY2018 Q1","Reseller","Total Sales",
"Components","Derailleurs","FY2018","FY2018 Q2","Internet","Unit Price",
"Components","Derailleurs","FY2018","FY2018 Q2","Internet","Sales Amount",
"Components","Derailleurs","FY2018","FY2018 Q2","Internet","Sales Amount - Unit Price",
"Components","Derailleurs","FY2018","FY2018 Q2","Internet","(Sales Amount - Unit Price)%",
"Components","Derailleurs","FY2018","FY2018 Q2","Internet","Total Sales",
"Components","Derailleurs","FY2018","FY2018 Q2","Reseller","Unit Price",
"Components","Derailleurs","FY2018","FY2018 Q2","Reseller","Sales Amount",
"Components","Derailleurs","FY2018","FY2018 Q2","Reseller","Sales Amount - Unit Price",
"Components","Derailleurs","FY2018","FY2018 Q2","Reseller","(Sales Amount - Unit Price)%",
"Components","Derailleurs","FY2018","FY2018 Q2","Reseller","Total Sales",
"Components","Derailleurs","FY2018","FY2018 Q3","Internet","Unit Price",
"Components","Derailleurs","FY2018","FY2018 Q3","Internet","Sales Amount",
"Components","Derailleurs","FY2018","FY2018 Q3","Internet","Sales Amount - Unit Price",
"Components","Derailleurs","FY2018","FY2018 Q3","Internet","(Sales Amount - Unit Price)%",
"Components","Derailleurs","FY2018","FY2018 Q3","Internet","Total Sales",
"Components","Derailleurs","FY2018","FY2018 Q3","Reseller","Unit Price",
"Components","Derailleurs","FY2018","FY2018 Q3","Reseller","Sales Amount",
"Components","Derailleurs","FY2018","FY2018 Q3","Reseller","Sales Amount - Unit Price",
"Components","Derailleurs","FY2018","FY2018 Q3","Reseller","(Sales Amount - Unit Price)%",
"Components","Derailleurs","FY2018","FY2018 Q3","Reseller","Total Sales",
"Components","Derailleurs","FY2018","FY2018 Q4","Internet","Unit Price",
"Components","Derailleurs","FY2018","FY2018 Q4","Internet","Sales Amount",
"Components","Derailleurs","FY2018","FY2018 Q4","Internet","Sales Amount - Unit Price",
"Components","Derailleurs","FY2018","FY2018 Q4","Internet","(Sales Amount - Unit Price)%",
"Components","Derailleurs","FY2018","FY2018 Q4","Internet","Total Sales",
"Components","Derailleurs","FY2018","FY2018 Q4","Reseller","Unit Price",
