Orders.Order Date.Variation.Date Hierarchy.Year,Orders.Segment,Orders.Region,Orders.City,Sum(Orders.Sales)
2015,Home Office,Central,Olathe,
2016,Home Office,Central,Olathe,107.94
2017,Home Office,Central,Olathe,
2014,Home Office,Central,Omaha,
2015,Home Office,Central,Omaha,269.98
2016,Home Office,Central,Omaha,592.9899999999999
2017,Home Office,Central,Omaha,58.05
2014,Home Office,Central,Orland Park,
2015,Home Office,Central,Orland Park,339.96000000000004
2016,Home Office,Central,Orland Park,
2017,Home Office,Central,Orland Park,
2014,Home Office,Central,Park Ridge,
2015,Home Office,Central,Park Ridge,254.74400000000003
2016,Home Office,Central,Park Ridge,286.40000000000003
2017,Home Office,Central,Park Ridge,
2014,Home Office,Central,Pasadena,
2015,Home Office,Central,Pasadena,
2016,Home Office,Central,Pasadena,657.392
2017,Home Office,Central,Pasadena,372.446
2014,Home Office,Central,Peoria,
2015,Home Office,Central,Peoria,359.05799999999994
2016,Home Office,Central,Peoria,
2017,Home Office,Central,Peoria,
2014,Home Office,Central,Pharr,
2015,Home Office,Central,Pharr,
2016,Home Office,Central,Pharr,1416.3039999999999
2017,Home Office,Central,Pharr,
2014,Home Office,Central,Plano,
2015,Home Office,Central,Plano,
2016,Home Office,Central,Plano,13.616
2017,Home Office,Central,Plano,
2014,Home Office,Central,Richmond,
2015,Home Office,Central,Richmond,112.03999999999999
2016,Home Office,Central,Richmond,
2017,Home Office,Central,Richmond,3442.640000000001
2014,Home Office,Central,Rockford,
2015,Home Office,Central,Rockford,
2016,Home Office,Central,Rockford,11.415999999999997
2017,Home Office,Central,Rockford,254.60399999999998
2014,Home Office,Central,Roseville,
2015,Home Office,Central,Roseville,2165.1200000000003
2016,Home Office,Central,Roseville,547.97
2017,Home Office,Central,Roseville,
2014,Home Office,Central,Saginaw,
2015,Home Office,Central,Saginaw,
2016,Home Office,Central,Saginaw,
2017,Home Office,Central,Saginaw,19.76
2014,Home Office,Central,Saint Charles,8.736
2015,Home Office,Central,Saint Charles,1349.63
2016,Home Office,Central,Saint Charles,
2017,Home Office,Central,Saint Charles,
2014,Home Office,Central,Saint Peters,
2015,Home Office,Central,Saint Peters,
2016,Home Office,Central,Saint Peters,697.16
2017,Home Office,Central,Saint Peters,
2014,Home Office,Central,San Antonio,
2015,Home Office,Central,San Antonio,210.55400000000003
2016,Home Office,Central,San Antonio,60.144000000000005
2017,Home Office,Central,San Antonio,
2014,Home Office,Central,Sheboygan,
2015,Home Office,Central,Sheboygan,
2016,Home Office,Central,Sheboygan,79.74
2017,Home Office,Central,Sheboygan,
2014,Home Office,Central,Springfield,886.2800000000001
2015,Home Office,Central,Springfield,
2016,Home Office,Central,Springfield,54.48
2017,Home Office,Central,Springfield,873.76
2014,Home Office,Central,Sterling Heights,
2015,Home Office,Central,Sterling Heights,98.36
2016,Home Office,Central,Sterling Heights,
2017,Home Office,Central,Sterling Heights,
2014,Home Office,Central,Superior,
2015,Home Office,Central,Superior,17.12
2016,Home Office,Central,Superior,1282.61
2017,Home Office,Central,Superior,
2014,Home Office,Central,Trenton,1109.7250000000001
2015,Home Office,Central,Trenton,
2016,Home Office,Central,Trenton,
2017,Home Office,Central,Trenton,
2014,Home Office,Central,Tulsa,643.78
2015,Home Office,Central,Tulsa,
2016,Home Office,Central,Tulsa,151.82
2017,Home Office,Central,Tulsa,36.44
2014,Home Office,Central,Wichita,
2015,Home Office,Central,Wichita,149.2
2016,Home Office,Central,Wichita,
2017,Home Office,Central,Wichita,
2014,Home Office,Central,Woodstock,
2015,Home Office,Central,Woodstock,
2016,Home Office,Central,Woodstock,
2017,Home Office,Central,Woodstock,2.9120000000000004
2014,Home Office,East,Akron,5.742000000000001
2015,Home Office,East,Akron,
2016,Home Office,East,Akron,17.184
2017,Home Office,East,Akron,
2014,Home Office,East,Allentown,
2015,Home Office,East,Allentown,837.444
2016,Home Office,East,Allentown,
2017,Home Office,East,Allentown,
2014,Home Office,East,Baltimore,7.83
2015,Home Office,East,Baltimore,299.75
2016,Home Office,East,Baltimore,
2017,Home Office,East,Baltimore,1071.7400000000002
2014,Home Office,East,Bayonne,
2015,Home Office,East,Bayonne,183.4
2016,Home Office,East,Bayonne,
2017,Home Office,East,Bayonne,
2014,Home Office,East,Burlington,
2015,Home Office,East,Burlington,
2016,Home Office,East,Burlington,1294.75
2017,Home Office,East,Burlington,
2014,Home Office,East,Cambridge,
2015,Home Office,East,Cambridge,411.49
2016,Home Office,East,Cambridge,
2017,Home Office,East,Cambridge,90.6
2014,Home Office,East,Chester,
2015,Home Office,East,Chester,570.4920000000001
2016,Home Office,East,Chester,
2017,Home Office,East,Chester,91.726
2014,Home Office,East,Cleveland,
2015,Home Office,East,Cleveland,105.792
2016,Home Office,East,Cleveland,346.264
2017,Home Office,East,Cleveland,1446.4400000000003
2014,Home Office,East,Clinton,
2015,Home Office,East,Clinton,384.85999999999996
2016,Home Office,East,Clinton,
2017,Home Office,East,Clinton,69.06
2014,Home Office,East,Columbia,
2015,Home Office,East,Columbia,
2016,Home Office,East,Columbia,
2017,Home Office,East,Columbia,432.14
2014,Home Office,East,Columbus,608.7919999999999
2015,Home Office,East,Columbus,
2016,Home Office,East,Columbus,1083.655
2017,Home Office,East,Columbus,3.132
2014,Home Office,East,Concord,
2015,Home Office,East,Concord,184.66
2016,Home Office,East,Concord,752.4799999999999
2017,Home Office,East,Concord,1144.8700000000001
2014,Home Office,East,Cranston,
2015,Home Office,East,Cranston,
2016,Home Office,East,Cranston,
2017,Home Office,East,Cranston,592.74
2014,Home Office,East,Danbury,
2015,Home Office,East,Danbury,
2016,Home Office,East,Danbury,
2017,Home Office,East,Danbury,27.46
2014,Home Office,East,Dover,
2015,Home Office,East,Dover,3332.974
2016,Home Office,East,Dover,
2017,Home Office,East,Dover,
2014,Home Office,East,Everett,
2015,Home Office,East,Everett,2303.758
2016,Home Office,East,Everett,
2017,Home Office,East,Everett,
2014,Home Office,East,Fairfield,
2015,Home Office,East,Fairfield,
2016,Home Office,East,Fairfield,
2017,Home Office,East,Fairfield,916.5900000000001
2014,Home Office,East,Franklin,177.17000000000002
2015,Home Office,East,Franklin,1388.4599999999998
2016,Home Office,East,Franklin,
2017,Home Office,East,Franklin,
2014,Home Office,East,Holyoke,
2015,Home Office,East,Holyoke,301.96
2016,Home Office,East,Holyoke,
2017,Home Office,East,Holyoke,
2014,Home Office,East,Lakewood,367.39200000000005
2015,Home Office,East,Lakewood,43.056000000000004
2016,Home Office,East,Lakewood,
2017,Home Office,East,Lakewood,694.0640000000001
2014,Home Office,East,Lancaster,144.24
2015,Home Office,East,Lancaster,
2016,Home Office,East,Lancaster,52.153
2017,Home Office,East,Lancaster,1448.6979999999999
2014,Home Office,East,Lawrence,711.6800000000001
2015,Home Office,East,Lawrence,
2016,Home Office,East,Lawrence,
2017,Home Office,East,Lawrence,1843.402
2014,Home Office,East,Lewiston,
2015,Home Office,East,Lewiston,106.08000000000001
2016,Home Office,East,Lewiston,
2017,Home Office,East,Lewiston,
2014,Home Office,East,Long Beach,
2015,Home Office,East,Long Beach,7.5600000000000005
2016,Home Office,East,Long Beach,
2017,Home Office,East,Long Beach,
2014,Home Office,East,Lorain,
2015,Home Office,East,Lorain,
2016,Home Office,East,Lorain,111.49600000000001
2017,Home Office,East,Lorain,30.409999999999997
2014,Home Office,East,Malden,
2015,Home Office,East,Malden,
2016,Home Office,East,Malden,188.7
2017,Home Office,East,Malden,
2014,Home Office,East,Marion,
2015,Home Office,East,Marion,
2016,Home Office,East,Marion,
2017,Home Office,East,Marion,7.712000000000001
2014,Home Office,East,Mentor,
2015,Home Office,East,Mentor,
2016,Home Office,East,Mentor,
2017,Home Office,East,Mentor,693.13
2014,Home Office,East,Meriden,
2015,Home Office,East,Meriden,
2016,Home Office,East,Meriden,
2017,Home Office,East,Meriden,11.12
2014,Home Office,East,Milford,
2015,Home Office,East,Milford,
2016,Home Office,East,Milford,199.75
2017,Home Office,East,Milford,
2014,Home Office,East,New Brunswick,
2015,Home Office,East,New Brunswick,
2016,Home Office,East,New Brunswick,
2017,Home Office,East,New Brunswick,14.77
2014,Home Office,East,New Rochelle,347.55999999999995
2015,Home Office,East,New Rochelle,
2016,Home Office,East,New Rochelle,
2017,Home Office,East,New Rochelle,
2014,Home Office,East,New York City,8236.245999999997
2015,Home Office,East,New York City,10586.638000000003
2016,Home Office,East,New York City,9541.124000000002
2017,Home Office,East,New York City,27751.081
2014,Home Office,East,Newark,291.978
2015,Home Office,East,Newark,807.5400000000001
2016,Home Office,East,Newark,
2017,Home Office,East,Newark,299.52
2014,Home Office,East,Niagara Falls,
2015,Home Office,East,Niagara Falls,
2016,Home Office,East,Niagara Falls,34.992000000000004
2017,Home Office,East,Niagara Falls,
2014,Home Office,East,Norwich,
2015,Home Office,East,Norwich,22.200000000000003
2016,Home Office,East,Norwich,
2017,Home Office,East,Norwich,
2014,Home Office,East,Orange,
2015,Home Office,East,Orange,
2016,Home Office,East,Orange,53.370000000000005
2017,Home Office,East,Orange,
2014,Home Office,East,Parma,
2015,Home Office,East,Parma,
2016,Home Office,East,Parma,63.967999999999996
2017,Home Office,East,Parma,
2014,Home Office,East,Paterson,
2015,Home Office,East,Paterson,399.49
2016,Home Office,East,Paterson,
2017,Home Office,East,Paterson,
2014,Home Office,East,Perth Amboy,
2015,Home Office,East,Perth Amboy,
2016,Home Office,East,Perth Amboy,
2017,Home Office,East,Perth Amboy,178.20999999999998
2014,Home Office,East,Philadelphia,461.38399999999996
2015,Home Office,East,Philadelphia,3538.352
2016,Home Office,East,Philadelphia,7049.5650000000005
2017,Home Office,East,Philadelphia,5933.597000000001
2014,Home Office,East,Plainfield,
2015,Home Office,East,Plainfield,
2016,Home Office,East,Plainfield,
2017,Home Office,East,Plainfield,2639.99
2014,Home Office,East,Providence,2846.22
2015,Home Office,East,Providence,448.21000000000004
2016,Home Office,East,Providence,10876.300000000001
2017,Home Office,East,Providence,
2014,Home Office,East,Quincy,
2015,Home Office,East,Quincy,85.3
2016,Home Office,East,Quincy,
2017,Home Office,East,Quincy,283.46
2014,Home Office,East,Revere,
2015,Home Office,East,Revere,57.32000000000001
2016,Home Office,East,Revere,
2017,Home Office,East,Revere,
2014,Home Office,East,Rochester,
2015,Home Office,East,Rochester,156.70999999999998
2016,Home Office,East,Rochester,
2017,Home Office,East,Rochester,33.376
2014,Home Office,East,Rome,
2015,Home Office,East,Rome,
2016,Home Office,East,Rome,
2017,Home Office,East,Rome,408.96000000000004
2014,Home Office,East,Shelton,
2015,Home Office,East,Shelton,
2016,Home Office,East,Shelton,73.33
2017,Home Office,East,Shelton,
2014,Home Office,East,Springfield,330.588
2015,Home Office,East,Springfield,3.4240000000000004
2016,Home Office,East,Springfield,994.0420000000001
2017,Home Office,East,Springfield,176.012
2014,Home Office,East,Toledo,
2015,Home Office,East,Toledo,
2016,Home Office,East,Toledo,59.948000000000015
2017,Home Office,East,Toledo,663.936
2014,Home Office,East,Troy,
2015,Home Office,East,Troy,14.832000000000003
2016,Home Office,East,Troy,333.60600000000005
2017,Home Office,East,Troy,1448.853
2014,Home Office,East,Washington,
2015,Home Office,East,Washington,
2016,Home Office,East,Washington,33.92
2017,Home Office,East,Washington,77.75999999999999
2014,Home Office,East,Waterbury,
2015,Home Office,East,Waterbury,
2016,Home Office,East,Waterbury,
2017,Home Office,East,Waterbury,484.74
2014,Home Office,East,Watertown,
2015,Home Office,East,Watertown,
2016,Home Office,East,Watertown,
2017,Home Office,East,Watertown,191.64600000000002
2014,Home Office,East,Westfield,
2015,Home Office,East,Westfield,
2016,Home Office,East,Westfield,311.97
2017,Home Office,East,Westfield,46.26
2014,Home Office,East,Wheeling,
2015,Home Office,East,Wheeling,
2016,Home Office,East,Wheeling,
2017,Home Office,East,Wheeling,536.48
2014,Home Office,East,Wilmington,
2015,Home Office,East,Wilmington,
2016,Home Office,East,Wilmington,
2017,Home Office,East,Wilmington,872.5
2014,Home Office,East,Yonkers,
2015,Home Office,East,Yonkers,
2016,Home Office,East,Yonkers,
2017,Home Office,East,Yonkers,216.4
2014,Home Office,South,Alexandria,944.61
2015,Home Office,South,Alexandria,
2016,Home Office,South,Alexandria,
2017,Home Office,South,Alexandria,
2014,Home Office,South,Apopka,
2015,Home Office,South,Apopka,
2016,Home Office,South,Apopka,681.4320000000001
2017,Home Office,South,Apopka,
2014,Home Office,South,Arlington,47.79
2015,Home Office,South,Arlington,142.34
2016,Home Office,South,Arlington,71.54
2017,Home Office,South,Arlington,
2014,Home Office,South,Atlanta,
2015,Home Office,South,Atlanta,
2016,Home Office,South,Atlanta,1396.35
2017,Home Office,South,Atlanta,
2014,Home Office,South,Auburn,
2015,Home Office,South,Auburn,
2016,Home Office,South,Auburn,
2017,Home Office,South,Auburn,3.76
2014,Home Office,South,Boynton Beach,
2015,Home Office,South,Boynton Beach,
2016,Home Office,South,Boynton Beach,
2017,Home Office,South,Boynton Beach,32.088
2014,Home Office,South,Bristol,
2015,Home Office,South,Bristol,
2016,Home Office,South,Bristol,67.56
2017,Home Office,South,Bristol,
2014,Home Office,South,Burlington,
2015,Home Office,South,Burlington,
2016,Home Office,South,Burlington,
2017,Home Office,South,Burlington,1633.1880000000003
2014,Home Office,South,Charlotte,
2015,Home Office,South,Charlotte,
2016,Home Office,South,Charlotte,823.6100000000001
2017,Home Office,South,Charlotte,1447.1619999999998
2014,Home Office,South,Charlottesville,
2015,Home Office,South,Charlottesville,67.96
2016,Home Office,South,Charlottesville,
2017,Home Office,South,Charlottesville,
2014,Home Office,South,Chattanooga,
2015,Home Office,South,Chattanooga,
2016,Home Office,South,Chattanooga,91.475
2017,Home Office,South,Chattanooga,
2014,Home Office,South,Chesapeake,1139.92
2015,Home Office,South,Chesapeake,
2016,Home Office,South,Chesapeake,
2017,Home Office,South,Chesapeake,
2014,Home Office,South,Clarksville,
2015,Home Office,South,Clarksville,
2016,Home Office,South,Clarksville,
2017,Home Office,South,Clarksville,513.4960000000001
2014,Home Office,South,Columbia,18.240000000000002
2015,Home Office,South,Columbia,
2016,Home Office,South,Columbia,25.92
2017,Home Office,South,Columbia,9.664000000000001
2014,Home Office,South,Columbus,
2015,Home Office,South,Columbus,
2016,Home Office,South,Columbus,1999.0299999999997
2017,Home Office,South,Columbus,1697.5800000000002
2014,Home Office,South,Deltona,
2015,Home Office,South,Deltona,
2016,Home Office,South,Deltona,
2017,Home Office,South,Deltona,17.856
2014,Home Office,South,Durham,67.75999999999999
2015,Home Office,South,Durham,
2016,Home Office,South,Durham,
2017,Home Office,South,Durham,
2014,Home Office,South,Fayetteville,22.320000000000004
2015,Home Office,South,Fayetteville,6.24
2016,Home Office,South,Fayetteville,19.44
2017,Home Office,South,Fayetteville,
2014,Home Office,South,Florence,
2015,Home Office,South,Florence,
2016,Home Office,South,Florence,4.98
2017,Home Office,South,Florence,18
2014,Home Office,South,Fort Lauderdale,810.2880000000001
2015,Home Office,South,Fort Lauderdale,
2016,Home Office,South,Fort Lauderdale,74.32000000000001
2017,Home Office,South,Fort Lauderdale,188.608
2014,Home Office,South,Franklin,
2015,Home Office,South,Franklin,763.508
2016,Home Office,South,Franklin,
2017,Home Office,South,Franklin,
2014,Home Office,South,Gastonia,
2015,Home Office,South,Gastonia,
2016,Home Office,South,Gastonia,895.0600000000001
2017,Home Office,South,Gastonia,
2014,Home Office,South,Greenville,
2015,Home Office,South,Greenville,
2016,Home Office,South,Greenville,37.264
2017,Home Office,South,Greenville,
2014,Home Office,South,Hampton,
2015,Home Office,South,Hampton,113.10000000000001
2016,Home Office,South,Hampton,
2017,Home Office,South,Hampton,
2014,Home Office,South,Harrisonburg,2884.37
2015,Home Office,South,Harrisonburg,39.96
2016,Home Office,South,Harrisonburg,
2017,Home Office,South,Harrisonburg,
2014,Home Office,South,Henderson,4374.88
2015,Home Office,South,Henderson,89.36
2016,Home Office,South,Henderson,
2017,Home Office,South,Henderson,760.51
2014,Home Office,South,Hendersonville,
2015,Home Office,South,Hendersonville,
2016,Home Office,South,Hendersonville,16.218000000000004
2017,Home Office,South,Hendersonville,
2014,Home Office,South,Hialeah,405.456
2015,Home Office,South,Hialeah,
2016,Home Office,South,Hialeah,392.8320000000001
2017,Home Office,South,Hialeah,220.056
2014,Home Office,South,Hollywood,
2015,Home Office,South,Hollywood,
2016,Home Office,South,Hollywood,
2017,Home Office,South,Hollywood,411.05
2014,Home Office,South,Hot Springs,
2015,Home Office,South,Hot Springs,
2016,Home Office,South,Hot Springs,215.83999999999997
2017,Home Office,South,Hot Springs,
2014,Home Office,South,Huntsville,
2015,Home Office,South,Huntsville,
2016,Home Office,South,Huntsville,
2017,Home Office,South,Huntsville,819.28
2014,Home Office,South,Jackson,
2015,Home Office,South,Jackson,
2016,Home Office,South,Jackson,1035.26
2017,Home Office,South,Jackson,684.7800000000001
2014,Home Office,South,Jacksonville,23752.284
2015,Home Office,South,Jacksonville,1775.056
2016,Home Office,South,Jacksonville,5.08
2017,Home Office,South,Jacksonville,926.5840000000001
2014,Home Office,South,Jonesboro,
2015,Home Office,South,Jonesboro,
2016,Home Office,South,Jonesboro,
2017,Home Office,South,Jonesboro,117.62
2014,Home Office,South,Knoxville,
2015,Home Office,South,Knoxville,
2016,Home Office,South,Knoxville,
2017,Home Office,South,Knoxville,2442.28
2014,Home Office,South,Lake Charles,
2015,Home Office,South,Lake Charles,
2016,Home Office,South,Lake Charles,
2017,Home Office,South,Lake Charles,477.51
2014,Home Office,South,Lakeland,
2015,Home Office,South,Lakeland,
2016,Home Office,South,Lakeland,
2017,Home Office,South,Lakeland,729.6480000000001
2014,Home Office,South,Lebanon,
2015,Home Office,South,Lebanon,
2016,Home Office,South,Lebanon,239.976
2017,Home Office,South,Lebanon,
2014,Home Office,South,Louisville,
2015,Home Office,South,Louisville,525.95
2016,Home Office,South,Louisville,13.28
2017,Home Office,South,Louisville,799.4000000000001
2014,Home Office,South,Marietta,259.28999999999996
2015,Home Office,South,Marietta,
2016,Home Office,South,Marietta,
2017,Home Office,South,Marietta,
2014,Home Office,South,Miami,457.7439999999999
2015,Home Office,South,Miami,11.696
2016,Home Office,South,Miami,66.49600000000001
2017,Home Office,South,Miami,71.976
2014,Home Office,South,Miramar,
2015,Home Office,South,Miramar,
2016,Home Office,South,Miramar,
2017,Home Office,South,Miramar,419.13599999999997
2014,Home Office,South,Monroe,682.91
2015,Home Office,South,Monroe,
2016,Home Office,South,Monroe,
2017,Home Office,South,Monroe,7.968000000000001
2014,Home Office,South,Nashville,
2015,Home Office,South,Nashville,
2016,Home Office,South,Nashville,
2017,Home Office,South,Nashville,174.752
2014,Home Office,South,Newport News,
2015,Home Office,South,Newport News,
2016,Home Office,South,Newport News,261.1
2017,Home Office,South,Newport News,
2014,Home Office,South,Raleigh,471.92
2015,Home Office,South,Raleigh,
2016,Home Office,South,Raleigh,1183.392
2017,Home Office,South,Raleigh,
2014,Home Office,South,Richmond,389.73999999999995
2015,Home Office,South,Richmond,
2016,Home Office,South,Richmond,
2017,Home Office,South,Richmond,1651.8200000000002
2014,Home Office,South,Roswell,
2015,Home Office,South,Roswell,
2016,Home Office,South,Roswell,
2017,Home Office,South,Roswell,830.24
2014,Home Office,South,Salem,
2015,Home Office,South,Salem,
2016,Home Office,South,Salem,273.59000000000003
2017,Home Office,South,Salem,
2014,Home Office,South,Sandy Springs,
2015,Home Office,South,Sandy Springs,
2016,Home Office,South,Sandy Springs,
2017,Home Office,South,Sandy Springs,148.16000000000003
2014,Home Office,South,Sanford,
2015,Home Office,South,Sanford,
2016,Home Office,South,Sanford,
2017,Home Office,South,Sanford,225.54600000000002
2014,Home Office,South,Smyrna,
2015,Home Office,South,Smyrna,260.31
2016,Home Office,South,Smyrna,2075.51
2017,Home Office,South,Smyrna,
2014,Home Office,South,Springdale,
2015,Home Office,South,Springdale,
2016,Home Office,South,Springdale,
2017,Home Office,South,Springdale,4.3
2014,Home Office,South,Springfield,
2015,Home Office,South,Springfield,227.00000000000003
2016,Home Office,South,Springfield,177.78
2017,Home Office,South,Springfield,
2014,Home Office,South,Suffolk,
2015,Home Office,South,Suffolk,
2016,Home Office,South,Suffolk,158.81
2017,Home Office,South,Suffolk,
2014,Home Office,South,Tallahassee,
2015,Home Office,South,Tallahassee,
2016,Home Office,South,Tallahassee,702.7040000000002
2017,Home Office,South,Tallahassee,
2014,Home Office,South,Tamarac,
2015,Home Office,South,Tamarac,3.444000000000001
2016,Home Office,South,Tamarac,
2017,Home Office,South,Tamarac,
2014,Home Office,South,Tampa,
2015,Home Office,South,Tampa,
2016,Home Office,South,Tampa,471.07800000000003
2017,Home Office,South,Tampa,1781.5105000000003
2014,Home Office,South,Texarkana,
2015,Home Office,South,Texarkana,
2016,Home Office,South,Texarkana,
2017,Home Office,South,Texarkana,48.9
2014,Home Office,South,Tuscaloosa,
2015,Home Office,South,Tuscaloosa,
2016,Home Office,South,Tuscaloosa,
2017,Home Office,South,Tuscaloosa,175.70000000000002
2014,Home Office,South,Virginia Beach,120.79
2015,Home Office,South,Virginia Beach,
2016,Home Office,South,Virginia Beach,
2017,Home Office,South,Virginia Beach,57.01
2014,Home Office,South,Waynesboro,
2015,Home Office,South,Waynesboro,
2016,Home Office,South,Waynesboro,334.2
2017,Home Office,South,Waynesboro,
2014,Home Office,South,West Palm Beach,
2015,Home Office,South,West Palm Beach,13.120000000000001
2016,Home Office,South,West Palm Beach,
2017,Home Office,South,West Palm Beach,
2014,Home Office,South,Wilson,
2015,Home Office,South,Wilson,7.380000000000001
2016,Home Office,South,Wilson,
2017,Home Office,South,Wilson,
2014,Home Office,West,Albuquerque,302.376
2015,Home Office,West,Albuquerque,
2016,Home Office,West,Albuquerque,
2017,Home Office,West,Albuquerque,780.086
2014,Home Office,West,Apple Valley,
2015,Home Office,West,Apple Valley,
2016,Home Office,West,Apple Valley,
2017,Home Office,West,Apple Valley,56.136
2014,Home Office,West,Auburn,
2015,Home Office,West,Auburn,
2016,Home Office,West,Auburn,4.18
2017,Home Office,West,Auburn,
2014,Home Office,West,Aurora,14.576
2015,Home Office,West,Aurora,49.400000000000006
2016,Home Office,West,Aurora,532.4960000000001
2017,Home Office,West,Aurora,535.2640000000001
2014,Home Office,West,Bakersfield,
2015,Home Office,West,Bakersfield,19.152
2016,Home Office,West,Bakersfield,9.514000000000001
2017,Home Office,West,Bakersfield,
2014,Home Office,West,Bellevue,
2015,Home Office,West,Bellevue,
2016,Home Office,West,Bellevue,25.349999999999998
2017,Home Office,West,Bellevue,
2014,Home Office,West,Bozeman,
2015,Home Office,West,Bozeman,43.66
2016,Home Office,West,Bozeman,
2017,Home Office,West,Bozeman,
2014,Home Office,West,Brentwood,
2015,Home Office,West,Brentwood,
2016,Home Office,West,Brentwood,
2017,Home Office,West,Brentwood,821.5140000000001
2014,Home Office,West,Burbank,3247.1580000000004
2015,Home Office,West,Burbank,
2016,Home Office,West,Burbank,
2017,Home Office,West,Burbank,
2014,Home Office,West,Carlsbad,
2015,Home Office,West,Carlsbad,
2016,Home Office,West,Carlsbad,
2017,Home Office,West,Carlsbad,228.28
2014,Home Office,West,Chandler,49.792
2015,Home Office,West,Chandler,
2016,Home Office,West,Chandler,
2017,Home Office,West,Chandler,850.9200000000001
2014,Home Office,West,Cheyenne,
2015,Home Office,West,Cheyenne,
2016,Home Office,West,Cheyenne,1603.1360000000002
2017,Home Office,West,Cheyenne,
2014,Home Office,West,Chico,
2015,Home Office,West,Chico,1242.8960000000002
2016,Home Office,West,Chico,
2017,Home Office,West,Chico,
2014,Home Office,West,Chula Vista,
2015,Home Office,West,Chula Vista,665.88
2016,Home Office,West,Chula Vista,
2017,Home Office,West,Chula Vista,
2014,Home Office,West,Colorado Springs,
2015,Home Office,West,Colorado Springs,
2016,Home Office,West,Colorado Springs,1385.0549999999998
2017,Home Office,West,Colorado Springs,
2014,Home Office,West,Concord,499.55199999999996
2015,Home Office,West,Concord,
2016,Home Office,West,Concord,
2017,Home Office,West,Concord,
2014,Home Office,West,Costa Mesa,
2015,Home Office,West,Costa Mesa,
2016,Home Office,West,Costa Mesa,
2017,Home Office,West,Costa Mesa,277.71
2014,Home Office,West,Covington,
2015,Home Office,West,Covington,
2016,Home Office,West,Covington,366.78
2017,Home Office,West,Covington,
2014,Home Office,West,Danville,
2015,Home Office,West,Danville,
2016,Home Office,West,Danville,
2017,Home Office,West,Danville,1158.882
2014,Home Office,West,Denver,
2015,Home Office,West,Denver,
2016,Home Office,West,Denver,29.472
2017,Home Office,West,Denver,63.824000000000005
2014,Home Office,West,Des Moines,107.64800000000001
2015,Home Office,West,Des Moines,18.54
2016,Home Office,West,Des Moines,
2017,Home Office,West,Des Moines,
2014,Home Office,West,El Cajon,478.48
2015,Home Office,West,El Cajon,
2016,Home Office,West,El Cajon,
2017,Home Office,West,El Cajon,
2014,Home Office,West,Escondido,
2015,Home Office,West,Escondido,
2016,Home Office,West,Escondido,
2017,Home Office,West,Escondido,23.36
2014,Home Office,West,Fort Collins,
2015,Home Office,West,Fort Collins,
2016,Home Office,West,Fort Collins,98.328
2017,Home Office,West,Fort Collins,14.352000000000002
2014,Home Office,West,Fresno,
2015,Home Office,West,Fresno,
2016,Home Office,West,Fresno,120.666
2017,Home Office,West,Fresno,168.57999999999998
2014,Home Office,West,Gilbert,
2015,Home Office,West,Gilbert,
2016,Home Office,West,Gilbert,
2017,Home Office,West,Gilbert,882.99
2014,Home Office,West,Glendale,93.024
2015,Home Office,West,Glendale,
2016,Home Office,West,Glendale,
2017,Home Office,West,Glendale,972.08
2014,Home Office,West,Great Falls,6.096
2015,Home Office,West,Great Falls,
2016,Home Office,West,Great Falls,
2017,Home Office,West,Great Falls,4189.38
2014,Home Office,West,Helena,
2015,Home Office,West,Helena,403.94000000000005
2016,Home Office,West,Helena,
2017,Home Office,West,Helena,
2014,Home Office,West,Huntington Beach,
2015,Home Office,West,Huntington Beach,
2016,Home Office,West,Huntington Beach,12.78
2017,Home Office,West,Huntington Beach,
2014,Home Office,West,La Mesa,
2015,Home Office,West,La Mesa,
2016,Home Office,West,La Mesa,
2017,Home Office,West,La Mesa,367.53
2014,Home Office,West,Laguna Niguel,
2015,Home Office,West,Laguna Niguel,
2016,Home Office,West,Laguna Niguel,12.96
2017,Home Office,West,Laguna Niguel,203.98299999999998
2014,Home Office,West,Lake Forest,
2015,Home Office,West,Lake Forest,
2016,Home Office,West,Lake Forest,1027.6760000000002
2017,Home Office,West,Lake Forest,
2014,Home Office,West,Lakewood,321.552
2015,Home Office,West,Lakewood,
2016,Home Office,West,Lakewood,
2017,Home Office,West,Lakewood,868.4520000000001
2014,Home Office,West,Lancaster,
2015,Home Office,West,Lancaster,
2016,Home Office,West,Lancaster,100.16000000000001
2017,Home Office,West,Lancaster,
2014,Home Office,West,Las Cruces,
2015,Home Office,West,Las Cruces,8.28
2016,Home Office,West,Las Cruces,
2017,Home Office,West,Las Cruces,
2014,Home Office,West,Las Vegas,
2015,Home Office,West,Las Vegas,
2016,Home Office,West,Las Vegas,
2017,Home Office,West,Las Vegas,75.792
2014,Home Office,West,Lehi,
2015,Home Office,West,Lehi,
2016,Home Office,West,Lehi,1499.95
2017,Home Office,West,Lehi,
2014,Home Office,West,Long Beach,
2015,Home Office,West,Long Beach,
2016,Home Office,West,Long Beach,80.28
2017,Home Office,West,Long Beach,2089.4120000000003
2014,Home Office,West,Los Angeles,5215.234
2015,Home Office,West,Los Angeles,6675.478
2016,Home Office,West,Los Angeles,11948.950999999997
2017,Home Office,West,Los Angeles,15548.798999999997
2014,Home Office,West,Louisville,
2015,Home Office,West,Louisville,
2016,Home Office,West,Louisville,230.08800000000002
2017,Home Office,West,Louisville,2613.3090000000007
2014,Home Office,West,Manteca,137.632
