Superstore 2023.Category,Dates.Date,Key measures.Total sales,Key measures.Total YTD
Furniture,"Wednesday, November 22, 2023",,168697.63239999997
Furniture,"Thursday, November 23, 2023",186.697,168884.32939999996
Furniture,"Friday, November 24, 2023",1734.028,170618.35739999995
Furniture,"Saturday, November 25, 2023",2639.309,173257.66639999996
Furniture,"Sunday, November 26, 2023",1375.6,174633.26639999996
Furniture,"Monday, November 27, 2023",65.78,174699.04639999996
Furniture,"Tuesday, November 28, 2023",4659.14,179358.18639999998
Furniture,"Wednesday, November 29, 2023",491.888,179850.07439999998
Furniture,"Thursday, November 30, 2023",4129.728,183979.8024
Furniture,"Friday, December 01, 2023",2542.292,186522.09439999997
Furniture,"Saturday, December 02, 2023",3527.504,190049.59839999996
Furniture,"Sunday, December 03, 2023",591.84,190641.43839999996
Furniture,"Monday, December 04, 2023",992.782,191634.22039999996
Furniture,"Tuesday, December 05, 2023",321.48,191955.70039999997
Furniture,"Wednesday, December 06, 2023",,191955.70039999997
Furniture,"Thursday, December 07, 2023",82.38,192038.08039999998
Furniture,"Friday, December 08, 2023",3368.265,195406.3454
Furniture,"Saturday, December 09, 2023",1927.233,197333.5784
Furniture,"Sunday, December 10, 2023",2102.264,199435.8424
Furniture,"Monday, December 11, 2023",1448.529,200884.3714
Furniture,"Tuesday, December 12, 2023",,200884.3714
Furniture,"Wednesday, December 13, 2023",489.016,201373.3874
Furniture,"Thursday, December 14, 2023",1852.532,203225.9194
Furniture,"Friday, December 15, 2023",22.77,203248.6894
Furniture,"Saturday, December 16, 2023",197.712,203446.4014
Furniture,"Sunday, December 17, 2023",629.26,204075.6614
Furniture,"Monday, December 18, 2023",1380.681,205456.34240000002
Furniture,"Tuesday, December 19, 2023",115.378,205571.72040000002
Furniture,"Wednesday, December 20, 2023",,205571.72040000002
Furniture,"Thursday, December 21, 2023",15.92,205587.64040000003
Furniture,"Friday, December 22, 2023",4086.456,209674.09640000004
Furniture,"Saturday, December 23, 2023",282.114,209956.21040000004
Furniture,"Sunday, December 24, 2023",1393.494,211349.70440000005
Furniture,"Monday, December 25, 2023",832.454,212182.15840000004
Furniture,"Tuesday, December 26, 2023",,212182.15840000004
Furniture,"Wednesday, December 27, 2023",,212182.15840000004
Furniture,"Thursday, December 28, 2023",551.2568,212733.41520000005
Furniture,"Friday, December 29, 2023",2330.718,215064.13320000004
Furniture,"Saturday, December 30, 2023",323.136,215387.26920000004
Office Supplies,"Friday, January 03, 2020",16.448,16.448
Office Supplies,"Saturday, January 04, 2020",288.06,304.508
Office Supplies,"Sunday, January 05, 2020",19.536,324.044
Office Supplies,"Monday, January 06, 2020",685.34,1009.384
Office Supplies,"Tuesday, January 07, 2020",10.43,1019.814
Office Supplies,"Wednesday, January 08, 2020",,1019.814
Office Supplies,"Thursday, January 09, 2020",9.344,1029.158
Office Supplies,"Friday, January 10, 2020",2.89,1032.048
Office Supplies,"Saturday, January 11, 2020",,1032.048
Office Supplies,"Sunday, January 12, 2020",,1032.048
Office Supplies,"Monday, January 13, 2020",2027.116,3059.1639999999998
Office Supplies,"Tuesday, January 14, 2020",,3059.1639999999998
Office Supplies,"Wednesday, January 15, 2020",,3059.1639999999998
Office Supplies,"Thursday, January 16, 2020",48.66,3107.8239999999996
Office Supplies,"Friday, January 17, 2020",,3107.8239999999996
Office Supplies,"Saturday, January 18, 2020",64.864,3172.6879999999996
Office Supplies,"Sunday, January 19, 2020",197.124,3369.8119999999994
Office Supplies,"Monday, January 20, 2020",560.43,3930.2419999999993
Office Supplies,"Tuesday, January 21, 2020",,3930.2419999999993
Office Supplies,"Wednesday, January 22, 2020",,3930.2419999999993
Office Supplies,"Thursday, January 23, 2020",46.02,3976.2619999999993
Office Supplies,"Friday, January 24, 2020",,3976.2619999999993
Office Supplies,"Saturday, January 25, 2020",,3976.2619999999993
Office Supplies,"Sunday, January 26, 2020",536.72,4512.981999999999
Office Supplies,"Monday, January 27, 2020",93.67,4606.651999999999
Office Supplies,"Tuesday, January 28, 2020",3.928,4610.579999999999
Office Supplies,"Wednesday, January 29, 2020",,4610.579999999999
Office Supplies,"Thursday, January 30, 2020",240.5,4851.079999999999
Office Supplies,"Friday, January 31, 2020",,4851.079999999999
Office Supplies,"Saturday, February 01, 2020",,4851.079999999999
Office Supplies,"Sunday, February 02, 2020",30.686,4881.765999999999
Office Supplies,"Monday, February 03, 2020",97.112,4978.877999999999
Office Supplies,"Tuesday, February 04, 2020",134.384,5113.261999999999
Office Supplies,"Wednesday, February 05, 2020",,5113.261999999999
Office Supplies,"Thursday, February 06, 2020",23.952,5137.213999999999
Office Supplies,"Friday, February 07, 2020",64.96,5202.173999999999
Office Supplies,"Saturday, February 08, 2020",,5202.173999999999
Office Supplies,"Sunday, February 09, 2020",,5202.173999999999
Office Supplies,"Monday, February 10, 2020",,5202.173999999999
Office Supplies,"Tuesday, February 11, 2020",158.9,5361.073999999999
Office Supplies,"Wednesday, February 12, 2020",,5361.073999999999
Office Supplies,"Thursday, February 13, 2020",,5361.073999999999
Office Supplies,"Friday, February 14, 2020",336.756,5697.829999999999
Office Supplies,"Saturday, February 15, 2020",21.36,5719.189999999999
Office Supplies,"Sunday, February 16, 2020",9.04,5728.229999999999
Office Supplies,"Monday, February 17, 2020",54.208,5782.437999999998
Office Supplies,"Tuesday, February 18, 2020",12.624,5795.061999999998
Office Supplies,"Wednesday, February 19, 2020",,5795.061999999998
Office Supplies,"Thursday, February 20, 2020",12.96,5808.021999999998
Office Supplies,"Friday, February 21, 2020",8.85,5816.8719999999985
Office Supplies,"Saturday, February 22, 2020",19.44,5836.311999999998
Office Supplies,"Sunday, February 23, 2020",11.364,5847.675999999998
Office Supplies,"Monday, February 24, 2020",55.672,5903.347999999997
Office Supplies,"Tuesday, February 25, 2020",,5903.347999999997
Office Supplies,"Wednesday, February 26, 2020",,5903.347999999997
Office Supplies,"Thursday, February 27, 2020",19.456,5922.803999999997
Office Supplies,"Friday, February 28, 2020",,5922.803999999997
Office Supplies,"Saturday, February 29, 2020",,5922.803999999997
Office Supplies,"Sunday, March 01, 2020",303.216,6226.019999999998
Office Supplies,"Monday, March 02, 2020",51.184,6277.203999999998
Office Supplies,"Tuesday, March 03, 2020",407.1,6684.303999999998
Office Supplies,"Wednesday, March 04, 2020",370.452,7054.7559999999985
Office Supplies,"Thursday, March 05, 2020",225.592,7280.347999999998
Office Supplies,"Friday, March 06, 2020",,7280.347999999998
Office Supplies,"Saturday, March 07, 2020",594.078,7874.425999999998
Office Supplies,"Sunday, March 08, 2020",,7874.425999999998
Office Supplies,"Monday, March 09, 2020",,7874.425999999998
Office Supplies,"Tuesday, March 10, 2020",741.956,8616.381999999998
Office Supplies,"Wednesday, March 11, 2020",289.064,8905.445999999998
Office Supplies,"Thursday, March 12, 2020",,8905.445999999998
Office Supplies,"Friday, March 13, 2020",,8905.445999999998
Office Supplies,"Saturday, March 14, 2020",310.92,9216.365999999998
Office Supplies,"Sunday, March 15, 2020",325.086,9541.451999999997
Office Supplies,"Monday, March 16, 2020",,9541.451999999997
Office Supplies,"Tuesday, March 17, 2020",695.128,10236.579999999998
Office Supplies,"Wednesday, March 18, 2020",1904.518,12141.097999999998
Office Supplies,"Thursday, March 19, 2020",71.538,12212.635999999999
Office Supplies,"Friday, March 20, 2020",,12212.635999999999
Office Supplies,"Saturday, March 21, 2020",358.558,12571.194
Office Supplies,"Sunday, March 22, 2020",149.741,12720.935
Office Supplies,"Monday, March 23, 2020",340.312,13061.247
Office Supplies,"Tuesday, March 24, 2020",24.9,13086.146999999999
Office Supplies,"Wednesday, March 25, 2020",46.88,13133.026999999998
Office Supplies,"Thursday, March 26, 2020",50.046,13183.072999999999
Office Supplies,"Friday, March 27, 2020",,13183.072999999999
Office Supplies,"Saturday, March 28, 2020",6.12,13189.193
Office Supplies,"Sunday, March 29, 2020",,13189.193
Office Supplies,"Monday, March 30, 2020",585.41,13774.603
Office Supplies,"Tuesday, March 31, 2020",754.08,14528.682999999999
Office Supplies,"Wednesday, April 01, 2020",119.888,14648.571
Office Supplies,"Thursday, April 02, 2020",230.948,14879.519
Office Supplies,"Friday, April 03, 2020",11.16,14890.679
Office Supplies,"Saturday, April 04, 2020",370.394,15261.073
Office Supplies,"Sunday, April 05, 2020",5266.108,20527.181
Office Supplies,"Monday, April 06, 2020",266.652,20793.833
Office Supplies,"Tuesday, April 07, 2020",181.29,20975.123
Office Supplies,"Wednesday, April 08, 2020",71.168,21046.291
Office Supplies,"Thursday, April 09, 2020",,21046.291
Office Supplies,"Friday, April 10, 2020",,21046.291
Office Supplies,"Saturday, April 11, 2020",113.944,21160.235
Office Supplies,"Sunday, April 12, 2020",90.168,21250.403000000002
Office Supplies,"Monday, April 13, 2020",566.648,21817.051000000003
Office Supplies,"Tuesday, April 14, 2020",,21817.051000000003
Office Supplies,"Wednesday, April 15, 2020",106.96,21924.011000000002
Office Supplies,"Thursday, April 16, 2020",39.072,21963.083000000002
Office Supplies,"Friday, April 17, 2020",,21963.083000000002
Office Supplies,"Saturday, April 18, 2020",187.53,22150.613
Office Supplies,"Sunday, April 19, 2020",129.33,22279.943000000003
Office Supplies,"Monday, April 20, 2020",44.84,22324.783000000003
Office Supplies,"Tuesday, April 21, 2020",845.36,23170.143000000004
Office Supplies,"Wednesday, April 22, 2020",257.752,23427.895000000004
Office Supplies,"Thursday, April 23, 2020",58.9,23486.795000000006
Office Supplies,"Friday, April 24, 2020",,23486.795000000006
Office Supplies,"Saturday, April 25, 2020",287.328,23774.123000000007
Office Supplies,"Sunday, April 26, 2020",52.288,23826.411000000007
Office Supplies,"Monday, April 27, 2020",,23826.411000000007
Office Supplies,"Tuesday, April 28, 2020",738.536,24564.947000000007
Office Supplies,"Wednesday, April 29, 2020",117.86,24682.807000000008
Office Supplies,"Thursday, April 30, 2020",1000.95,25683.75700000001
Office Supplies,"Friday, May 01, 2020",,25683.75700000001
Office Supplies,"Saturday, May 02, 2020",26.136,25709.893000000007
Office Supplies,"Sunday, May 03, 2020",72.632,25782.52500000001
Office Supplies,"Monday, May 04, 2020",147.792,25930.31700000001
Office Supplies,"Tuesday, May 05, 2020",133.108,26063.42500000001
Office Supplies,"Wednesday, May 06, 2020",254.456,26317.88100000001
Office Supplies,"Thursday, May 07, 2020",24.78,26342.661000000007
Office Supplies,"Friday, May 08, 2020",,26342.661000000007
Office Supplies,"Saturday, May 09, 2020",158.71,26501.371000000006
Office Supplies,"Sunday, May 10, 2020",261.45,26762.821000000007
Office Supplies,"Monday, May 11, 2020",157.962,26920.783000000007
Office Supplies,"Tuesday, May 12, 2020",,26920.783000000007
Office Supplies,"Wednesday, May 13, 2020",468.956,27389.739000000005
Office Supplies,"Thursday, May 14, 2020",,27389.739000000005
Office Supplies,"Friday, May 15, 2020",,27389.739000000005
Office Supplies,"Saturday, May 16, 2020",,27389.739000000005
Office Supplies,"Sunday, May 17, 2020",91.68,27481.419000000005
Office Supplies,"Monday, May 18, 2020",19.92,27501.339000000004
Office Supplies,"Tuesday, May 19, 2020",91.62,27592.959000000003
Office Supplies,"Wednesday, May 20, 2020",149.128,27742.087000000003
Office Supplies,"Thursday, May 21, 2020",3538.586,31280.673000000003
Office Supplies,"Friday, May 22, 2020",,31280.673000000003
Office Supplies,"Saturday, May 23, 2020",268.57,31549.243000000002
Office Supplies,"Sunday, May 24, 2020",116.28,31665.523
Office Supplies,"Monday, May 25, 2020",90.22,31755.743000000002
Office Supplies,"Tuesday, May 26, 2020",164.416,31920.159000000003
Office Supplies,"Wednesday, May 27, 2020",376.78,32296.939000000002
Office Supplies,"Thursday, May 28, 2020",136.96,32433.899
Office Supplies,"Friday, May 29, 2020",,32433.899
Office Supplies,"Saturday, May 30, 2020",385.482,32819.381
Office Supplies,"Sunday, May 31, 2020",,32819.381
Office Supplies,"Monday, June 01, 2020",2282.53,35101.911
Office Supplies,"Tuesday, June 02, 2020",425.308,35527.219
Office Supplies,"Wednesday, June 03, 2020",163.912,35691.130999999994
Office Supplies,"Thursday, June 04, 2020",31.784,35722.91499999999
Office Supplies,"Friday, June 05, 2020",,35722.91499999999
Office Supplies,"Saturday, June 06, 2020",382.237,36105.151999999995
Office Supplies,"Sunday, June 07, 2020",12.462,36117.613999999994
Office Supplies,"Monday, June 08, 2020",1745.36,37862.973999999995
Office Supplies,"Tuesday, June 09, 2020",338.712,38201.685999999994
Office Supplies,"Wednesday, June 10, 2020",491.55,38693.236
Office Supplies,"Thursday, June 11, 2020",,38693.236
Office Supplies,"Friday, June 12, 2020",,38693.236
Office Supplies,"Saturday, June 13, 2020",14.52,38707.755999999994
Office Supplies,"Sunday, June 14, 2020",,38707.755999999994
Office Supplies,"Monday, June 15, 2020",45.112,38752.867999999995
Office Supplies,"Tuesday, June 16, 2020",115.952,38868.81999999999
Office Supplies,"Wednesday, June 17, 2020",3346.292,42215.111999999994
Office Supplies,"Thursday, June 18, 2020",,42215.111999999994
Office Supplies,"Friday, June 19, 2020",,42215.111999999994
Office Supplies,"Saturday, June 20, 2020",1015.5,43230.611999999994
Office Supplies,"Sunday, June 21, 2020",255.92,43486.53199999999
Office Supplies,"Monday, June 22, 2020",671.976,44158.507999999994
Office Supplies,"Tuesday, June 23, 2020",23.12,44181.628
Office Supplies,"Wednesday, June 24, 2020",,44181.628
Office Supplies,"Thursday, June 25, 2020",80.96,44262.587999999996
Office Supplies,"Friday, June 26, 2020",,44262.587999999996
Office Supplies,"Saturday, June 27, 2020",306.2,44568.78799999999
Office Supplies,"Sunday, June 28, 2020",417.326,44986.113999999994
Office Supplies,"Monday, June 29, 2020",46.68,45032.793999999994
Office Supplies,"Tuesday, June 30, 2020",739.624,45772.418
Office Supplies,"Wednesday, July 01, 2020",25.104,45797.522
Office Supplies,"Thursday, July 02, 2020",5.58,45803.102
Office Supplies,"Friday, July 03, 2020",,45803.102
Office Supplies,"Saturday, July 04, 2020",247.408,46050.51
Office Supplies,"Sunday, July 05, 2020",731.398,46781.908
Office Supplies,"Monday, July 06, 2020",,46781.908
Office Supplies,"Tuesday, July 07, 2020",,46781.908
Office Supplies,"Wednesday, July 08, 2020",196.704,46978.612
Office Supplies,"Thursday, July 09, 2020",145.688,47124.3
Office Supplies,"Friday, July 10, 2020",,47124.3
Office Supplies,"Saturday, July 11, 2020",269.368,47393.668000000005
Office Supplies,"Sunday, July 12, 2020",346.39,47740.058000000005
Office Supplies,"Monday, July 13, 2020",,47740.058000000005
Office Supplies,"Tuesday, July 14, 2020",184.856,47924.914000000004
Office Supplies,"Wednesday, July 15, 2020",6.54,47931.454000000005
Office Supplies,"Thursday, July 16, 2020",,47931.454000000005
Office Supplies,"Friday, July 17, 2020",,47931.454000000005
Office Supplies,"Saturday, July 18, 2020",13.904,47945.35800000001
Office Supplies,"Sunday, July 19, 2020",30.786,47976.14400000001
Office Supplies,"Monday, July 20, 2020",1202.714,49178.85800000001
Office Supplies,"Tuesday, July 21, 2020",193.156,49372.01400000001
Office Supplies,"Wednesday, July 22, 2020",300.292,49672.30600000001
Office Supplies,"Thursday, July 23, 2020",58.1,49730.40600000001
Office Supplies,"Friday, July 24, 2020",,49730.40600000001
Office Supplies,"Saturday, July 25, 2020",8263.37,57993.77600000001
Office Supplies,"Sunday, July 26, 2020",2494.526,60488.30200000001
Office Supplies,"Monday, July 27, 2020",342.06,60830.36200000001
Office Supplies,"Tuesday, July 28, 2020",63.264,60893.62600000001
Office Supplies,"Wednesday, July 29, 2020",,60893.62600000001
Office Supplies,"Thursday, July 30, 2020",,60893.62600000001
Office Supplies,"Friday, July 31, 2020",,60893.62600000001
Office Supplies,"Saturday, August 01, 2020",184.2,61077.82600000001
Office Supplies,"Sunday, August 02, 2020",865.08,61942.90600000001
Office Supplies,"Monday, August 03, 2020",259.244,62202.15000000001
Office Supplies,"Tuesday, August 04, 2020",2087.774,64289.924000000006
Office Supplies,"Wednesday, August 05, 2020",293.65,64583.57400000001
